	TLSW	TMSW	Event Info	FSC 488/10-H	FSC 488/10-A	FSC 488/10-W	FSC 405/10 (spd)-H	FSC 405/10 (spd)-A	FSC 405/10 (spd)-W	SSC 488/10-H	SSC 488/10-A	SSC 488/10-W	IFNL1-H	IFNL1-A	IFNL1-W	IFNB1-H	IFNB1-A	IFNB1-W	M2-H	M2-A	M2-W	TIME
16607	1751057200.0	0.0	4294901800.0	81593.0	127399.0	119920.0	262122.0	262143.0	134908.0	30806.0	41697.0	103892.0	28.0	22.0	21444.0	10.0	10.0	24112.0	17.0	5.0	12456.0	3502114.0
16608	1751203600.0	0.0	4294901800.0	65091.0	114312.0	136996.0	230908.0	262143.0	124580.0	25506.0	30866.0	91012.0	47.0	48.0	56520.0	25.0	19.0	14288.0	20.0	9.0	36272.0	3502407.0
16609	1751218700.0	0.0	4294901800.0	71237.0	116496.0	130568.0	262122.0	262143.0	141016.0	33864.0	44643.0	101068.0	46.0	51.0	77452.0	28.0	20.0	33812.0	2.0	2.0	5480.0	3502437.0
16610	1751231700.0	0.0	4294901800.0	75278.0	155775.0	169224.0	262122.0	262143.0	174000.0	57318.0	83199.0	110832.0	54.0	65.0	72376.0	38.0	50.0	29468.0	21.0	22.0	16840.0	3502463.0
16611	1751249900.0	0.0	4294901800.0	79999.0	142081.0	141224.0	262122.0	262143.0	153332.0	74353.0	94600.0	95300.0	96.0	114.0	83008.0	71.0	83.0	69696.0	49.0	56.0	66756.0	3502500.0
16612	1751366900.0	0.0	4294901800.0	84240.0	137946.0	125536.0	262122.0	262143.0	133812.0	45268.0	57862.0	96972.0	40.0	32.0	40984.0	14.0	11.0	33860.0	30.0	20.0	30044.0	3502734.0
16613	1751388700.0	0.0	4294901800.0	78602.0	132636.0	125128.0	262122.0	262143.0	135932.0	44031.0	58930.0	102084.0	44.0	54.0	77452.0	26.0	28.0	38620.0	22.0	21.0	32740.0	3502777.0
16614	1751403100.0	0.0	4294901800.0	67705.0	106121.0	121060.0	262122.0	262143.0	121500.0	35721.0	47938.0	102972.0	43.0	47.0	71268.0	12.0	12.0	38000.0	21.0	20.0	43212.0	3502806.0
16615	1751415600.0	0.0	4294901800.0	75042.0	143651.0	154060.0	262122.0	262143.0	177748.0	51959.0	78479.0	115644.0	51.0	52.0	58520.0	33.0	33.0	25624.0	32.0	24.0	20048.0	3502831.0
16616	1751458800.0	0.0	4294901800.0	75257.0	136997.0	144040.0	262122.0	262143.0	144472.0	37003.0	51924.0	107344.0	52.0	56.0	67708.0	18.0	6.0	30324.0	21.0	13.0	35004.0	3502918.0
16617	1751485400.0	0.0	4294901800.0	69524.0	147047.0	167408.0	262122.0	262143.0	163884.0	58941.0	83648.0	108224.0	50.0	52.0	63604.0	31.0	29.0	32140.0	34.0	20.0	37196.0	3502971.0
16618	1751635600.0	0.0	4294901800.0	80677.0	142812.0	137524.0	262122.0	262143.0	163040.0	55880.0	80428.0	110384.0	70.0	91.0	89192.0	36.0	51.0	75504.0	20.0	24.0	41144.0	3503271.0
16620	1751758300.0	0.0	4294901800.0	64988.0	103371.0	125140.0	250801.0	262143.0	122604.0	23487.0	29353.0	95912.0	18.0	19.0	36380.0	8.0	3.0	9376.0	10.0	9.0	11204.0	3503517.0
16621	1751775000.0	0.0	4294901800.0	74167.0	148497.0	165668.0	262122.0	262143.0	165088.0	54499.0	80285.0	112776.0	52.0	69.0	94656.0	24.0	34.0	68592.0	18.0	15.0	23176.0	3503550.0
16622	1751791600.0	0.0	4294901800.0	83121.0	129458.0	128784.0	262122.0	262143.0	154276.0	32569.0	47647.0	113268.0	44.0	54.0	64492.0	9.0	5.0	10680.0	13.0	7.0	15500.0	3503583.0
16623	1752003700.0	0.0	4294901800.0	83959.0	125681.0	105884.0	262122.0	262143.0	133112.0	37174.0	49480.0	102408.0	32.0	31.0	42928.0	8.0	4.0	12332.0	11.0	4.0	38100.0	3504007.0
16624	1752109700.0	0.0	4294901800.0	71147.0	99763.0	108292.0	262122.0	262143.0	119540.0	25168.0	31429.0	94044.0	29.0	22.0	38424.0	13.0	10.0	25836.0	5.0	2.0	14932.0	3504219.0
16625	1752131100.0	0.0	4294901800.0	93072.0	163668.0	136832.0	262122.0	262143.0	162256.0	55208.0	76638.0	105932.0	88.0	99.0	73764.0	28.0	42.0	88032.0	41.0	66.0	89744.0	3504262.0
16626	1752152700.0	0.0	4294901800.0	85735.0	143965.0	133848.0	262122.0	262143.0	129028.0	39386.0	49658.0	96252.0	41.0	40.0	52440.0	11.0	11.0	18120.0	13.0	10.0	31188.0	3504306.0
16627	1752158600.0	0.0	4294901800.0	50544.0	86901.0	135956.0	213793.0	262143.0	133552.0	27287.0	34969.0	96804.0	23.0	21.0	43336.0	10.0	7.0	10488.0	5.0	2.0	7816.0	3504317.0
16628	1752206800.0	0.0	4294901800.0	76813.0	112228.0	111996.0	262122.0	262143.0	126748.0	34025.0	42231.0	93876.0	21.0	25.0	54564.0	12.0	9.0	24120.0	15.0	12.0	13136.0	3504414.0
16629	1752221600.0	0.0	4294901800.0	92318.0	152837.0	126240.0	262122.0	262143.0	147936.0	39966.0	52455.0	99392.0	58.0	72.0	68532.0	23.0	14.0	17884.0	28.0	24.0	55540.0	3504443.0
16630	1752224900.0	0.0	4294901800.0	52003.0	100218.0	158332.0	249606.0	262143.0	132080.0	33056.0	43551.0	99072.0	39.0	43.0	70968.0	20.0	19.0	33988.0	18.0	9.0	24616.0	3504450.0
16631	1752246000.0	0.0	4294901800.0	80784.0	122146.0	115096.0	262122.0	262143.0	134816.0	37938.0	48758.0	97680.0	27.0	34.0	49848.0	13.0	5.0	15172.0	10.0	5.0	29104.0	3504492.0
16632	1752259500.0	0.0	4294901800.0	69925.0	102376.0	115312.0	238807.0	262143.0	123056.0	20514.0	25170.0	92780.0	29.0	33.0	69356.0	0.0	1.0	2332.0	14.0	9.0	24084.0	3504519.0
16634	1752292100.0	0.0	4294901800.0	67637.0	129525.0	157024.0	262122.0	262143.0	154328.0	38176.0	50680.0	101532.0	47.0	51.0	68080.0	22.0	23.0	67216.0	3.0	3.0	14920.0	3504584.0
16635	1752424300.0	0.0	4294901800.0	74236.0	130956.0	143168.0	262122.0	262143.0	160372.0	43287.0	55568.0	97432.0	31.0	32.0	49252.0	19.0	16.0	39008.0	9.0	5.0	22920.0	3504849.0
16636	1752479700.0	0.0	4294901800.0	92261.0	142657.0	114512.0	262122.0	262143.0	128996.0	33956.0	44455.0	99932.0	34.0	38.0	62184.0	9.0	4.0	12688.0	5.0	2.0	11944.0	3504960.0
16638	1752556200.0	0.0	4294901800.0	71072.0	113470.0	127984.0	262122.0	262143.0	139896.0	36253.0	45371.0	94928.0	24.0	24.0	57712.0	18.0	16.0	24688.0	10.0	4.0	12304.0	3505112.0
16639	1752574100.0	0.0	4294901800.0	71451.0	121574.0	135132.0	262122.0	262143.0	147892.0	35452.0	47159.0	101644.0	28.0	29.0	51492.0	8.0	6.0	17192.0	13.0	10.0	34156.0	3505148.0
16640	1752635100.0	0.0	4294901800.0	73972.0	103437.0	104800.0	262122.0	262143.0	102076.0	32403.0	41742.0	97932.0	33.0	27.0	40264.0	13.0	7.0	13160.0	23.0	26.0	55660.0	3505270.0
16641	1752716300.0	0.0	4294901800.0	81063.0	125724.0	115864.0	262122.0	262143.0	130512.0	34063.0	44134.0	98596.0	48.0	48.0	63808.0	23.0	24.0	37968.0	29.0	13.0	16080.0	3505433.0
16642	1752730500.0	0.0	4294901800.0	69916.0	117066.0	135108.0	262122.0	262143.0	139920.0	33022.0	41763.0	96316.0	30.0	25.0	25260.0	11.0	6.0	10196.0	17.0	10.0	31124.0	3505461.0
16643	1752751200.0	0.0	4294901800.0	60276.0	94677.0	127604.0	255269.0	262143.0	113548.0	30640.0	38744.0	95120.0	49.0	49.0	55440.0	17.0	12.0	36440.0	11.0	9.0	23588.0	3505502.0
16644	1752769200.0	0.0	4294901800.0	66893.0	112881.0	127704.0	262122.0	262143.0	119540.0	51141.0	70209.0	106000.0	41.0	37.0	49844.0	14.0	16.0	38100.0	13.0	6.0	24556.0	3505538.0
16645	1752845200.0	0.0	4294901800.0	80523.0	142616.0	139280.0	262122.0	262143.0	151800.0	41452.0	56186.0	103264.0	45.0	44.0	57464.0	24.0	26.0	45540.0	15.0	9.0	27128.0	3505690.0
16647	1752875000.0	0.0	4294901800.0	78305.0	131898.0	127080.0	262122.0	262143.0	137028.0	43222.0	58299.0	102920.0	41.0	37.0	62088.0	28.0	30.0	50204.0	21.0	16.0	25760.0	3505750.0
16648	1752888700.0	0.0	4294901800.0	62478.0	112040.0	142836.0	249520.0	262143.0	151732.0	33538.0	49413.0	112852.0	64.0	85.0	98856.0	11.0	6.0	22652.0	25.0	17.0	13400.0	3505777.0
16649	1752907800.0	0.0	4294901800.0	81535.0	148936.0	146652.0	262122.0	262143.0	166088.0	53620.0	77908.0	111028.0	58.0	65.0	82056.0	37.0	33.0	38704.0	28.0	30.0	44648.0	3505816.0
16650	1753070000.0	0.0	4294901800.0	91247.0	151014.0	126348.0	262122.0	262143.0	136640.0	71171.0	93254.0	99424.0	66.0	66.0	68368.0	33.0	37.0	44044.0	16.0	18.0	30460.0	3506140.0
16651	1753282600.0	0.0	4294901800.0	70724.0	112463.0	128196.0	262122.0	262143.0	140312.0	33156.0	42949.0	99304.0	20.0	13.0	29792.0	13.0	17.0	47352.0	0.0	1.0	3556.0	3506565.0
16652	1753382000.0	0.0	4294901800.0	73415.0	115102.0	119700.0	262122.0	262143.0	124284.0	28412.0	33567.0	89420.0	23.0	28.0	62120.0	10.0	10.0	32008.0	1.0	2.0	5752.0	3506764.0
16653	1753391500.0	0.0	4294901800.0	76137.0	127600.0	130772.0	262122.0	262143.0	134880.0	47693.0	64659.0	103364.0	68.0	82.0	79512.0	46.0	38.0	52112.0	27.0	35.0	30140.0	3506783.0
16654	1753470200.0	0.0	4294901800.0	73365.0	122049.0	126464.0	262122.0	262143.0	111668.0	39177.0	55186.0	108396.0	32.0	39.0	72324.0	13.0	11.0	30996.0	2.0	2.0	6624.0	3506940.0
16655	1753486000.0	0.0	4294901800.0	77130.0	145071.0	151116.0	262122.0	262143.0	153184.0	46471.0	63386.0	103452.0	57.0	68.0	76192.0	28.0	26.0	43804.0	24.0	25.0	43340.0	3506972.0
16656	1753504600.0	0.0	4294901800.0	66939.0	114249.0	132844.0	262122.0	262143.0	139720.0	34639.0	51141.0	112408.0	56.0	67.0	87976.0	28.0	27.0	55772.0	51.0	54.0	25436.0	3507009.0
16657	1753520000.0	0.0	4294901800.0	91708.0	143447.0	121668.0	262122.0	262143.0	149612.0	63461.0	82160.0	97768.0	46.0	48.0	55912.0	32.0	31.0	65024.0	24.0	16.0	23196.0	3507040.0
16659	1753547400.0	0.0	4294901800.0	74430.0	147294.0	160152.0	262122.0	262143.0	159672.0	45731.0	60609.0	100192.0	46.0	48.0	58212.0	12.0	5.0	24128.0	19.0	12.0	34032.0	3507095.0
16660	1753552300.0	0.0	4294901800.0	80560.0	125347.0	117960.0	262122.0	262143.0	127460.0	33049.0	42797.0	98688.0	30.0	31.0	59864.0	20.0	21.0	40216.0	10.0	4.0	12412.0	3507105.0
16662	1753621800.0	0.0	4294901800.0	79714.0	135561.0	134660.0	262122.0	262143.0	145056.0	41907.0	51361.0	92572.0	37.0	41.0	69504.0	13.0	9.0	21444.0	34.0	24.0	37764.0	3507243.0
16663	1753677000.0	0.0	4294901800.0	74231.0	117704.0	118800.0	262122.0	262143.0	127012.0	30246.0	40183.0	101844.0	35.0	37.0	59988.0	16.0	15.0	39688.0	24.0	24.0	21552.0	3507354.0
16664	1753692200.0	0.0	4294901800.0	76960.0	154158.0	154796.0	262122.0	262143.0	157328.0	51617.0	77125.0	114208.0	76.0	83.0	69024.0	48.0	39.0	34780.0	43.0	44.0	36352.0	3507384.0
16665	1753909400.0	0.0	4294901800.0	68700.0	108189.0	120320.0	262122.0	262143.0	121244.0	24877.0	30282.0	91692.0	26.0	29.0	63560.0	11.0	3.0	32732.0	37.0	38.0	31080.0	3507819.0
16666	1753946600.0	0.0	4294901800.0	72264.0	92699.0	94968.0	262122.0	262143.0	92392.0	23000.0	30784.0	96092.0	18.0	12.0	25172.0	3.0	3.0	14788.0	5.0	3.0	21556.0	3507893.0
16667	1753989400.0	0.0	4294901800.0	68207.0	101218.0	114536.0	262122.0	262143.0	123780.0	27892.0	35243.0	96072.0	16.0	16.0	54004.0	9.0	5.0	21160.0	2.0	2.0	6300.0	3507979.0
16668	1754002800.0	0.0	4294901800.0	61844.0	120894.0	156984.0	262122.0	262143.0	151036.0	46228.0	66252.0	109656.0	30.0	36.0	64936.0	24.0	23.0	41580.0	36.0	39.0	62952.0	3508006.0
16670	1754040600.0	0.0	4294901800.0	63627.0	94419.0	118396.0	249534.0	262143.0	115764.0	29452.0	38698.0	100336.0	54.0	48.0	58672.0	16.0	18.0	55324.0	16.0	23.0	39012.0	3508081.0
16671	1754152400.0	0.0	4294901800.0	81074.0	119669.0	110548.0	262122.0	262143.0	131064.0	34863.0	45785.0	100744.0	41.0	45.0	67696.0	30.0	29.0	41244.0	25.0	27.0	49840.0	3508305.0
16672	1754174600.0	0.0	4294901800.0	73048.0	112613.0	123232.0	262122.0	262143.0	133808.0	43623.0	56931.0	99000.0	38.0	51.0	85576.0	22.0	14.0	29924.0	15.0	12.0	33296.0	3508349.0
16673	1754191400.0	0.0	4294901800.0	70070.0	106332.0	119780.0	262122.0	262143.0	131840.0	38821.0	48313.0	93684.0	23.0	28.0	69660.0	11.0	4.0	13212.0	20.0	13.0	20724.0	3508383.0
16674	1754209200.0	0.0	4294901800.0	84184.0	131687.0	120840.0	262122.0	262143.0	140480.0	44515.0	59650.0	101396.0	43.0	47.0	73836.0	17.0	19.0	33268.0	11.0	8.0	22116.0	3508418.0
16675	1754231300.0	0.0	4294901800.0	85958.0	137969.0	122000.0	262122.0	262143.0	127268.0	32989.0	45056.0	104180.0	23.0	21.0	54004.0	13.0	7.0	12372.0	8.0	5.0	15060.0	3508463.0
16676	1754298600.0	0.0	4294901800.0	76989.0	111686.0	113668.0	262122.0	262143.0	121620.0	27891.0	34817.0	94768.0	35.0	24.0	36052.0	16.0	8.0	19428.0	20.0	11.0	29132.0	3508597.0
16678	1754373100.0	0.0	4294901800.0	76942.0	136698.0	141168.0	262122.0	262143.0	146188.0	32707.0	41532.0	96480.0	38.0	30.0	36340.0	10.0	3.0	9768.0	42.0	34.0	42888.0	3508746.0
16679	1754405900.0	0.0	4294901800.0	91703.0	151130.0	126916.0	262122.0	262143.0	146332.0	39697.0	51460.0	99396.0	19.0	18.0	28496.0	8.0	6.0	12888.0	19.0	22.0	37028.0	3508812.0
16680	1754423600.0	0.0	4294901800.0	58964.0	111765.0	157532.0	262122.0	262143.0	144836.0	33993.0	53480.0	121528.0	45.0	53.0	58280.0	13.0	13.0	21008.0	17.0	16.0	29880.0	3508847.0
16681	1754565200.0	0.0	4294901800.0	75386.0	151798.0	167788.0	262122.0	262143.0	173428.0	46885.0	67529.0	111144.0	56.0	66.0	82436.0	22.0	37.0	91624.0	31.0	46.0	85780.0	3509130.0
16682	1754629600.0	0.0	4294901800.0	63364.0	106654.0	133452.0	262122.0	262143.0	126256.0	34639.0	46003.0	100968.0	30.0	25.0	26492.0	11.0	7.0	14972.0	7.0	6.0	24836.0	3509259.0
16683	1754784800.0	0.0	4294901800.0	67927.0	103849.0	116484.0	262122.0	262143.0	127484.0	24201.0	29972.0	93372.0	49.0	53.0	60208.0	23.0	21.0	52432.0	38.0	23.0	32028.0	3509570.0
16684	1755074000.0	0.0	4294901800.0	68750.0	130237.0	145376.0	247548.0	262143.0	139856.0	38476.0	50697.0	99044.0	40.0	55.0	67688.0	13.0	24.0	87984.0	24.0	29.0	44688.0	3510148.0
16685	1755125600.0	0.0	4294901800.0	67802.0	101735.0	119512.0	262122.0	262143.0	130956.0	30092.0	36870.0	92960.0	24.0	19.0	29136.0	7.0	3.0	10840.0	7.0	3.0	8420.0	3510251.0
16686	1755146200.0	0.0	4294901800.0	61405.0	98333.0	124040.0	262122.0	262143.0	125780.0	28763.0	39177.0	104956.0	28.0	28.0	53172.0	1.0	1.0	3848.0	6.0	4.0	32468.0	3510293.0
16687	1755197000.0	0.0	4294901800.0	72517.0	129705.0	142508.0	262122.0	262143.0	142272.0	33800.0	43939.0	98784.0	27.0	24.0	44516.0	15.0	9.0	28096.0	31.0	32.0	44936.0	3510394.0
16688	1755218300.0	0.0	4294901800.0	70743.0	116832.0	124972.0	262122.0	262143.0	114324.0	27107.0	34853.0	98796.0	40.0	51.0	64852.0	11.0	13.0	52928.0	3.0	2.0	6216.0	3510437.0
16689	1755236900.0	0.0	4294901800.0	87583.0	150469.0	139196.0	262122.0	262143.0	176200.0	51545.0	73233.0	109192.0	35.0	39.0	50712.0	15.0	17.0	41260.0	11.0	13.0	10440.0	3510474.0
16690	1755260300.0	0.0	4294901800.0	83856.0	148230.0	140956.0	262122.0	262143.0	165816.0	45813.0	66563.0	111408.0	51.0	55.0	63544.0	21.0	34.0	39476.0	20.0	14.0	28120.0	3510521.0
16691	1755403000.0	0.0	4294901800.0	85979.0	166182.0	157128.0	262122.0	262143.0	160644.0	47377.0	62970.0	100860.0	36.0	39.0	73980.0	15.0	18.0	31088.0	13.0	20.0	79784.0	3510806.0
16692	1755422500.0	0.0	4294901800.0	79979.0	122211.0	119700.0	262122.0	262143.0	125472.0	38234.0	48479.0	96764.0	34.0	30.0	45052.0	15.0	9.0	22844.0	12.0	6.0	12792.0	3510845.0
16693	1755607400.0	0.0	4294901800.0	80092.0	120953.0	118164.0	262122.0	262143.0	119516.0	34370.0	41892.0	92484.0	35.0	34.0	42112.0	9.0	5.0	13460.0	15.0	15.0	28876.0	3511215.0
16696	1755791600.0	0.0	4294901800.0	64975.0	108928.0	135480.0	262122.0	262143.0	133092.0	34379.0	44151.0	97236.0	25.0	30.0	65492.0	15.0	6.0	14992.0	9.0	7.0	22424.0	3511583.0
16697	1755813400.0	0.0	4294901800.0	78649.0	134607.0	130348.0	262122.0	262143.0	142180.0	37995.0	51836.0	104784.0	48.0	57.0	92080.0	25.0	20.0	39472.0	19.0	10.0	26900.0	3511627.0
16698	1755847000.0	0.0	4294901800.0	80418.0	132737.0	124764.0	262122.0	262143.0	130896.0	36645.0	45484.0	94284.0	35.0	38.0	58904.0	30.0	19.0	18828.0	10.0	7.0	17540.0	3511694.0
16699	1755870000.0	0.0	4294901800.0	65269.0	101409.0	123312.0	262122.0	262143.0	128812.0	26560.0	34668.0	98612.0	39.0	44.0	59332.0	18.0	5.0	13220.0	7.0	2.0	7956.0	3511740.0
16700	1755903000.0	0.0	4294901800.0	75176.0	116888.0	121560.0	262122.0	262143.0	127640.0	27652.0	35197.0	96604.0	37.0	35.0	46420.0	5.0	6.0	31184.0	6.0	4.0	12108.0	3511806.0
16701	1755923300.0	0.0	4294901800.0	73946.0	148824.0	166136.0	262122.0	262143.0	164812.0	45361.0	67200.0	114640.0	24.0	31.0	72168.0	12.0	5.0	29128.0	14.0	9.0	61480.0	3511847.0
16702	1756091800.0	0.0	4294901800.0	71807.0	115413.0	124692.0	262122.0	262143.0	111744.0	28521.0	35761.0	95140.0	35.0	32.0	50424.0	9.0	7.0	14336.0	5.0	3.0	15600.0	3512184.0
16703	1756107400.0	0.0	4294901800.0	77633.0	143443.0	147548.0	262122.0	262143.0	153336.0	44840.0	58213.0	98156.0	38.0	41.0	58896.0	15.0	9.0	26684.0	24.0	28.0	41648.0	3512215.0
16704	1756126300.0	0.0	4294901800.0	84043.0	138142.0	125312.0	262122.0	262143.0	124060.0	33303.0	41024.0	92692.0	32.0	41.0	77536.0	16.0	17.0	40356.0	16.0	6.0	16860.0	3512253.0
16705	1756242300.0	0.0	4294901800.0	81003.0	141208.0	142396.0	262122.0	262143.0	154536.0	43750.0	60598.0	105968.0	47.0	57.0	74292.0	34.0	55.0	95580.0	42.0	42.0	54164.0	3512485.0
16706	1756323100.0	0.0	4294901800.0	67577.0	103131.0	116884.0	262122.0	262143.0	121200.0	28703.0	37212.0	98532.0	29.0	21.0	24380.0	22.0	21.0	54244.0	15.0	10.0	18380.0	3512646.0
16707	1756344200.0	0.0	4294901800.0	74566.0	132475.0	140212.0	262122.0	262143.0	159496.0	46101.0	65864.0	110212.0	51.0	62.0	77792.0	15.0	27.0	59440.0	5.0	3.0	13120.0	3512688.0
16708	1756359800.0	0.0	4294901800.0	78333.0	127369.0	130840.0	262122.0	262143.0	145296.0	31488.0	41638.0	101684.0	17.0	19.0	57028.0	16.0	7.0	21068.0	1.0	1.0	4912.0	3512720.0
16709	1756371200.0	0.0	4294901800.0	65797.0	133441.0	168444.0	262122.0	262143.0	160824.0	53587.0	73901.0	104836.0	71.0	91.0	84888.0	42.0	51.0	73148.0	21.0	20.0	21208.0	3512742.0
16710	1756383000.0	0.0	4294901800.0	54988.0	131344.0	218552.0	233500.0	262143.0	204888.0	33953.0	69828.0	175132.0	42.0	53.0	74000.0	27.0	27.0	27656.0	22.0	26.0	49364.0	3512766.0
16711	1756404600.0	0.0	4294901800.0	75580.0	144939.0	152368.0	262122.0	262143.0	152708.0	64373.0	83439.0	98672.0	65.0	64.0	57844.0	20.0	25.0	74052.0	47.0	51.0	66452.0	3512809.0
16712	1756419700.0	0.0	4294901800.0	69221.0	138749.0	165192.0	262122.0	262143.0	166404.0	46503.0	67882.0	111932.0	52.0	55.0	75560.0	28.0	30.0	38632.0	21.0	11.0	26160.0	3512839.0
16714	1756825300.0	0.0	4294901800.0	71536.0	131904.0	147092.0	262122.0	262143.0	145880.0	41740.0	59786.0	109812.0	45.0	59.0	86216.0	26.0	26.0	45444.0	24.0	24.0	38116.0	3513651.0
16715	1756845200.0	0.0	4294901800.0	74897.0	124949.0	130936.0	262122.0	262143.0	131812.0	39357.0	50045.0	96768.0	30.0	25.0	42084.0	12.0	8.0	22672.0	20.0	13.0	32500.0	3513690.0
16716	1756864800.0	0.0	4294901800.0	68046.0	133661.0	157920.0	262122.0	262143.0	146352.0	39383.0	55844.0	108904.0	40.0	43.0	62872.0	23.0	29.0	62212.0	14.0	10.0	38156.0	3513730.0
16717	1756890500.0	0.0	4294901800.0	81096.0	135314.0	129840.0	262122.0	262143.0	145344.0	45430.0	58189.0	97740.0	45.0	38.0	51440.0	9.0	3.0	9716.0	28.0	26.0	24332.0	3513781.0
16718	1756925300.0	0.0	4294901800.0	75152.0	131077.0	143888.0	262122.0	262143.0	145700.0	45214.0	61101.0	102956.0	72.0	73.0	69640.0	26.0	18.0	29448.0	28.0	27.0	28288.0	3513851.0
16719	1756980500.0	0.0	4294901800.0	65768.0	130431.0	156824.0	262122.0	262143.0	144412.0	47320.0	63959.0	102920.0	48.0	55.0	79668.0	31.0	33.0	37588.0	23.0	8.0	15996.0	3513961.0
16721	1757034900.0	0.0	4294901800.0	63664.0	101830.0	125068.0	258979.0	262143.0	114128.0	35004.0	46480.0	101156.0	39.0	38.0	60464.0	21.0	16.0	22540.0	15.0	19.0	13028.0	3514070.0
16722	1757059800.0	0.0	4294901800.0	54491.0	98204.0	141276.0	255157.0	262143.0	129836.0	35886.0	47107.0	99368.0	45.0	39.0	48824.0	27.0	26.0	49216.0	15.0	6.0	17404.0	3514120.0
16723	1757085800.0	0.0	4294901800.0	80478.0	142016.0	136380.0	262122.0	262143.0	157176.0	45192.0	62550.0	105688.0	58.0	63.0	75660.0	34.0	40.0	47256.0	14.0	15.0	57392.0	3514172.0
16724	1757088400.0	0.0	4294901800.0	62768.0	119542.0	154092.0	262122.0	262143.0	150372.0	42356.0	58162.0	104416.0	48.0	47.0	65504.0	20.0	25.0	63504.0	28.0	33.0	53756.0	3514177.0
16725	1757142900.0	0.0	4294901800.0	52872.0	87120.0	131012.0	251039.0	262143.0	113476.0	23071.0	29364.0	96232.0	45.0	46.0	54032.0	13.0	20.0	14724.0	2.0	3.0	15828.0	3514286.0
16727	1757231200.0	0.0	4294901800.0	73995.0	118544.0	118300.0	262122.0	262143.0	122892.0	32159.0	40746.0	96716.0	40.0	36.0	47900.0	19.0	16.0	52160.0	30.0	13.0	21880.0	3514463.0
16728	1757256100.0	0.0	4294901800.0	75337.0	131646.0	136736.0	262122.0	262143.0	134700.0	31568.0	40297.0	97012.0	16.0	14.0	21300.0	2.0	2.0	9184.0	17.0	14.0	46880.0	3514512.0
16729	1757331100.0	0.0	4294901800.0	72940.0	123148.0	133060.0	262122.0	262143.0	134980.0	39004.0	50111.0	96992.0	47.0	41.0	54592.0	20.0	27.0	88448.0	31.0	32.0	54820.0	3514662.0
16730	1757388000.0	0.0	4294901800.0	82521.0	144117.0	137796.0	262122.0	262143.0	161136.0	38728.0	53381.0	104920.0	54.0	60.0	67020.0	44.0	35.0	35172.0	20.0	18.0	44180.0	3514776.0
16731	1757408000.0	0.0	4294901800.0	68251.0	107102.0	130784.0	252056.0	262143.0	147540.0	26218.0	38111.0	111900.0	15.0	19.0	30088.0	9.0	11.0	49188.0	8.0	3.0	29688.0	3514816.0
16732	1757453700.0	0.0	4294901800.0	71253.0	97633.0	103536.0	262122.0	262143.0	114048.0	23976.0	31171.0	99452.0	15.0	14.0	14836.0	3.0	2.0	8972.0	6.0	3.0	9036.0	3514907.0
16733	1757506300.0	0.0	4294901800.0	97102.0	177629.0	146796.0	262122.0	262143.0	163252.0	62421.0	86414.0	105580.0	103.0	102.0	61000.0	45.0	46.0	56912.0	21.0	19.0	33212.0	3515013.0
16734	1757519400.0	0.0	4294901800.0	77163.0	139447.0	148832.0	262122.0	262143.0	164044.0	47965.0	66293.0	104652.0	75.0	77.0	64240.0	20.0	13.0	43400.0	34.0	16.0	22144.0	3515039.0
16735	1757532000.0	0.0	4294901800.0	55545.0	95855.0	136728.0	241552.0	262143.0	137928.0	29003.0	40725.0	108264.0	26.0	28.0	43564.0	19.0	12.0	16452.0	7.0	4.0	13492.0	3515064.0
16736	1757547500.0	0.0	4294901800.0	72862.0	100779.0	100468.0	260238.0	262143.0	105196.0	30891.0	40124.0	99864.0	33.0	32.0	49804.0	12.0	13.0	30676.0	13.0	7.0	22176.0	3515095.0
16737	1757555200.0	0.0	4294901800.0	71321.0	116418.0	123140.0	262122.0	262143.0	113316.0	47985.0	60289.0	94812.0	42.0	35.0	57096.0	24.0	21.0	39336.0	13.0	5.0	27780.0	3515110.0
16739	1757570800.0	0.0	4294901800.0	70196.0	133305.0	150344.0	262122.0	262143.0	147784.0	47263.0	65421.0	105480.0	30.0	29.0	41096.0	18.0	25.0	82652.0	26.0	34.0	29036.0	3515142.0
16740	1757596900.0	0.0	4294901800.0	74455.0	118845.0	125500.0	262122.0	262143.0	150472.0	36347.0	49086.0	102260.0	48.0	55.0	68756.0	11.0	6.0	36716.0	18.0	11.0	19460.0	3515194.0
16741	1757705200.0	0.0	4294901800.0	80626.0	134648.0	131716.0	262122.0	262143.0	130816.0	36680.0	45387.0	93712.0	42.0	51.0	81068.0	11.0	12.0	27952.0	12.0	8.0	27144.0	3515410.0
16742	1757713500.0	0.0	4294901800.0	81845.0	126581.0	119544.0	262122.0	262143.0	127404.0	34473.0	43204.0	93964.0	32.0	28.0	49900.0	23.0	26.0	55096.0	20.0	17.0	48368.0	3515427.0
16743	1757774600.0	0.0	4294901800.0	65781.0	122714.0	146284.0	262122.0	262143.0	146464.0	35886.0	47939.0	101016.0	52.0	63.0	77552.0	28.0	20.0	27260.0	24.0	9.0	28224.0	3515549.0
16744	1757796100.0	0.0	4294901800.0	80997.0	156264.0	160852.0	262122.0	262143.0	169568.0	56795.0	77520.0	103808.0	36.0	44.0	60040.0	16.0	6.0	29016.0	4.0	4.0	19408.0	3515592.0
