	TLSW	TMSW	Event Info	FSC 488/10-H	FSC 488/10-A	FSC 488/10-W	FSC 405/10 (spd)-H	FSC 405/10 (spd)-A	FSC 405/10 (spd)-W	SSC 488/10-H	SSC 488/10-A	SSC 488/10-W	IFNL1-H	IFNL1-A	IFNL1-W	IFNB1-H	IFNB1-A	IFNB1-W	M2-H	M2-A	M2-W	TIME
456	64998850.0	0.0	4294902800.0	50297.0	99676.0	161032.0	262122.0	262143.0	139712.0	39887.0	53911.0	102440.0	8.0	3.0	10424.0	30.0	42.0	81932.0	13.0	6.0	19808.0	129998.0
457	65007350.0	0.0	4294902800.0	64288.0	116711.0	143380.0	262122.0	262143.0	148192.0	34716.0	48931.0	107428.0	52.0	44.0	53212.0	81.0	114.0	94832.0	39.0	40.0	57748.0	130015.0
458	65009876.0	0.0	4294902800.0	66232.0	113952.0	131736.0	262122.0	262143.0	140188.0	34438.0	45028.0	99644.0	5.0	3.0	10664.0	53.0	57.0	59580.0	10.0	6.0	16668.0	130020.0
459	65012148.0	0.0	4294902800.0	63311.0	117795.0	155452.0	262122.0	262143.0	154344.0	36780.0	51726.0	107800.0	13.0	7.0	15896.0	28.0	33.0	74400.0	6.0	6.0	18636.0	130024.0
461	65020920.0	0.0	4294902800.0	53996.0	95697.0	142944.0	262122.0	262143.0	129964.0	31173.0	41142.0	100988.0	18.0	7.0	15904.0	22.0	25.0	27448.0	1.0	1.0	3068.0	130042.0
462	65021576.0	0.0	4294902800.0	59324.0	98454.0	124972.0	223951.0	262143.0	134112.0	36856.0	51428.0	107684.0	44.0	53.0	83476.0	40.0	61.0	101808.0	22.0	29.0	74688.0	130043.0
463	65023330.0	0.0	4294902800.0	65107.0	120719.0	147280.0	262122.0	262143.0	146560.0	43642.0	58562.0	102584.0	37.0	51.0	81396.0	50.0	56.0	79344.0	25.0	15.0	22976.0	130047.0
467	65051016.0	0.0	4294902800.0	68154.0	123646.0	140340.0	262122.0	262143.0	137844.0	36673.0	48569.0	100456.0	26.0	27.0	57252.0	81.0	110.0	88956.0	24.0	23.0	31144.0	130102.0
468	65056856.0	0.0	4294902800.0	73054.0	136308.0	145376.0	262122.0	262143.0	160064.0	50669.0	74120.0	112204.0	42.0	47.0	72268.0	85.0	107.0	84644.0	36.0	25.0	31956.0	130114.0
469	65058184.0	0.0	4294902800.0	66168.0	157504.0	187432.0	258364.0	262143.0	210220.0	52673.0	100293.0	147360.0	51.0	60.0	74860.0	76.0	105.0	94160.0	17.0	11.0	20792.0	130116.0
470	65059384.0	0.0	4294902800.0	47646.0	85206.0	143632.0	194235.0	262143.0	137804.0	22023.0	28491.0	98620.0	10.0	4.0	8740.0	21.0	28.0	60580.0	4.0	2.0	8620.0	130119.0
471	65061456.0	0.0	4294902800.0	58922.0	90807.0	116452.0	262122.0	262143.0	114928.0	24524.0	30601.0	94760.0	0.0	1.0	4768.0	33.0	36.0	55704.0	4.0	3.0	9564.0	130123.0
472	65071370.0	0.0	4294902800.0	63564.0	117098.0	147876.0	262122.0	262143.0	151448.0	53259.0	77336.0	111012.0	26.0	21.0	42828.0	83.0	114.0	90444.0	30.0	35.0	57840.0	130143.0
473	65078864.0	0.0	4294902800.0	59017.0	105819.0	140808.0	262122.0	262143.0	134700.0	41588.0	57693.0	106332.0	8.0	3.0	9228.0	46.0	61.0	65236.0	31.0	30.0	45484.0	130158.0
474	65082184.0	0.0	4294902800.0	58799.0	91877.0	118964.0	255024.0	262143.0	113028.0	25744.0	32443.0	95816.0	5.0	4.0	19020.0	46.0	53.0	56088.0	17.0	20.0	26216.0	130164.0
475	65086108.0	0.0	4294902800.0	60851.0	109299.0	139308.0	262122.0	262143.0	144396.0	49541.0	68076.0	105632.0	11.0	3.0	9152.0	61.0	84.0	88380.0	1.0	1.0	4648.0	130172.0
476	65087650.0	0.0	4294902800.0	51052.0	88215.0	139316.0	240061.0	262143.0	119448.0	29243.0	37579.0	98424.0	14.0	10.0	26028.0	47.0	52.0	56792.0	23.0	24.0	42860.0	130175.0
479	65093144.0	0.0	4294902800.0	65656.0	115772.0	139420.0	262122.0	262143.0	160312.0	40541.0	55859.0	105100.0	4.0	2.0	9188.0	25.0	31.0	48416.0	6.0	7.0	15600.0	130186.0
480	65116230.0	0.0	4294902800.0	61462.0	100891.0	123444.0	232453.0	262143.0	128060.0	29438.0	42808.0	106660.0	23.0	17.0	42808.0	17.0	12.0	41368.0	18.0	9.0	14200.0	130232.0
481	65118210.0	0.0	4294902800.0	81882.0	134888.0	124360.0	262122.0	262143.0	130072.0	30582.0	39531.0	98372.0	8.0	4.0	38976.0	75.0	84.0	78948.0	6.0	4.0	20544.0	130236.0
484	65128584.0	0.0	4294902800.0	58005.0	93509.0	123896.0	262122.0	262143.0	124168.0	15655.0	18824.0	90564.0	10.0	3.0	11036.0	11.0	6.0	20376.0	1.0	1.0	5060.0	130257.0
485	65132690.0	0.0	4294902800.0	86587.0	147015.0	127600.0	262122.0	262143.0	148200.0	47315.0	64155.0	103484.0	23.0	26.0	57912.0	91.0	101.0	67876.0	14.0	9.0	32316.0	130265.0
486	65133710.0	0.0	4294902800.0	70114.0	114591.0	112172.0	249473.0	262143.0	154964.0	48568.0	67243.0	105956.0	40.0	44.0	63856.0	147.0	188.0	88704.0	29.0	16.0	31652.0	130267.0
487	65137560.0	0.0	4294902800.0	51907.0	87168.0	128752.0	262122.0	262143.0	108872.0	24904.0	31554.0	97232.0	21.0	13.0	17124.0	24.0	19.0	31536.0	15.0	17.0	26968.0	130275.0
489	65147132.0	0.0	4294902800.0	63379.0	106093.0	130212.0	262122.0	262143.0	140068.0	26970.0	34445.0	97104.0	5.0	2.0	9144.0	39.0	29.0	28784.0	10.0	4.0	14524.0	130294.0
490	65160864.0	0.0	4294902800.0	67776.0	113426.0	127424.0	244709.0	262143.0	125860.0	25327.0	33482.0	101140.0	17.0	12.0	29944.0	22.0	20.0	37932.0	22.0	16.0	31104.0	130322.0
491	65162444.0	0.0	4294902800.0	52847.0	98866.0	148460.0	262122.0	262143.0	122384.0	26876.0	35875.0	101656.0	10.0	6.0	12132.0	25.0	29.0	66572.0	6.0	2.0	8840.0	130325.0
492	65180170.0	0.0	4294902800.0	61839.0	120268.0	156056.0	262122.0	262143.0	142172.0	40825.0	56035.0	104880.0	28.0	26.0	51032.0	45.0	68.0	98472.0	15.0	8.0	14200.0	130360.0
494	65196976.0	0.0	4294902800.0	71759.0	114843.0	123432.0	262122.0	262143.0	146200.0	31598.0	41005.0	98264.0	12.0	9.0	12864.0	26.0	27.0	39308.0	1.0	1.0	5356.0	130394.0
495	65211270.0	0.0	4294902800.0	73559.0	125897.0	131312.0	262122.0	262143.0	137320.0	36203.0	50658.0	107476.0	17.0	15.0	34152.0	53.0	45.0	50452.0	19.0	9.0	19868.0	130423.0
496	65220210.0	0.0	4294902800.0	69323.0	135082.0	159744.0	262122.0	262143.0	160628.0	34491.0	49238.0	109796.0	49.0	44.0	48164.0	86.0	121.0	100544.0	40.0	24.0	23712.0	130440.0
497	65222464.0	0.0	4294902800.0	65162.0	111498.0	134988.0	262122.0	262143.0	156860.0	35489.0	48817.0	105356.0	37.0	41.0	51632.0	48.0	61.0	77256.0	8.0	4.0	13416.0	130445.0
499	65229696.0	0.0	4294902800.0	68809.0	115617.0	130436.0	262122.0	262143.0	127856.0	44514.0	57346.0	97840.0	41.0	38.0	54840.0	50.0	63.0	81056.0	18.0	15.0	33432.0	130459.0
500	65231440.0	0.0	4294902800.0	53899.0	142346.0	246324.0	239052.0	262143.0	201020.0	26199.0	65563.0	196196.0	12.0	4.0	11280.0	32.0	31.0	62836.0	5.0	2.0	6552.0	130463.0
501	65234936.0	0.0	4294902800.0	59919.0	111775.0	145664.0	262122.0	262143.0	138676.0	49557.0	72304.0	112284.0	42.0	42.0	59208.0	121.0	135.0	65832.0	24.0	26.0	47204.0	130470.0
502	65237604.0	0.0	4294902800.0	58763.0	107089.0	143200.0	262122.0	262143.0	148472.0	44355.0	62455.0	108088.0	15.0	16.0	31128.0	43.0	56.0	70564.0	18.0	16.0	49776.0	130475.0
503	65249948.0	0.0	4294902800.0	55643.0	92284.0	130028.0	262122.0	262143.0	119092.0	27644.0	34529.0	94100.0	24.0	20.0	36932.0	21.0	17.0	32492.0	1.0	1.0	4472.0	130500.0
504	65265330.0	0.0	4294902800.0	79508.0	146384.0	145976.0	262122.0	262143.0	147672.0	39626.0	55848.0	108676.0	41.0	37.0	52444.0	56.0	65.0	82276.0	48.0	57.0	32604.0	130531.0
505	65278108.0	0.0	4294902800.0	67212.0	112560.0	133204.0	262122.0	262143.0	125668.0	25121.0	31878.0	96320.0	12.0	13.0	31856.0	51.0	53.0	73240.0	10.0	9.0	33076.0	130556.0
506	65280564.0	0.0	4294902800.0	63152.0	98746.0	125048.0	262122.0	262143.0	130096.0	21127.0	28207.0	102308.0	13.0	9.0	12228.0	26.0	14.0	31620.0	4.0	2.0	7176.0	130561.0
507	65289970.0	0.0	4294902800.0	68112.0	115382.0	131740.0	262122.0	262143.0	126576.0	34254.0	43745.0	97020.0	39.0	35.0	40420.0	54.0	46.0	43776.0	27.0	26.0	38208.0	130580.0
508	65303070.0	0.0	4294902800.0	65414.0	113379.0	139464.0	262122.0	262143.0	139276.0	34563.0	45514.0	100048.0	14.0	12.0	20684.0	42.0	46.0	61696.0	6.0	5.0	28360.0	130606.0
509	65308092.0	0.0	4294902800.0	56618.0	103445.0	145388.0	262122.0	262143.0	128892.0	35771.0	47406.0	100480.0	18.0	6.0	11928.0	25.0	31.0	68464.0	28.0	23.0	37592.0	130616.0
511	65318132.0	0.0	4294902800.0	66542.0	125943.0	154944.0	262122.0	262143.0	142184.0	29217.0	38817.0	101116.0	25.0	25.0	58088.0	43.0	49.0	79088.0	31.0	36.0	64716.0	130636.0
512	65319510.0	0.0	4294902800.0	61989.0	102174.0	127664.0	262122.0	262143.0	123524.0	34907.0	45818.0	99636.0	18.0	17.0	22024.0	34.0	42.0	71768.0	13.0	4.0	16308.0	130639.0
513	65329090.0	0.0	4294902800.0	73869.0	127723.0	133300.0	262122.0	262143.0	145548.0	34583.0	47773.0	105872.0	15.0	13.0	42100.0	55.0	60.0	81084.0	5.0	2.0	13528.0	130658.0
514	65362330.0	0.0	4294902800.0	73510.0	133389.0	148284.0	262122.0	262143.0	151976.0	51048.0	69865.0	104572.0	37.0	38.0	68356.0	76.0	76.0	60696.0	27.0	27.0	29692.0	130725.0
515	65364376.0	0.0	4294902800.0	61207.0	105926.0	132880.0	262122.0	262143.0	130844.0	32464.0	42575.0	98800.0	24.0	30.0	49580.0	34.0	35.0	58756.0	28.0	23.0	37300.0	130729.0
516	65383830.0	0.0	4294902800.0	68912.0	119408.0	135392.0	262122.0	262143.0	127128.0	36311.0	50890.0	107004.0	159.0	173.0	74456.0	155.0	182.0	91464.0	34.0	23.0	16096.0	130768.0
517	65393940.0	0.0	4294902800.0	74891.0	129892.0	142568.0	262122.0	262143.0	159196.0	34111.0	48020.0	107920.0	23.0	21.0	41084.0	58.0	73.0	86668.0	16.0	13.0	18544.0	130788.0
518	65399820.0	0.0	4294902800.0	74992.0	135962.0	141860.0	262122.0	262143.0	165628.0	43044.0	59445.0	105768.0	24.0	29.0	52256.0	33.0	29.0	39520.0	31.0	28.0	37844.0	130800.0
519	65404320.0	0.0	4294902800.0	70626.0	120579.0	131936.0	262122.0	262143.0	139272.0	28746.0	36211.0	95892.0	2.0	2.0	5856.0	26.0	24.0	51980.0	3.0	2.0	6392.0	130809.0
520	65418596.0	0.0	4294902800.0	71471.0	125178.0	139100.0	262122.0	262143.0	128724.0	33415.0	42277.0	96040.0	21.0	16.0	37236.0	65.0	78.0	86928.0	27.0	27.0	31536.0	130837.0
521	65420000.0	0.0	4294902800.0	55743.0	89797.0	124492.0	236516.0	262143.0	109852.0	27082.0	34377.0	96452.0	47.0	39.0	35624.0	60.0	71.0	77112.0	14.0	14.0	47808.0	130840.0
522	65433370.0	0.0	4294902800.0	61463.0	102585.0	139160.0	262122.0	262143.0	138176.0	30315.0	39145.0	97008.0	29.0	28.0	28836.0	69.0	70.0	55308.0	30.0	28.0	55652.0	130867.0
523	65461256.0	0.0	4294902800.0	81948.0	134495.0	121040.0	262122.0	262143.0	135484.0	32803.0	44718.0	104380.0	25.0	25.0	37016.0	91.0	99.0	81008.0	16.0	11.0	13292.0	130923.0
524	65479436.0	0.0	4294902800.0	76426.0	147895.0	158340.0	262122.0	262143.0	165200.0	49840.0	70950.0	109444.0	48.0	42.0	55836.0	100.0	105.0	72808.0	16.0	18.0	35084.0	130959.0
525	65489670.0	0.0	4294902800.0	94240.0	157201.0	129788.0	262122.0	262143.0	151428.0	52207.0	69230.0	100800.0	56.0	71.0	72120.0	92.0	103.0	85560.0	31.0	31.0	41892.0	130979.0
526	65491030.0	0.0	4294902800.0	61601.0	106990.0	137876.0	262122.0	262143.0	135384.0	31696.0	41304.0	99472.0	10.0	7.0	14052.0	23.0	15.0	39428.0	3.0	1.0	3068.0	130982.0
527	65514776.0	0.0	4294902800.0	96397.0	155000.0	118300.0	262122.0	262143.0	146064.0	49208.0	66794.0	103704.0	13.0	11.0	23396.0	79.0	92.0	81316.0	32.0	22.0	26120.0	131030.0
528	65546708.0	0.0	4294902800.0	75950.0	143628.0	152364.0	262122.0	262143.0	153404.0	43603.0	60771.0	106004.0	37.0	38.0	57092.0	74.0	91.0	89508.0	40.0	35.0	51768.0	131093.0
529	65550236.0	0.0	4294902800.0	62046.0	105242.0	142624.0	262122.0	262143.0	137740.0	32758.0	42567.0	99172.0	12.0	10.0	14104.0	41.0	46.0	78612.0	2.0	2.0	5528.0	131100.0
530	65582276.0	0.0	4294902800.0	69675.0	129911.0	136160.0	262122.0	262143.0	123280.0	43676.0	66052.0	117260.0	53.0	46.0	48316.0	68.0	89.0	87616.0	58.0	51.0	57920.0	131165.0
531	65596370.0	0.0	4294902800.0	84849.0	153811.0	147976.0	262122.0	262143.0	156676.0	40412.0	53217.0	100608.0	47.0	54.0	68980.0	96.0	101.0	79372.0	24.0	26.0	41032.0	131193.0
532	65622170.0	0.0	4294902800.0	70953.0	112153.0	122056.0	262122.0	262143.0	129068.0	25451.0	32784.0	98760.0	15.0	6.0	11912.0	30.0	36.0	66240.0	13.0	5.0	19076.0	131244.0
533	65626390.0	0.0	4294902800.0	74312.0	120671.0	122828.0	262122.0	262143.0	140016.0	41956.0	56892.0	102428.0	29.0	24.0	48232.0	43.0	43.0	61060.0	15.0	8.0	21892.0	131253.0
534	65650410.0	0.0	4294902800.0	66142.0	111175.0	130776.0	262122.0	262143.0	123576.0	35309.0	45889.0	98724.0	25.0	19.0	27424.0	13.0	8.0	26808.0	27.0	33.0	59460.0	131301.0
535	65666160.0	0.0	4294902800.0	80795.0	144738.0	143728.0	262122.0	262143.0	150920.0	47177.0	62734.0	100564.0	50.0	43.0	49528.0	108.0	128.0	84652.0	30.0	33.0	58284.0	131332.0
536	65677330.0	0.0	4294902800.0	73820.0	122614.0	127844.0	262122.0	262143.0	125772.0	36805.0	48215.0	100292.0	28.0	34.0	78924.0	53.0	63.0	83484.0	11.0	7.0	14856.0	131355.0
537	65694510.0	0.0	4294902800.0	66361.0	106259.0	122588.0	256193.0	262143.0	113936.0	23567.0	29318.0	94516.0	7.0	3.0	15116.0	32.0	41.0	72664.0	14.0	8.0	21920.0	131389.0
538	65695484.0	0.0	4294902800.0	50659.0	85709.0	134540.0	229792.0	262143.0	116912.0	29349.0	36076.0	94076.0	13.0	10.0	34384.0	27.0	21.0	39968.0	37.0	16.0	26208.0	131391.0
539	65711224.0	0.0	4294902800.0	71850.0	120338.0	134280.0	259670.0	262143.0	131432.0	42085.0	56377.0	102508.0	40.0	42.0	71104.0	77.0	84.0	71932.0	25.0	24.0	33388.0	131422.0
540	65724410.0	0.0	4294902800.0	70088.0	120660.0	135176.0	262122.0	262143.0	147660.0	31920.0	42445.0	100976.0	15.0	11.0	33360.0	45.0	56.0	85404.0	34.0	21.0	19560.0	131449.0
541	65740468.0	0.0	4294902800.0	71856.0	124758.0	136940.0	262122.0	262143.0	144268.0	34400.0	43974.0	97848.0	25.0	21.0	40132.0	44.0	43.0	63000.0	7.0	2.0	6984.0	131481.0
542	65743650.0	0.0	4294902800.0	71128.0	124423.0	135612.0	262122.0	262143.0	131312.0	29945.0	38918.0	99044.0	20.0	20.0	32872.0	54.0	65.0	77376.0	14.0	7.0	20296.0	131487.0
543	65764930.0	0.0	4294902800.0	72819.0	134176.0	140456.0	262122.0	262143.0	139460.0	38558.0	53647.0	105876.0	35.0	48.0	96124.0	87.0	91.0	63176.0	18.0	14.0	44760.0	131530.0
544	65766636.0	0.0	4294902800.0	64000.0	121119.0	153836.0	262122.0	262143.0	151360.0	33946.0	45775.0	103372.0	21.0	21.0	49888.0	69.0	77.0	73396.0	12.0	5.0	16972.0	131533.0
545	65772584.0	0.0	4294902800.0	63489.0	100695.0	125216.0	262122.0	262143.0	128692.0	29054.0	37032.0	96364.0	2.0	2.0	7516.0	17.0	8.0	17080.0	1.0	2.0	5732.0	131545.0
547	65806256.0	0.0	4294902800.0	81888.0	151585.0	146292.0	262122.0	262143.0	156080.0	55505.0	77400.0	105032.0	67.0	66.0	72288.0	127.0	166.0	87528.0	73.0	97.0	81200.0	131613.0
548	65832452.0	0.0	4294902800.0	76549.0	131902.0	135716.0	262122.0	262143.0	147780.0	37519.0	50378.0	101992.0	31.0	32.0	58800.0	65.0	67.0	60552.0	23.0	8.0	12644.0	131665.0
549	65844104.0	0.0	4294902800.0	51973.0	87068.0	131956.0	222884.0	262143.0	127716.0	27026.0	31663.0	88420.0	26.0	26.0	38552.0	47.0	47.0	63196.0	13.0	5.0	17008.0	131688.0
550	65847388.0	0.0	4294902800.0	74575.0	141695.0	146016.0	262122.0	262143.0	156764.0	44750.0	62998.0	108144.0	26.0	26.0	45164.0	63.0	77.0	71084.0	28.0	14.0	25832.0	131695.0
551	65870404.0	0.0	4294902800.0	83743.0	114360.0	103288.0	262122.0	262143.0	132224.0	27686.0	35056.0	95844.0	28.0	23.0	43512.0	66.0	72.0	50612.0	23.0	16.0	36440.0	131741.0
552	65876644.0	0.0	4294902800.0	73720.0	112011.0	117824.0	262122.0	262143.0	127680.0	26705.0	34222.0	97524.0	17.0	18.0	62756.0	28.0	28.0	49764.0	9.0	4.0	20444.0	131753.0
553	65877730.0	0.0	4294902800.0	58925.0	109292.0	145576.0	219480.0	262143.0	138368.0	38610.0	55970.0	110828.0	23.0	27.0	68752.0	101.0	101.0	72476.0	45.0	20.0	26048.0	131755.0
554	65887868.0	0.0	4294902800.0	77145.0	129210.0	130488.0	262122.0	262143.0	125632.0	46792.0	62799.0	102064.0	41.0	42.0	56128.0	73.0	92.0	84904.0	38.0	32.0	54644.0	131776.0
555	65893460.0	0.0	4294902800.0	61294.0	110663.0	150940.0	262122.0	262143.0	139640.0	42410.0	63641.0	114456.0	30.0	42.0	80092.0	66.0	89.0	86784.0	12.0	3.0	8620.0	131787.0
556	65911904.0	0.0	4294902800.0	66473.0	123838.0	146996.0	262122.0	262143.0	147352.0	43260.0	64376.0	113968.0	31.0	38.0	30368.0	38.0	49.0	68540.0	31.0	24.0	41140.0	131824.0
557	65945140.0	0.0	4294902800.0	68983.0	130428.0	143212.0	262122.0	262143.0	140540.0	35972.0	49146.0	104520.0	13.0	13.0	42984.0	45.0	59.0	83792.0	17.0	24.0	85472.0	131890.0
558	65966404.0	0.0	4294902800.0	84288.0	139370.0	123748.0	262122.0	262143.0	131656.0	40816.0	57192.0	108092.0	28.0	24.0	34796.0	49.0	74.0	89480.0	18.0	12.0	36924.0	131933.0
559	65975400.0	0.0	4294902800.0	76612.0	135288.0	131276.0	262122.0	262143.0	124760.0	56675.0	75544.0	100568.0	47.0	45.0	36264.0	86.0	97.0	80668.0	37.0	39.0	56680.0	131951.0
560	65986960.0	0.0	4294902800.0	56566.0	99348.0	136932.0	249374.0	262143.0	131684.0	27448.0	35725.0	98476.0	4.0	4.0	16764.0	28.0	26.0	16536.0	8.0	5.0	19496.0	131974.0
561	66008660.0	0.0	4294902800.0	69268.0	126841.0	141720.0	262122.0	262143.0	128368.0	36815.0	52982.0	110064.0	22.0	22.0	50380.0	43.0	56.0	73368.0	4.0	3.0	10668.0	132017.0
562	66012950.0	0.0	4294902800.0	68366.0	139682.0	170476.0	262122.0	262143.0	152432.0	45439.0	64424.0	109004.0	33.0	36.0	60320.0	80.0	84.0	68452.0	32.0	27.0	54280.0	132026.0
563	66042190.0	0.0	4294902800.0	80009.0	116894.0	107624.0	262122.0	262143.0	115680.0	28544.0	36435.0	97328.0	41.0	50.0	66780.0	65.0	67.0	68824.0	28.0	12.0	15328.0	132084.0
564	66061856.0	0.0	4294902800.0	84977.0	142950.0	130780.0	262122.0	262143.0	147644.0	37566.0	50344.0	102272.0	46.0	59.0	78732.0	62.0	77.0	83176.0	31.0	25.0	54384.0	132124.0
565	66072984.0	0.0	4294902800.0	70824.0	112554.0	127960.0	262122.0	262143.0	131372.0	28702.0	36271.0	95500.0	27.0	27.0	51648.0	50.0	53.0	61252.0	29.0	29.0	61216.0	132146.0
567	66089270.0	0.0	4294902800.0	73361.0	140570.0	158200.0	262122.0	262143.0	148308.0	37541.0	49705.0	100312.0	65.0	83.0	76288.0	91.0	110.0	79896.0	26.0	43.0	97256.0	132179.0
568	66104680.0	0.0	4294902800.0	60643.0	92247.0	114956.0	262122.0	262143.0	113056.0	23468.0	29340.0	94864.0	16.0	11.0	19812.0	27.0	34.0	45392.0	33.0	40.0	49896.0	132209.0
569	66122096.0	0.0	4294902800.0	55514.0	96246.0	137304.0	262122.0	262143.0	109104.0	27646.0	36126.0	98836.0	12.0	12.0	24116.0	17.0	5.0	13060.0	11.0	12.0	23868.0	132244.0
570	66141530.0	0.0	4294902800.0	71375.0	131314.0	145400.0	262122.0	262143.0	150916.0	34785.0	46947.0	103600.0	22.0	16.0	32632.0	50.0	72.0	112544.0	24.0	26.0	51420.0	132283.0
571	66160068.0	0.0	4294902800.0	77003.0	134216.0	137916.0	262122.0	262143.0	160608.0	48645.0	66250.0	103608.0	21.0	26.0	40208.0	30.0	39.0	60656.0	51.0	47.0	38376.0	132320.0
572	66175516.0	0.0	4294902800.0	79685.0	133320.0	130756.0	262122.0	262143.0	145148.0	33864.0	45844.0	103944.0	13.0	10.0	26556.0	16.0	17.0	33968.0	24.0	18.0	14728.0	132351.0
573	66198090.0	0.0	4294902800.0	66456.0	113678.0	139380.0	262122.0	262143.0	137204.0	25362.0	32968.0	99008.0	6.0	5.0	15844.0	18.0	17.0	24760.0	6.0	2.0	8212.0	132396.0
574	66230784.0	0.0	4294902800.0	71356.0	111430.0	124844.0	260793.0	262143.0	122792.0	23359.0	29813.0	96676.0	17.0	15.0	24332.0	31.0	38.0	32444.0	11.0	5.0	15804.0	132462.0
575	66257908.0	0.0	4294902800.0	80679.0	134356.0	127248.0	262122.0	262143.0	137024.0	29305.0	36445.0	94488.0	17.0	17.0	34424.0	25.0	17.0	25324.0	10.0	5.0	14784.0	132516.0
576	66294376.0	0.0	4294902800.0	70020.0	124777.0	136636.0	262122.0	262143.0	142016.0	41176.0	53835.0	98888.0	27.0	23.0	49788.0	57.0	62.0	68956.0	26.0	20.0	44752.0	132589.0
577	66298172.0	0.0	4294902800.0	64168.0	103287.0	121372.0	262122.0	262143.0	115740.0	26898.0	34322.0	97712.0	23.0	17.0	40120.0	55.0	68.0	86816.0	20.0	15.0	42188.0	132596.0
578	66301100.0	0.0	4294902800.0	57613.0	104396.0	145564.0	262122.0	262143.0	131184.0	31417.0	41768.0	100900.0	41.0	41.0	47224.0	41.0	55.0	88508.0	2.0	2.0	11568.0	132602.0
579	66308576.0	0.0	4294902800.0	70023.0	127057.0	148492.0	262122.0	262143.0	157972.0	46175.0	66079.0	109956.0	65.0	83.0	83368.0	86.0	78.0	47104.0	25.0	13.0	40488.0	132617.0
580	66325916.0	0.0	4294902800.0	86620.0	127526.0	112500.0	262122.0	262143.0	129788.0	35545.0	45175.0	96340.0	30.0	23.0	33256.0	89.0	108.0	88700.0	19.0	21.0	35296.0	132652.0
581	66344204.0	0.0	4294902800.0	65817.0	108029.0	131584.0	262122.0	262143.0	125088.0	21909.0	27779.0	95536.0	12.0	5.0	13376.0	46.0	46.0	36264.0	18.0	7.0	15552.0	132688.0
582	66367384.0	0.0	4294902800.0	68227.0	121920.0	141652.0	262122.0	262143.0	135120.0	33543.0	42825.0	96832.0	8.0	10.0	11136.0	39.0	43.0	67640.0	7.0	4.0	19856.0	132735.0
583	66382510.0	0.0	4294902800.0	71420.0	130234.0	145908.0	262122.0	262143.0	139932.0	35029.0	47131.0	102468.0	21.0	16.0	22024.0	16.0	21.0	24200.0	21.0	23.0	51140.0	132765.0
584	66393864.0	0.0	4294902800.0	76789.0	134461.0	139216.0	262122.0	262143.0	146424.0	38670.0	49371.0	96256.0	33.0	28.0	50508.0	58.0	60.0	68700.0	23.0	24.0	33412.0	132788.0
585	66409550.0	0.0	4294902800.0	79184.0	130089.0	127536.0	262122.0	262143.0	124048.0	36806.0	47209.0	97620.0	40.0	32.0	48944.0	44.0	55.0	90652.0	28.0	14.0	29056.0	132819.0
586	66437800.0	0.0	4294902800.0	72986.0	121858.0	126644.0	262122.0	262143.0	127052.0	27585.0	35735.0	98540.0	19.0	12.0	24916.0	30.0	19.0	28976.0	54.0	47.0	34644.0	132876.0
587	66452416.0	0.0	4294902800.0	80079.0	157094.0	155188.0	262122.0	262143.0	159036.0	57619.0	73105.0	95824.0	24.0	26.0	61088.0	63.0	70.0	70060.0	14.0	15.0	34992.0	132905.0
588	66477090.0	0.0	4294902800.0	70203.0	104826.0	112864.0	262122.0	262143.0	119340.0	35552.0	43492.0	92640.0	44.0	37.0	29608.0	76.0	83.0	62496.0	21.0	30.0	82420.0	132954.0
589	66491740.0	0.0	4294902800.0	69758.0	98651.0	107032.0	262122.0	262143.0	117196.0	17952.0	23239.0	97720.0	11.0	16.0	39188.0	8.0	4.0	15548.0	63.0	67.0	89388.0	132983.0
590	66509370.0	0.0	4294902800.0	76356.0	117524.0	111668.0	262122.0	262143.0	124864.0	24447.0	32137.0	100632.0	16.0	8.0	19952.0	27.0	27.0	27824.0	18.0	12.0	26272.0	133019.0
591	66526056.0	0.0	4294902800.0	60235.0	97177.0	123292.0	262122.0	262143.0	118100.0	25616.0	33854.0	101088.0	14.0	16.0	54568.0	53.0	66.0	73208.0	22.0	30.0	76948.0	133052.0
592	66554936.0	0.0	4294902800.0	79921.0	130559.0	118664.0	262122.0	262143.0	121252.0	40915.0	52456.0	97512.0	23.0	20.0	41980.0	63.0	58.0	42148.0	17.0	7.0	14276.0	133110.0
593	66558028.0	0.0	4294902800.0	57099.0	91386.0	125852.0	254750.0	262143.0	131912.0	33203.0	44664.0	102556.0	9.0	7.0	28888.0	37.0	19.0	18808.0	8.0	3.0	27864.0	133116.0
594	66582010.0	0.0	4294902800.0	73105.0	124325.0	121712.0	262122.0	262143.0	134868.0	27890.0	38705.0	107044.0	12.0	9.0	34416.0	73.0	77.0	70368.0	19.0	19.0	22184.0	133164.0
595	66605924.0	0.0	4294902800.0	69343.0	112369.0	121216.0	262122.0	262143.0	136564.0	30182.0	39278.0	98740.0	31.0	30.0	57144.0	44.0	45.0	60860.0	12.0	8.0	22204.0	133212.0
597	66636920.0	0.0	4294902800.0	67588.0	107990.0	119004.0	262122.0	262143.0	124228.0	30657.0	39749.0	98904.0	18.0	13.0	38124.0	45.0	41.0	39768.0	19.0	20.0	44444.0	133274.0
