"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
58564,36231.3,55.6532,273.013,213.492,88.3369
74651.8,56598.4,72.5886,441.776,330.465,88.3395
34610.1,25576.8,44.7794,325.816,172.191,88.3524
48323,24521.9,44.2098,360.145,155.253,88.356
90539.6,68445.6,129.254,436.326,318.562,88.3869
83368.2,37624.2,72.0787,621.949,270.867,88.4042
65787.5,43825,111.031,560.927,257.366,88.4111
40530.9,48002.5,84.7084,423.201,171.904,88.4131
34199.7,18214.1,53.2195,212.714,185.224,88.429
48232.6,18170,87.7589,407.089,173.553,88.4398
119904,57297.1,68.865,640.185,326.056,88.4492
92707.3,58005.8,67.9974,414.044,343.254,88.4617
49479.1,30762.6,37.3235,234.407,159.348,88.473
108378,38442.5,94.7171,695.193,433.565,88.4768
58956.7,25914.8,80.1289,265.818,179.856,88.4975
77784.9,41367.4,50.9929,376.519,259.842,88.5421
52495.9,27352.3,67.2318,393.215,98.388,88.5517
63794.8,34498.7,839.44,588.198,214.276,88.557
56479,37707.1,40.8443,284.985,220.54,88.5579
49262.8,37095.6,79.3143,347.833,186.154,88.5636
51983.7,57522.8,81.096,1137.69,316.108,88.5656
43606.4,24721,38.6179,435.652,155.613,88.5701
76810.3,38237.9,59.9268,631.282,275.948,88.5758
91951,49702.1,62.1246,465.772,293.844,88.5832
47872.3,28994.2,64.6278,383.575,213.207,88.6015
48820,20890.4,18.5823,340.795,148.207,88.6015
29098.5,20613.8,76.7678,446.547,157.05,88.6031
42950.3,22688.4,72.4356,487.781,189.229,88.6136
20093,22104,115.379,284.482,134.598,88.6165
41698.9,41082.9,65.2406,609.637,244.972,88.6337
52276.6,30660.7,24.4839,276.418,178.782,88.6342
31847.7,23532.4,40.1712,305.594,119.444,88.655
64862.8,47973.4,46.2292,294.985,260.408,88.6566
69340.5,36018.1,47.2648,288.509,184.58,88.6642
39155.1,51615.3,68.6609,504.802,289.48,88.6648
59368.7,37828.5,85.0135,508.49,230.85,88.6734
58607.3,34841.3,66.6703,275.284,263.095,88.6906
74303.1,46122.2,52.2356,480.252,323.956,88.6974
101925,46205.2,81.6559,656.123,337.037,88.6988
42864.9,28966.6,58.1883,355.485,178.711,88.733
62490.3,28419,62.1757,160.861,221.394,88.739
38273.1,29868.9,42.9154,455.344,223.386,88.742
95921.5,61351.5,66.0576,401.359,311.128,88.7549
66386.7,37232.3,43.5367,468.574,194.731,88.7624
123799,66388.9,86.3864,630.751,449.302,88.7766
64968.4,28039,41.8281,295.488,194.874,88.7923
24317.9,21298.5,38.7733,308.98,126.52,88.796
68352,42827.8,74.8315,478.551,315.127,88.7975
42529.7,25154.3,61.5625,438.225,138.129,88.8037
115611,64117,92.0772,440.551,417.029,88.8159
85507,57437.8,61.6647,385.739,345.348,88.8206
76211.4,45663.3,176.023,334.434,289.128,88.8288
92989.4,46287.3,58.8531,631.813,345.487,88.8321
126752,62310.9,117.399,887.809,409.919,88.8547
60931.3,38903.3,65.4449,601.63,214.917,88.8607
53353.8,49203.5,70.2936,713.043,315.758,88.8615
47317.5,28058.8,40.9479,491.117,173.194,88.9163
48306.6,31389.4,21.2742,328.128,141.658,88.9528
84376.2,55092.4,129.607,816.983,328.856,88.9584
78687.5,41961.1,98.0148,638.005,284.339,88.9589
55841.6,34723.9,34.9419,304.842,197.588,88.9634
44068.1,34004.9,83.2841,674.702,195.231,88.9643
48141.5,42817.5,55.0318,670.957,177.35,88.9705
87053.3,45015.2,44.0545,345.53,249.862,88.9879
70044.2,45979.1,61.9202,340.608,231.063,88.9979
58307.1,33398.6,87.0473,574.013,227.226,89.0018
66472.9,38018.9,78.856,384.069,233.549,89.0046
82841.3,31977.1,43.485,477.274,186.797,89.0062
63341.1,32228.1,58.3929,346.464,234.188,89.0291
55666.8,34171.4,92.9404,467.234,229.571,89.0322
24248.6,19324.5,37.6342,201.486,131.425,89.0369
117756,47659.6,102.577,461.628,420.891,89.0451
96148.2,57643.6,70.1915,461.567,333.542,89.0518
57944.6,30369.8,41.8799,516.1,193.231,89.0667
69217.1,34979.2,83.8437,383.018,239.157,89.0732
54332.3,22212,37.2718,384.317,150.869,89.0964
52938.2,40351.7,75.0354,324.003,261.681,89.0985
93371.1,61729,77.7865,446.975,346.953,89.1104
64158.3,28526.5,40.9479,538.622,142.378,89.1115
87753.7,47755.7,77.9903,408.567,384.586,89.1123
103573,79092.5,123.356,508.974,382.089,89.1126
91157.6,42782.9,208.425,498.872,343.673,89.1128
51018.1,35387.9,82.1648,530.323,334.172,89.1252
63010.5,30249.8,17014.3,302.646,232.271,89.1254
53602.6,25050,48.5075,420.99,191.587,89.1265
65727.8,25520.2,52.9606,207.995,194.446,89.1397
32661.5,31554.4,112.548,499.357,196.231,89.1553
36347.2,23566.7,31.6284,278.876,125.798,89.1661
66125.3,52876.9,55.6014,384.502,271.22,89.1872
34315.1,21013.2,37.1682,286.307,203.583,89.1972
54785.3,21707.1,44.5723,280.641,164.015,89.1979
20537.8,22552.5,48.4039,200.783,136.904,89.2143
77385.2,39960.1,72.2316,478.307,321.855,89.2151
35772.1,28770,31.939,1041.08,143.962,89.2193
105061,59051.1,77.6847,416.996,328.856,89.2343
79255,29654.7,93.1435,299.131,217.622,89.2403
71193.6,36135.5,38.4626,447.28,244.334,89.2415
47413.7,28514.1,55.3425,486.871,189.014,89.2767
48453.5,21009.5,33.8546,302.144,132.651,89.2787
81244.2,37885,37.7377,393.524,251.491,89.2805
51931.7,28447,60.7958,394.388,233.194,89.2861
64613.8,29579.6,35.5114,410.599,212.709,89.2895
123027,65827.8,79.8234,392.165,352.253,89.2906
53476.2,31925.1,64.9853,391.362,170.184,89.3008
111793,48738.8,71.7217,502.141,331.724,89.3101
54630.6,25401.9,17.4435,367.16,187.942,89.3106
69004,39868,65.9555,360.207,264.933,89.3107
52930.3,42209.8,77.7356,535.496,318.351,89.3171
35561,22610,19.3588,270.111,104.328,89.3323
44099.3,25728.5,32.4567,518.694,141.874,89.3369
51041.2,36144.3,72.7415,318.437,225.662,89.3409
73114,65657.5,83.8946,700.866,352.602,89.3426
55375.1,21214.4,59.5178,349.203,149.934,89.3453
65212.3,41242,37.9966,278.12,245.823,89.3454
32609.8,19622.9,74.8825,312.865,89.3235,89.3498
83220.3,32399.1,65.8023,440.184,249.437,89.3521
59607.7,31185.3,39.757,496.995,205.866,89.3526
95419.3,53127.8,47.2648,598.661,290.114,89.3545
72407.4,62785.3,88.6737,650.189,373.966,89.3573
82569,39906,92.7881,112.378,269.737,89.3601
54785.7,30032.8,74.4238,547.687,251.987,89.3665
51211.2,39709.8,64.2192,325.379,191.302,89.3802
71342.7,46882.2,140.526,505.891,352.462,89.383
69799.2,41028.2,68.4567,369.641,263.307,89.3837
95690.1,45529,91.0107,497.54,280.251,89.3914
28426.1,23341,52.9088,421.052,107.513,89.4066
43176.6,31572.3,87.4031,261.964,204.011,89.4105
118160,79058.4,71.7217,512.719,391.102,89.4143
40874.6,21437.3,37.8931,413.921,158.271,89.4168
39166.5,22140.3,45.9703,290.082,162.651,89.4214
66185.1,55709.7,204.908,432.711,234.898,89.423
90388.5,47378.6,125.373,845.5,320.033,89.4258
76651.5,44355.4,23.6556,630.397,228.931,89.4415
44125.3,18873.7,62.6355,232.82,143.242,89.4763
93403.6,36687.4,1801.49,568.759,288.354,89.4887
59272.2,35502.4,108.552,327.066,264.085,89.4944
68936.7,42709.1,37.0129,356.79,258.428,89.4961
42934.8,42624.8,63.2486,536.819,218.548,89.5044
85575,37975,37.4789,335.432,240.434,89.5082
121465,70841.4,92.4327,394.758,380.563,89.5177
44020.6,34496.8,72.1806,394.573,221.821,89.5269
84757.8,67928.5,57.2584,510.545,423.028,89.5287
32779,15631.9,24.4321,158.674,95.9961,89.5296
53080.9,26327.6,42.3976,341.48,173.409,89.531
104438,67716.8,122.851,782.378,433.427,89.537
71254.6,39177.5,143.038,664.454,310.356,89.5373
88799.4,56677,106.021,361.884,445.595,89.5432
90607,50141.2,78.0412,372.12,344.022,89.5612
64885.4,29343,48.611,438.654,172.549,89.5622
97793.2,55505.4,76.9206,468.452,381.257,89.5727
27837.7,18781.2,42.8636,322.315,161.79,89.5799
82422.6,42348.1,122231,13355.3,248.728,89.5809
56673.8,33020.7,136.252,323.316,214.703,89.5855
30574,21175.5,42.1387,363.25,137.841,89.5942
51790.1,33737.8,72.1806,552.544,189.872,89.5966
43901.3,34520.4,64.3724,566.249,209.146,89.6064
40210.9,24136.3,22.1543,298.503,130.416,89.6092
61742,39230.1,68.2016,448.319,240.93,89.6129
31132,15335.9,6.46972,448.075,73.8956,89.6212
62494.7,37984.7,49.5431,333.248,192.731,89.6255
37454.2,22521.2,58.2394,357.723,206.436,89.64
94644.8,34792.9,108.451,484.564,254.889,89.6425
36737.2,15413.8,15.6317,283.663,81.3236,89.6482
98224.3,45388.8,61.818,461.688,315.127,89.654
48062.9,45656.1,52.9606,348.082,195.16,89.6572
83067.6,62008.1,142.787,795.86,360.613,89.6615
34331,33963.5,54.5658,402.9,168.319,89.6701
84665.1,45510,94.6663,555.898,301.087,89.6723
67991.2,48000.4,57.5173,429.768,280.11,89.6728
62216.4,30446.9,34.9419,342.477,188.585,89.6765
84498.7,51283.9,65.9044,383.327,282.577,89.6803
85393.5,36528.5,79.5689,670.488,283.352,89.6836
40267.7,34328.8,68.4567,290.585,141.298,89.6886
43733.9,34910.2,56.8442,318.249,155.541,89.6954
76483.8,55408.3,58.1372,408.875,297.08,89.6991
64894,35919.4,67.2318,402.962,263.943,89.713
128836,63565,75.8507,606.377,365.485,89.7232
72100.9,43423,55.9121,333.248,273.761,89.7275
49268.1,34345.1,61.8691,457.968,169.538,89.7328
71415.2,46475,51.8732,390.806,205.438,89.7328
41419.6,22221.5,55.6532,461.871,136.904,89.7329
34249.2,26530.2,29.3504,323.253,138.849,89.7406
65921.5,36021.1,51.9767,489.661,256.659,89.7569
83267.5,27502,64.781,456.137,162.292,89.7597
68817.2,44434.8,121.388,574.67,253.12,89.8236
77143.9,35695.1,92.4834,529.119,234.898,89.825
60199.8,63576.9,139.923,1084.63,293.633,89.8322
122580,91211.5,111.537,967.209,525.346,89.839
58099.3,36182.4,88.9278,259.246,207.007,89.8448
69234.2,56130.6,75.9526,521.227,223.386,89.85
88950,42082.9,31.8355,349.763,231.276,89.8537
73970.8,58352.5,52.6499,343.35,286.664,89.863
73059.2,48487.9,49.9055,401.359,277.5,89.8644
77491,55120.7,253.46,546.307,301.508,89.8659
58464.4,36310,70.3446,360.27,251.42,89.8808
87645.5,27590.2,53.2713,393.153,204.511,89.8871
68490.5,33678.8,74.5257,374.723,258.003,89.8905
68234.1,42996.3,47.5755,423.263,223.03,89.8911
69457,49718.8,83.4367,440.123,281.731,89.9025
95688.7,43644.5,111.183,611.474,293.844,89.9028
44834.6,33776.1,180.31,721.306,182.719,89.9124
70537.1,38036.2,44.417,361.45,250.429,89.9165
33665.6,30315.7,34.2171,470.522,138.129,89.9358
77380.2,41367.4,71.6707,641.893,265.357,89.9379
84216.9,58047,61.4091,607.859,328.156,89.9417
122611,56290,62.4823,490.935,343.184,89.9417
103210,67179.2,107.793,562.123,441.61,89.9517
71118.9,35722.7,134.088,626.736,239.724,90.0063
72052.4,42359.3,31.8872,245.446,203.155,90.0107
40562.8,27655,62.4823,475.936,157.84,90.0182
85600.3,52583.4,69.0181,462.725,301.649,90.0407
43396.7,34008.2,49.1806,375.342,182.218,90.0463
76906.4,27278.5,61.9713,422.28,246.036,90.076
105663,49186.3,83.335,469,305.934,90.0771
50728.5,35563.4,62.6866,273.266,219.615,90.0841
85410.9,31623.5,52.5981,557.994,290.607,90.0863
77698.1,44770.8,55.1872,584.089,286.311,90.1217
68473.4,38215.1,76.1564,567.086,215.914,90.1315
33884.9,19343.2,57.1549,312.176,113.155,90.1552
49842.1,34753.5,385.746,626.086,191.945,90.1583
35492.6,15787.9,50.4233,262.091,88.4526,90.162
38336.5,18274.1,70.6506,385.244,120.022,90.1647
76255,43301.1,116.238,738.081,310.076,90.1663
97941.8,57110.3,77.2262,479.948,352.323,90.1711
88499,49397.9,75.2392,553.323,314.916,90.1786
73125.7,40297.9,116.49,408.937,279.264,90.1808
42130.8,21489.7,31.266,304.591,142.522,90.1814
39092.6,34634.6,36.9611,306.41,229.002,90.1846
73683.1,55197.4,92.7881,797.413,359.638,90.1879
32755.7,32263.1,56.7924,361.636,155.253,90.2131
81913.2,52615.6,63.1976,450.031,290.536,90.2144
57725.6,29298.2,57.5173,554.88,224.595,90.2283
88919.6,46690,68.2526,558.593,385.904,90.2327
75090.8,29019.9,51.2,556.797,207.506,90.2373
55843.7,49663.9,61.8691,256.147,278.558,90.2481
72221.1,48179.6,65.547,655.712,314.916,90.2518
76308.4,48426,94.8693,593.075,332.214,90.2537
64331.3,29052.9,67.3849,503.351,179.498,90.2542
102036,72147.5,100.246,510.061,446.281,90.2841
66305.7,50226.2,259.486,588.495,273.62,90.2914
69673.9,50474.1,143.038,627.386,333.472,90.2943
35417.1,22445.5,61.2047,227.99,173.051,90.3043
64170.6,45431.1,52.6499,440.613,217.694,90.3067
61187.4,39571.2,44.883,387.717,149.286,90.3104
36595.5,22775.2,48.8699,339.112,195.374,90.3142
112082,72344.7,132.377,804.558,455.75,90.3142
69022.9,37951.9,42.4494,431.669,246.886,90.3158
55708.7,35505.1,52.0285,475.511,234.898,90.3235
77955.7,56563.8,97.1018,584.983,282.507,90.343
88347.8,50709.8,71.8747,320.439,329.696,90.3646
84832,31170.7,44.9347,532.429,245.823,90.3692
42676.8,44368.5,72.7925,625.495,258.569,90.3735
109171,84660.7,85377.3,9419.66,470.13,90.3805
80147.8,52687.2,70.0385,304.904,298.556,90.3991
59258.3,39885.2,21.9472,459.249,199.73,90.4403
119308,67197.5,63.0954,608.57,415.649,90.449
59989.9,23079.2,67.7933,207.102,194.588,90.4511
34746.6,23960.1,34.0617,288.887,127.169,90.4518
40454,30668.2,42.2423,446.791,150.006,90.4543
72136.3,32337.7,46.6434,473.869,186.154,90.4578
74949.2,45995.1,71.6197,614.613,256.376,90.465
64700.7,41481.9,77.3791,447.647,208.219,90.4699
111711,88371.5,183.797,879.298,488.296,90.4713
68830.4,41233.7,126.18,518.875,227.794,90.4899
50764,33191.4,80.078,464.31,207.648,90.4959
61392.3,36136.1,56.0675,322.19,210.713,90.5025
45174.2,35850.5,34.8383,283.223,200.801,90.5152
80737.8,69307.1,121.792,1118.74,356.435,90.5167
78939.4,63164.6,174.377,724.785,359.708,90.5205
46775.1,28980.7,47.7308,480.677,191.873,90.5219
133231,84784.7,111.031,838.666,483.521,90.5228
56745.8,33733.9,134.491,446.608,165.952,90.5257
91866.9,56579.4,33.1816,504.379,277.571,90.5458
63828.2,38554.9,48.6628,577.533,236.46,90.5501
79796.4,36054.6,73.4043,382.647,279.687,90.551
99077.2,47665.5,82.3683,404.933,361.449,90.5582
55019.3,26680.5,34.0617,431.485,167.1,90.5944
27530.8,31277.9,67254.3,3219.91,144.754,90.6059
36227.3,30626.2,80.8924,322.816,148.279,90.6326
61336.3,23955.6,27.5901,499.599,192.231,90.6358
86465.1,46955.8,36.8576,514.168,257.579,90.6365
28672.6,26651.5,31.8355,252.73,134.237,90.6456
57087.1,34859.6,79.1615,614.732,301.368,90.659
87772.2,60545.4,273.221,740.566,316.038,90.6591
105506,62889.4,137.61,1040.64,437.486,90.6619
105451,71676.7,115.682,581.11,324.026,90.697
59613.7,30868.3,1627,445.813,184.222,90.7018
69316.4,41020.8,77.1244,397.227,249.933,90.7037
73371.9,49224.2,101.918,759.266,303.476,90.7048
53601,26883.9,46.7988,250.451,188.585,90.7095
48252.2,21590.7,46.0739,333.435,186.726,90.7154
96293.8,54498.7,99.8909,701.239,355.25,90.7184
78176,39847,49.0253,526.228,238.021,90.7254
64816.1,51942.9,49.6466,398.769,270.443,90.7454
33107.7,26194,75.2902,423.754,155.397,90.7547
98913.3,45512.8,72.4356,579.084,307.9,90.7733
82275.2,43562.8,109.716,528.095,397.404,90.7886
40470,20214.5,39.8606,620.471,109.177,90.7979
62119.1,35154.1,65.0874,516.401,227.652,90.8059
46980.8,32589.1,91.2647,489.115,155.541,90.8434
67945.9,39399.8,55.6532,245.256,191.73,90.8463
32558.1,22779.3,49.336,379.615,127.674,90.8557
76665.4,61160.6,112.396,491.966,267.83,90.8746
89261.8,48285.6,29.7128,401.051,276.09,90.8777
38686.5,20041.1,45.7114,333.435,120.022,90.9002
98609.7,60644.2,89.2327,543.607,371.326,90.9095
105684,50457.8,80.8924,611.356,329.905,90.9515
64411.3,21160.5,45.5043,351.381,172.406,90.9586
73217.9,37707,64.3214,482.014,249.012,90.9605
62334,33617.6,66.364,366.787,209.074,90.9658
40204.5,27070.7,64.2703,497.782,185.581,90.9787
30382,39072.1,73.6592,371.996,240.718,90.9796
82766.3,59997.1,140.224,706.023,348.418,90.9879
40396.9,40399.5,67.9464,211.758,235.182,90.9958
70676.4,38905.3,52.7534,388.335,258.498,91.0001
82141.8,59219.5,79.9252,540.003,358.733,91.0014
96919.5,67546.5,219.159,557.156,379.036,91.0079
75160.8,41633.4,76.6149,600.621,350.301,91.0228
87002.2,39257.3,35.615,415.336,271.29,91.0333
70740.3,32616.3,68.865,376.271,242.703,91.0359
49009.2,31375.1,69.1712,5676.39,243.271,91.0449
53355.2,41745.2,56.6888,444.284,292.507,91.0569
58186,47879.5,124.465,551.045,269.525,91.0576
67198.1,29821.2,45.5043,616.152,231.063,91.0611
44955.3,28367.4,44.7276,346.464,156.978,91.0718
57643.8,44265.3,75.6979,598.008,268.395,91.0874
49166.5,42232.4,40.8443,222.266,242.349,91.088
36335.9,21349.3,56.9477,380.172,154.679,91.0916
99321.3,47558.7,153.424,449.175,303.757,91.1019
34789.4,29660.6,57.6209,390.312,162.579,91.1127
62792.6,49282.3,62.329,477.031,225.306,91.1229
68282.7,39603.4,148.109,623.841,210.856,91.1275
95931.2,40950.9,78.6014,632.58,288.354,91.1294
71377.7,36045,45.0901,547.627,252.341,91.1301
58520.1,41838.1,52.391,470.157,254.606,91.133
79611.9,35857.2,116.945,517.849,251.562,91.1339
81510.9,43483.5,96.7467,508.43,306.425,91.1372
62595.9,28455.2,58.6485,491.359,169.323,91.1404
66976,46814.9,80.1798,414.229,247.028,91.1433
68312.6,38998.1,66.364,337.678,202.941,91.1502
42664.3,21708,77.7865,268.849,122.188,91.1535
60737.5,34376.2,132.528,443.733,226.301,91.1594
66675.2,33288.2,62.4823,456.076,259.418,91.1658
73217.3,31610.7,62.4312,420.622,312.602,91.173
58424.4,60812.8,57.8303,366.912,339.972,91.1738
63652.8,38923.4,72.1297,355.796,272.349,91.186
112793,62864.3,113.155,695.484,374.8,91.188
42238.6,24900.3,61.818,498.388,147.344,91.1905
91701.3,47455,75.6469,511.511,410.886,91.192
109966,86785.4,73.7102,588.852,438.38,91.1994
45844.6,27269.9,77.2262,657.297,130.488,91.2018
27481.8,25184.3,74.7806,420.99,187.584,91.2035
119346,60135.1,91.417,713.167,463.013,91.2048
77172.4,43401.8,42.6565,229.77,249.366,91.2196
71219.1,44665.3,66.6192,437.184,291.099,91.2286
58905.6,60290.5,113.155,806.173,319.122,91.2322
38950.7,50432.7,72.9965,489.237,155.9,91.24
114570,50437.3,81.2996,719.442,288.495,91.2476
55273.6,33632.1,68.814,584.03,187.012,91.2494
52555,30971.1,46.281,284.86,198.731,91.2706
90122.6,44931.5,27.0207,440.551,275.525,91.2792
74039.7,42544.4,119.52,334.059,222.177,91.2818
36769.5,27917.4,47.9379,450.642,178.925,91.2852
79165.1,38665,83.4876,347.958,222.177,91.2883
52284.8,28228.6,26.1923,289.075,185.295,91.2954
44934.4,29624.1,94.5648,327.003,162.723,91.2964
86117.3,39654.2,301.921,451.924,283.564,91.3009
66831.8,45791.3,76.3602,621.476,264.438,91.3015
63652.9,44756.2,47.7308,541.565,265.074,91.3171
37822.3,25939.7,65.547,324.816,175.201,91.3241
77839.3,38768.5,80.6379,436.081,231.063,91.3371
54526.6,40004.4,85.4712,433.998,252.27,91.3372
107235,51372,74.2199,544.267,337.107,91.3466
77061.5,35673.6,62.4823,347.149,212.067,91.3767
82409.9,38874.4,80.2816,582.779,245.256,91.3909
88540.6,36547.5,56.0157,469.304,240.859,91.404
51505.8,30730.6,83.4876,444.284,164.445,91.4093
57932.4,46546.8,20.1354,346.215,218.263,91.4229
71369.6,31188.2,61.2047,247.727,310.707,91.4508
103793,44490.1,68.3036,458.7,363.954,91.4575
65038.9,51226.4,55.4979,514.289,360.961,91.4601
56588,45858.3,102.982,448.258,244.972,91.4683
84464.4,50434.6,78.6014,544.027,336.688,91.4754
33402.7,21123.1,36.6505,419.885,97.7358,91.4764
69377.5,41887.1,30.4894,411.214,184.651,91.4777
41651.6,27321,33.6475,348.892,127.386,91.5044
75327.1,36346.6,82.1139,417.488,252.058,91.5112
54837.4,36161.8,52.0285,477.76,223.955,91.5151
38543.8,22679.3,17.3399,395.005,140.506,91.5257
54697.6,32574.6,47.3683,313.053,171.259,91.5304
97186.2,63399.8,94.9708,338.488,309.795,91.5669
61715.2,37189.2,68.6609,442.326,204.582,91.5797
98898.3,66867.7,76.1564,367.346,344.231,91.5873
63011.3,22620.1,75.6979,567.683,183.077,91.5934
76630.7,43057.8,89.5883,504.863,299.892,91.6073
36825.4,15413.6,46.8505,269.922,102.445,91.6123
57235,27659,55.6014,327.628,160.138,91.6134
27542.2,16353,49.5949,340.172,103.966,91.6186
98167.7,49940.4,125.474,471.374,373.966,91.6272
62655.3,51470.6,61.818,346.9,273.761,91.6448
46383.9,45868.3,91.3662,413.491,220.469,91.645
79476.4,52095.4,183.946,610.348,322.835,91.6501
49849.5,20876.5,37.0647,482.925,157.624,91.6716
73065,38248.8,69.3752,695.018,255.173,91.6769
100732,53528.9,49.2842,464.37,313.654,91.681
42101.8,23164.7,63.8616,522.131,142.018,91.6812
98718.8,53549.1,46.5917,537.9,349.115,91.6876
67687.6,51510.7,80.0271,639.478,321.785,91.6933
73935.2,46349.7,53.1159,348.767,249.791,91.7028
31573.6,13547.4,30.9553,387.593,149.574,91.7051
79094.2,41059.1,83.8437,579.441,312.251,91.7132
68632.9,34597,66.7213,558.473,349.604,91.7508
61580,39129.5,60.7447,469.73,229.429,91.7536
87841.3,53986.7,19773,7982.39,318.982,91.7592
80928.3,33826.2,107.742,484.078,353.578,91.7658
83604.7,47276.3,33.2851,407.151,303.546,91.7684
47003.4,20050.3,54.4622,437.184,160.354,91.8032
87599.4,46989.4,58.086,559.969,311.058,91.8038
45706.9,30355.2,77.6338,381.347,215.7,91.812
45275.4,24408.5,29.1951,339.174,150.94,91.8157
74144.6,32464.3,112.093,565.831,286.452,91.8211
35462.3,18896.9,59.3133,286.37,130.776,91.8308
31356.2,36480.9,68.1505,476.362,175.917,91.8368
33189.9,20401.2,73.1494,572.103,154.319,91.8461
76504.8,40281.2,1270.75,421.052,254.394,91.8482
47489.7,21527.3,5.53805,305.406,103.531,91.8535
44009.3,26329,58.9554,333.56,182.433,91.8628
83507.1,50606.8,69.7834,543.727,292.366,91.863
73112.6,35514.4,84.0472,649.483,281.802,91.8662
47448.9,24518.9,51.6661,347.522,168.75,91.8743
62439.7,34760.4,93.6004,580.753,286.734,91.8902
47540.2,26213.2,42.087,266.765,147.92,91.9037
71359.5,37654.3,82.9789,425.227,295.532,91.9358
62933.7,44281.1,58.2394,403.886,198.588,91.9415
59048,24305.4,77.7356,305.594,174.843,91.9424
81148.3,41240.8,88.1147,585.757,258.215,91.9534
82977.1,48819.3,65.4449,562.482,313.724,91.9542
73575.3,46745.4,31.939,513.263,293.07,91.9564
53821,28688.5,48.8182,412.814,172.334,91.9621
33563.4,29975.4,80.1798,388.397,183.006,91.9785
98795.9,44059.3,199.007,474.781,288.143,91.9787
40878.4,28025.5,78.2449,324.504,165.163,91.9838
23498.6,19470.3,53.9962,381.533,91.7902,91.9869
53369.7,40306,22.1025,255.072,187.727,91.992
94028.6,47010.4,44.4687,309.105,271.431,91.9939
82612.3,42905.3,47.3683,454.367,268.395,91.9939
91829.8,50917.3,73.7612,342.477,300.173,92.0036
41414.1,22011.9,34.4759,474.963,149.718,92.0111
32426.2,17043.8,46.4881,374.041,81.9855,92.016
55668.5,34388.5,72.9455,299.57,178.352,92.0283
48937.3,29273,85.3186,349.95,172.908,92.0434
81986,40528.2,32.3532,493.663,252.412,92.0457
61389.8,36136.3,40895.1,4019.31,262.812,92.0563
51579.8,34307.5,80.0271,444.039,214.917,92.0628
40696.3,39720.6,83.335,525.385,274.749,92.0733
123362,46365,57.5173,556.976,287.79,92.0789
44375.1,25178.8,51.1483,453.512,188.299,92.0907
78348.6,32162.2,62.1757,525.204,226.515,92.0956
62112.5,58991.1,49.802,492.451,191.445,92.0996
47394.6,32359,82.521,743.672,233.052,92.1199
74729.6,31060.1,64.0149,485.535,225.519,92.1223
112992,54122.7,101.918,553.922,367.015,92.1376
90640.3,46049.2,107.337,390.374,292.014,92.1401
49432.7,34950,44.1581,340.795,211.854,92.1408
92983.9,54091,74.8315,516.643,360.404,92.1499
41123.1,35891,57.6769,437.061,200.23,92.1676
89664.8,50689.7,72.3846,421.113,365.485,92.1694
53335.2,39630.2,73.9141,574.192,230.566,92.1731
79149.4,28276.7,85.8271,348.954,225.875,92.1751
94191.5,64884.1,81.7068,811.205,344.859,92.1846
88013.6,53426,71.7217,322.253,243.838,92.188
42595.8,20451.8,80.5361,398.09,136.544,92.1917
70306,45225.4,105.971,546.487,238.944,92.1946
40310.9,15813.8,44.9865,379.924,103.459,92.2111
79514,48326.5,55.2907,394.758,258.711,92.2111
83644,53193.6,101.918,474.963,277.218,92.225
59508.7,28135.8,52.6499,382.832,150.006,92.2338
78649.5,41235.6,38.4108,519.961,290.184,92.2364
75886.9,53311.4,77.6338,456.015,274.749,92.2415
46314.8,41488.9,44.9865,371.5,232.839,92.2519
116904,69179.8,102.932,610.171,403.146,92.2733
92054,56028.5,80.5361,431.178,339.273,92.2738
64805.4,34757.2,63.5041,441.531,210.999,92.2805
52448.2,30758.7,92.2296,642.128,240.221,92.2814
85676.7,53595.5,104.705,639.713,288.424,92.2859
35090.5,29176.4,94.1588,655.007,200.23,92.2894
44769.9,21459.3,29.4539,250.197,146.049,92.2904
38160,28318.7,42.6565,325.129,156.116,92.2933
89663.3,51440.9,92.7881,613.073,300.032,92.2952
27520.7,38009.7,66.3129,373.112,227.083,92.2987
29321.8,27621,58.1883,292.031,128.179,92.3091
95941.3,78445.5,109.716,566.309,411.507,92.3271
55899.7,38482.8,79.518,395.129,190.086,92.3383
63968.6,28752.2,21.8437,381.781,211.854,92.3535
28781.4,15512.3,38.825,339.61,115.035,92.3558
49708.2,29336.6,65.2406,516.281,142.162,92.3596
43418.9,24714.2,168.236,408.814,131.642,92.3704
67359.4,46373.9,17.5988,324.941,278.065,92.3828
48730.2,34337.5,81.2996,305.971,155.325,92.3932
67699.5,33850,96.7467,339.174,268.112,92.3942
41546.5,22531.2,35.149,466.259,103.314,92.4051
103240,44067.6,44.2098,591.291,295.743,92.4061
58804.8,40983.2,62.9421,683.177,242.491,92.4063
51237.4,40418.5,38.9804,471.374,224.737,92.4125
98504.7,57111,41.2067,616.567,324.726,92.4225
53428.5,37085.3,63.1976,511.753,225.804,92.4291
53177.8,29639.2,63.5041,323.378,199.73,92.4432
90342.5,44398.8,71.4667,452.78,257.154,92.4576
70119.7,35142.7,40.5337,385.801,236.602,92.4589
51483,32117.8,78.3977,285.174,241.285,92.5273
99638.8,49216.3,101.006,458.029,276.442,92.5281
39680,20178.3,40.0677,408.998,124.571,92.5288
84680.3,41337.1,45.0901,644.424,344.371,92.5412
24800.6,15924.8,24.2251,442.877,105.776,92.5503
