"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
106237,44262.4,95.5798,433.875,335.15,8.0946
56808,29758.4,100.144,470.583,232.626,8.09571
89836.9,64193.9,120.479,691.288,464.245,8.09949
100817,52110.9,51.4072,362.195,384.933,8.13024
36356.4,26064.5,59.1599,190.044,151.659,8.13402
74546.3,33698.1,194.688,391.733,177.923,8.2268
78603.7,46884.5,601.374,409.245,273.267,8.24612
76629.4,37704.6,64.5767,284.482,275.455,8.2515
109563,50972.1,122.397,564.216,397.404,8.30823
69948.2,54362.7,90.6552,328.44,289.973,8.33029
76250.5,34180,261.835,355.112,306.566,8.3595
59467.6,24754.3,66.6703,461.81,188.8,8.36577
53920.9,33601.3,89.3851,222.903,221.892,8.40794
48271,25172.3,74.2709,206.72,162.148,8.41
74448.5,28753.4,75.2392,296.807,213.207,8.42303
60940.6,29328.6,96.1379,387.037,261.045,8.45029
95732.4,45568.8,85.0135,337.802,260.267,8.46192
41205.6,17571.2,62.329,302.834,191.016,8.46412
63068.7,44015.6,140.425,653.362,382.436,8.46924
78334.7,36797.8,112.245,308.416,225.662,8.47729
68426.4,42189.6,79.6707,376.333,283.564,8.48521
93203.8,43241.5,113.306,376.519,283.775,8.48765
47456.3,24451.9,73.4553,270.994,202.371,8.50699
70422.8,45949.7,151.77,860.908,371.187,8.50791
47520.8,44299.5,102.273,313.992,279.687,8.51475
123805,66072.1,89.4867,442.938,412.543,8.52676
54844,42697.6,51.7696,407.151,255.173,8.54645
35518.7,22013.2,62.9932,204.039,152.307,8.56653
121732,56249.2,149.714,485.353,400.864,8.583
51360.8,28552.9,97.5583,2053.77,206.222,8.60236
72404.5,46040.7,89.7408,581.587,268.748,8.62039
54245.7,33300.6,43.8474,242.91,195.803,8.64079
36692.5,20211.8,54.048,296.367,124.788,8.66264
32952.2,19580.7,72.5376,373.67,159.061,8.68911
58999.6,36384,101.31,302.457,206.151,8.72134
93370.4,40562.2,99.6374,418.533,335.989,8.79388
73217,39689.7,104.857,389.633,265.074,8.81132
97152.5,42225.9,51.5107,312.552,302.07,8.84385
46574.3,30103.3,80.7397,264.997,193.517,8.84392
40294.9,24254.3,60.438,396.548,147.776,8.84608
84403.2,47206.9,109.665,483.593,350.161,8.86947
71835.5,40144.1,118.51,572.939,283.141,8.87334
94373.2,37971.5,90.9599,460.896,380.493,8.87375
69652.7,33023.5,56.6371,374.475,235.537,8.88217
115158,54395.2,92.1788,531.225,369.24,8.88997
116418,66733,113.458,523.517,442.71,8.90559
72293.6,41602.2,76.8697,313.867,353.438,8.9276
54369,35308.8,57.7792,363.436,205.795,8.93379
67336.1,31410.9,85.1661,449.297,262.6,8.955
23735.5,52890.5,54.4104,248.044,228.931,8.97923
65428.9,28387.9,89.3851,313.491,230.424,9.00177
41964.3,36801.3,89.8932,346.526,202.727,9.00719
53135.9,43008.4,77.9393,379.677,232.484,9.03353
66919.6,28793.4,55.4979,249.437,217.622,9.03845
