"FSC-A","SSC-A","APC-A","BV421-A","FITC-A","Time"
44308,34993,132653,7530.53,201.229,63.4308
42959.4,20920.9,433.667,2264.32,106.427,63.4337
43496.4,29432.8,8537.23,1012.87,159.923,63.437
64755.4,40315.7,283.361,448.931,265.71,63.4583
33359.8,25973.4,761.351,252.667,94.2561,63.4589
54756,52052.8,101738,1536.24,293.492,63.4969
109624,66526,3192.03,480.617,403.699,63.5131
77176.3,45485.5,169.884,307.162,308.321,63.5131
117350,51611.4,512.111,483.289,348.488,63.5499
40155.9,25074.4,1007.75,596.998,157.696,63.5681
53120.6,21348.6,229.62,429.093,150.078,63.5785
124710,67382.7,4452.56,553.203,473.686,63.5873
54837.9,39649.1,1003.26,4435.94,241.356,63.5955
44369.5,22280.9,263.694,384.131,155.469,63.5973
44108.6,34628.4,674.689,903.093,178.639,63.6186
72096.8,32792.5,2173.67,284.608,232.626,63.669
36099.6,25661.9,164.588,285.741,174.771,63.6842
69607.5,26616.4,36430.5,8651.63,187.298,63.6967
83043,57699.3,433.432,466.442,313.864,63.7036
87009.2,35466.8,147.406,307.225,269.031,63.7385
67101.9,42619.2,7519.25,256.4,276.936,63.753
98973.8,72865.7,179.463,457.602,352.253,63.7555
84293,43035.4,120.883,319.626,252.978,63.7633
53343.6,37946.4,4216.2,419.885,272.279,63.7767
81663.7,37074.3,1118.08,9552.18,194.731,63.781
79359.4,38813.7,1973.06,441.225,261.54,63.7813
73625.6,35102.7,438.973,445.324,257.649,63.7911
60589.2,67145.4,636.302,590.221,437.83,63.7926
69540.6,30700.5,27889.1,7578.68,268.466,63.7993
35672.1,15215.9,59.4155,280.074,116.481,63.7999
90001.9,42486,154.777,461.81,327.526,63.8074
44460.2,48993.1,128.045,615.264,321.365,63.8155
70640.9,42951.5,607.025,3300.24,385.419,63.8356
58214.2,33840.5,75.1373,368.524,243.2,63.848
46517.6,28842.2,691.446,266.386,208.504,63.8521
90724.1,41466.9,4060.17,325.066,265.216,63.8555
59993.4,49356.1,58584.1,10024.8,269.949,63.8622
38417.1,51682,333.85,229.643,182.29,63.8659
79570.9,45934.5,1271.92,6581.16,324.096,63.868
65421.3,36280.7,288.47,1364.64,277.641,63.8753
92604.8,52571.6,217.231,774.363,365.972,63.8984
57714.2,27166.5,5995.48,471.009,189.443,63.9008
74700.6,30018,105.768,217.81,206.294,63.9803
30342.1,22226.8,967.265,3530.3,111.347,63.9866
55434.6,32528.3,111.84,278.876,191.087,64.0552
86699.4,51473.5,745.811,970.191,348.836,64.067
105260,53843.1,651.891,603.648,383.824,64.0723
62443.1,37214,141.229,302.897,217.694,64.0795
55140.6,40299.9,2042.14,3415.36,241.072,64.0835
94147.8,37810.3,111.486,402.715,352.253,64.0909
67811.4,42640.4,60148.6,5935.77,281.449,64.0939
60095,35355.2,738.894,301.83,200.301,64.094
100118,45468.6,212.138,518.03,307.9,64.1042
95614.5,73459.5,207.237,661.522,406.948,64.1299
40874.1,29100.7,59.7734,239.295,169.897,64.1678
64744.9,40292.5,526.183,453.94,223.244,64.1907
65654.6,46522.9,464.745,603.411,293.844,64.2143
133059,71507.8,495.63,296.744,492.182,64.2294
36995.4,31544.9,2206.01,266.45,165.593,64.2579
61808.8,35532.4,48051.4,5005.16,201.015,64.2685
68734.9,41414.9,644.389,381.409,270.584,64.2925
63463.9,58113.8,486.32,416.935,299.751,64.2934
48994.1,21002.3,780.593,287.377,161,64.2991
69458,38418.4,170013,4282.42,242.278,64.3145
86186.7,50784.7,3862.39,277.49,346.813,64.3175
100116,50354.6,328.505,349.39,339.553,64.3193
101524,54075.3,151.971,365.733,327.806,64.3223
52318.7,25627.5,44.2616,315.37,173.911,64.3243
39109.4,18959.4,321.223,285.048,147.272,64.3298
37311.5,21107.2,358.849,275.284,131.57,64.3471
39161,22836.3,669.038,289.642,157.193,64.3504
97610.2,55245.9,2457.72,303.587,372.646,64.4139
61881.5,30468.5,610.727,502.08,194.874,64.442
41868.2,22656.2,442.819,445.507,197.802,64.4517
79085.9,32046.5,82.4701,447.892,266.911,64.4565
50702,32053.6,72.6396,356.48,187.298,64.4673
79070.8,38108,325.42,265.818,229.926,64.498
47706.9,30050.6,701.823,380.048,216.412,64.5357
85252.2,36076.3,796.961,409.983,269.878,64.5576
49656,23049.1,2113.36,352.625,170.47,64.5593
54143.1,50190.2,226.661,688.547,351.765,64.5595
61802.2,45362.8,479.544,703.165,268.748,64.5989
65087.5,31887.5,4363.56,1490.02,202.085,64.6042
108013,69696.5,1144.15,413.491,471.087,64.6076
82927,38843.9,104.249,625.85,296.165,64.62
129554,72572.4,849.28,677.977,499.877,64.6281
95781.7,48697.9,9673.19,864.138,337.247,64.6861
38735.7,23379.6,193.744,324.379,179.498,64.6916
54923.3,30603.5,232.428,305.406,215.558,64.6936
63037.2,25910.3,3916.51,325.254,129.622,64.7214
92460.6,49273.9,153.625,417.734,301.93,64.7272
51347.9,40293.5,373.75,378.129,276.654,64.7495
93582.4,75963.8,127.843,480.556,444.633,64.7533
72640.3,32287.8,3758.24,161.568,213.563,64.7806
83028.9,51171.5,2569.66,631.4,348.697,64.7841
84261.8,39408.8,314.412,655.301,334.941,64.8368
25661.6,45632.1,93137.8,8338.01,251.491,64.8836
60945.8,24855.4,423.836,226.019,197.017,64.89
96607.1,59082.7,507.502,305.657,372.368,64.9018
48246.1,36451.5,45898.4,4936.88,226.941,64.919
73342.6,37840.9,60.1824,409.675,256.8,64.9318
69756.6,33788.2,11559.9,274.527,181.646,64.9452
41399.4,16110.1,80.8415,343.786,193.374,64.9481
60787.9,44089.3,47257.3,5273.86,196.803,64.9536
106990,56697.7,158.384,447.464,402.454,64.9647
41452.2,24486.5,452.418,495.42,206.08,64.99
67654.8,54743.9,1262.52,636.944,349.325,65.0074
65667.8,34875.1,161.336,461.201,224.879,65.0194
76226.2,53348.5,134344,5172.28,302,65.0413
82491.2,40751.5,2173.76,759.266,278.911,65.06
56522.7,49231.9,27311.3,3270.42,307.689,65.0853
107272,77380.1,56479.1,5525.42,483.521,65.0921
29534.9,18512.5,7240.6,179.157,187.226,65.1026
58861.1,35678.2,369.6,1038.97,213.492,65.1149
39425.4,21200.1,244.774,420.376,188.085,65.1443
66749.3,39432.1,14394.7,874.079,314.495,65.1457
63123.9,29998.6,1095.14,413.921,240.434,65.1475
29165.5,18027.4,753.459,253.426,125.365,65.1498
118862,64555.6,82980.2,7251.58,430.537,65.1525
56102.6,24499,272.489,419.454,195.16,65.1652
63132.2,42655.2,237.4,500.204,223.884,65.1701
116542,66961.6,135122,6254.92,560.954,65.1842
59685.9,29149.2,103.084,347.584,203.512,65.1991
51003.6,28317.8,361.193,421.298,182.648,65.2088
87117.2,57523.6,338.42,454.428,292.296,65.2194
63610,39912.2,1189.16,253.869,256.659,65.2261
79379.6,71047.1,358.849,354.677,370.353,65.2325
92320.3,50577.9,519.751,417.734,398.926,65.2654
54368.9,36085.3,357.222,327.753,210.642,65.2706
32483.2,22168.8,298.72,352.376,153.6,65.2728
54157.5,23963.9,113.408,151.401,176.419,65.276
35662.7,56959.6,1634.99,876.005,336.967,65.2825
114632,63541.1,1114.82,447.586,578.308,65.3106
34374.2,16303.8,1842.61,350.136,147.416,65.3309
63439.6,46695.1,3381.48,272.319,281.872,65.346
112924,55017.2,1020.46,470.765,535.638,65.3663
72415,30389,277.904,395.499,245.681,65.3758
71895.9,40315.6,124838,5150.29,238.234,65.3971
47802.3,27785.3,225.774,257.222,212.637,65.4314
53353,26854.5,148.359,272.824,204.297,65.4521
51394.5,27913.5,466.284,524.361,249.012,65.4608
80959.9,41489.7,277.172,502.867,257.649,65.4658
102726,70781.2,776.306,414.044,391.241,65.4664
40943.5,28101.3,91.0615,268.154,178.138,65.5065
70491.1,34453.9,1490.75,484.321,214.561,65.5175
45609.9,32136.6,287.352,327.316,197.231,65.5187
53935.7,38284.9,617.986,286.181,253.332,65.5415
92385.9,73449,1068.88,521.89,437.898,65.5423
88542.4,57112.9,652.524,903.217,373.619,65.5477
46840.4,33052.3,329.758,316.998,161.143,65.5485
26206.1,26459.3,117.551,137.411,121.972,65.5503
113418,60247.7,436.391,424.614,362.702,65.564
63188.7,38508.9,288.713,296.179,276.09,65.5781
112623,51405.3,641.076,478.064,391.795,65.6052
102304,60539.1,1043.84,504.863,358.524,65.6142
91172.5,68404.5,873.101,406.535,412.474,65.6459
63606.3,40270.9,206.097,387.223,1077.26,65.6779
32312.7,21652.3,196.277,236.312,160.641,65.6808
110833,42649.9,19409.2,2172.43,324.656,65.687
75812.5,34571.4,385.27,409.06,240.15,65.6883
72762.9,75722,4847.38,725.779,470.062,65.69
105826,59528.4,358.323,430.013,355.668,65.6944
91716.8,61176.2,33108,343.474,368.406,65.7001
26270.6,31667.4,59790.1,6454.97,176.562,65.7207
71784.8,36003.6,98.7248,427.621,230.495,65.7213
77360,45244.2,343.512,372.988,296.025,65.7405
86766.7,46683.6,563.718,262.154,264.226,65.7693
54526.4,30909.2,49904.9,1744.06,235.324,65.786
63855.8,43340.4,80.5361,278.561,252.695,65.7889
49997.6,22616.7,742.206,374.847,189.515,65.8394
55661.4,44502.5,545.505,355.671,235.608,65.8515
48558.3,28645.2,2838.27,284.104,173.983,65.8593
61039.8,27065.2,1261.25,436.939,230.139,65.8609
52365.4,38692.8,156.931,870.475,242.845,65.8683
67727.8,29257.5,216.095,513.625,199.016,65.8696
43787.2,26695,39837.6,2933.5,163.799,65.8712
42218.8,24938.7,347.448,542.946,133.589,65.8748
62612.9,33011.7,86.6406,236.312,132.579,65.8894
49552.2,27164.6,427.319,283.223,1937.68,65.914
81919.1,41299.9,1088.22,407.705,262.53,65.9304
44970.9,31153.5,173.928,296.744,208.433,65.9782
50634.4,16590.7,291.873,257.096,146.265,65.9859
27990.7,41023.8,404.385,430.197,197.802,66.0199
64583.8,32560.7,130.664,410.845,187.226,66.0361
60774.5,36050.2,1433.36,484.625,267.406,66.0399
81970.3,44196.1,12320,2766.81,306.987,66.0541
133324,79347.3,989.186,517.608,414.614,66.0727
43769.4,27621.5,110.019,551.645,159.276,66.0742
119604,63023.9,1788.58,560.508,347.232,66.0928
43517.5,24494.7,1568.01,387.532,183.578,66.1013
66883.7,62593,156377,7666.66,343.673,66.1026
71930.6,54855.6,44645.1,216.919,260.974,66.1105
39268.2,29386.6,108.957,244.115,164.804,66.1252
91365.9,39818.8,97.9133,409.121,248.87,66.1352
59807.8,40999.6,39173.8,1888.94,215.914,66.1513
53113.3,30480.7,17764.1,6033.56,211.64,66.1534
49895.5,38414.8,177.768,520.383,289.199,66.162
92352.9,43281.6,370.125,223.73,351.207,66.1638
61209.2,36293.3,689.206,1039.21,235.963,66.1781
83716.9,59427.1,275433,11393.9,353.856,66.1807
71311.4,33468.5,144.595,291.528,259.984,66.1814
90168.4,52992.3,2081.21,884.206,395.119,66.1834
77254.4,46723.3,133.333,449.542,345.557,66.2441
98519.1,61095.6,1238.99,402.9,473.207,66.2447
91532.6,51443.9,805.535,466.747,354.484,66.2534
64949.3,30120.1,90.452,313.303,218.049,66.2764
58443.2,37399.9,149.965,482.317,273.973,66.2957
95036.4,53808.6,180779,7769.54,282.295,66.2969
83256.9,32665.1,371.222,298.503,331.235,66.3084
48967.8,38778.1,292.505,270.742,208.647,66.3238
65484.2,38922.6,89.1819,369.454,228.718,66.3435
38844.1,19420.9,137.559,290.962,128.179,66.3445
55229.6,28512.4,68.916,170.818,157.05,66.368
57063.5,29741.3,1966.93,387.717,220.612,66.4107
128793,62921.1,590.17,602.164,482.497,66.4274
85362.4,40812,139.168,390.93,309.093,66.4412
41889.2,18948.7,490.955,1733.56,177.35,66.4489
110402,71006.8,73078.3,4054.35,464.793,66.4528
45089.2,41352.7,650.527,229.325,293.351,66.4582
81141.8,36243.9,153.374,435.652,286.734,66.4653
51260.1,35069.6,184.743,400.989,199.016,66.4714
123756,77161.8,380.133,917.444,523.041,66.4725
80811.1,52585.5,133.484,10602.6,309.795,66.5087
59003.1,43787.4,488.592,301.955,221.038,66.5228
39356,36070,117072,5005.84,238.163,66.5546
56674.3,19095.1,69.7324,375.466,150.581,66.563
124300,62219.8,727.008,558.413,449.096,66.5762
54765.3,35768.1,532.375,519.478,190.301,66.5771
58020.6,21991.8,163.537,482.682,237.241,66.5844
55932.9,27018.5,2205.19,518.634,229.074,66.5846
52620.9,27112.1,714.586,347.522,186.511,66.5957
49079.6,42415.7,1865.21,1518.84,274.678,66.5986
75042.4,65296.7,9721.12,665.04,435.904,66.6395
57383.9,41025.2,97.1525,337.116,203.084,66.6433
49223.4,23096.1,722.867,344.471,164.589,66.6563
120186,80203.6,1817.03,1131.29,448.341,66.6576
50058.7,32379.6,64.2192,433.569,175.917,66.6708
76935.2,30922.7,281.218,290.145,244.831,66.6862
44500.3,20676.3,164.188,407.213,150.293,66.724
38942.5,26436,2579.02,300.01,182.362,66.7272
75344.8,46336.2,62.0735,1095.75,312.602,66.7301
39008.2,18300,2460.69,2495.5,154.391,66.7345
72673,49190.5,3527.92,6834.2,358.872,66.7408
27127.6,25362.1,144.997,166.837,161.143,66.7726
55608.7,43733.1,232191,5979.07,267.971,66.8095
84051.8,52567.1,1096.89,459.676,321.224,66.8201
52469.6,34661.7,2100.06,1293.63,206.722,66.8212
53861.7,29486.6,1192.32,236.566,162.436,66.8377
79103.7,42762.3,131.269,459.432,222.746,66.8544
102782,41879.3,336.304,459.676,311.479,66.8892
58283.6,27084.3,223.01,389.509,187.226,66.9004
101911,39215,246.199,420.315,271.149,66.903
99621.1,58261.2,2328.38,474.173,271.431,66.908
48410,21354.7,1258.87,375.59,146.409,66.944
78300.9,57686.9,546.912,1450.44,265.852,66.9757
57033.4,22362.3,257.233,362.071,180.93,66.986
55865.5,51014.6,358.802,585.995,299.821,67.0005
44402.2,35298.2,57.8798,2333.84,269.949,67.0342
70298.2,54931.7,1428.98,389.447,240.292,67.0355
44929.1,26040,439.395,307.413,153.025,67.0523
114815,50700.3,641.466,505.105,350.859,67.0573
79580.9,52233.1,6299.3,643.306,349.255,67.0776
55670.6,28357.1,1032.64,399.262,188.013,67.1001
105582,39259.2,162.287,291.214,274.961,67.1012
51983.5,39549.4,240.597,239.041,247.807,67.1251
43117.6,37872.9,149.413,278.75,254.536,67.1473
62746.9,36130.3,136.906,444.039,222.39,67.1562
89010.8,33377.9,125.827,411.214,297.431,67.167
108261,55509.4,85962.3,6075.37,371.882,67.1726
63237.4,33453.3,876.998,318.562,205.723,67.1826
51926.5,22311.1,672.497,286.685,162.364,67.2108
56661.7,41438.6,385.413,3713.39,244.547,67.2259
17325.6,29382.8,973.403,336.243,342.276,67.2277
103293,74557,63158.9,3379.33,458.491,67.2575
111228,57121.9,1839.49,576.638,452.732,67.2878
79403.6,34256.6,751.657,569.715,245.256,67.2922
41456.1,22991.4,50.1127,1571.28,163.441,67.3131
77151.3,34190.6,163.887,409.983,266.629,67.3205
75015.8,49248,750.926,433.14,369.032,67.3291
64365.1,26837.5,978.956,383.018,189.872,67.3311
55455.8,39049.5,160.586,455.222,246.39,67.3334
65055.7,28944.4,195.78,270.237,229.784,67.3389
67651.5,40930.7,380.989,486.385,247.807,67.343
58549.9,28568.7,694.467,488.933,238.731,67.3557
114387,69497.3,404.811,1444.72,652.32,67.3579
31255,26755.7,1382.41,247.093,105.197,67.3603
46632.2,25826.8,101.209,283.978,184.294,67.362
79388,36732.4,54680.8,7501.52,243.909,67.3633
52545,32247.8,101.614,391.424,185.867,67.3661
73477.7,31635.6,345.816,357.536,254.394,67.409
120745,41735.8,2537.66,513.866,310.988,67.4468
72752.8,47052.9,723.793,759.763,294.899,67.4482
105817,45685.9,698.169,483.35,365.554,67.4625
84732.2,33495.1,2410.56,2218.65,296.939,67.468
75628,29154.5,193.346,323.816,198.445,67.4698
58566.8,30936.7,7202.71,469.67,229.926,67.4799
82073.2,48669.8,120.883,486.992,294.688,67.4811
67731.1,45942.6,349.462,347.958,282.929,67.4813
64103.8,32056.9,500.3,293.917,239.582,67.4818
58102.1,44018.6,570.49,410.106,234.898,67.4826
70030.9,43387.1,14838.2,1333.2,263.59,67.4849
102266,56353.2,794.379,367.656,357.897,67.4903
71359.5,42655.7,892.879,433.201,242.774,67.502
74067.7,31722.7,548.032,391.115,213.421,67.5022
89494.5,55474.1,80.1289,521.649,342.067,67.5122
36763.9,23673.5,567.908,321.19,89.8314,67.5293
45535.7,51886.6,120.328,304.591,328.576,67.542
58540.9,33024.7,1804.22,367.346,203.512,67.544
69751.6,45466,117.652,5364.75,308.532,67.545
105255,62636.2,13109.4,470.948,358.385,67.549
60380.8,30750.4,403.628,507.946,226.088,67.5601
50820.9,38973.5,762.082,335.432,193.588,67.583
45910.7,20818.3,54.7211,390.93,138.417,67.5847
67458.7,30872.2,470.057,399.571,227.51,67.6129
109190,49922.8,313.3,433.753,372.577,67.6452
77026,47968.2,1822.93,528.938,334.661,67.6471
52921.3,35174.9,1592.95,870.351,238.66,67.6501
30010.7,17683.6,113524,2131.55,94.6186,67.653
58390.4,39886.9,10571.9,521.347,233.549,67.6772
43870.1,23562.3,11314.9,3982.16,2209.45,67.6782
43742.4,32200.1,562.16,974.85,228.931,67.7083
78217.4,41231.5,329.854,347.024,224.524,67.7088
24756.9,26935.7,80.587,294.419,208.647,67.7151
93175.9,37906.2,1850.84,498.448,314.075,67.7169
45260.1,33329.9,971.942,540.123,190.587,67.7492
47515.4,23985.5,421.056,257.222,152.81,67.7514
95717.2,62087.2,1440.23,424.921,390.063,67.7518
54242.9,19404.5,374.941,312.552,153.744,67.7544
130755,66043.6,1019.63,346.09,358.455,67.7629
87004.8,51385.5,754.629,410.168,327.876,67.7638
69269.4,34321.4,617.693,391.671,192.231,67.774
43073.3,39788.1,314.46,438.103,208.005,67.8407
94820.8,52120.3,65.547,298.879,298.415,67.8578
68210.3,33564.4,2536.44,431.056,199.087,67.8615
87323.6,53709,82.1139,369.206,335.919,67.8719
95344.8,60206.5,218.615,307.538,360.126,67.8749
35396.4,25663.4,10543.7,182.233,164.876,67.8791
55005.6,24718.5,236.613,395.869,229.287,67.9013
62534.4,28674.4,195.085,302.897,268.395,67.9036
82766.6,46439.8,199.95,403.639,223.244,67.9185
45400.8,25654.5,787.023,250.577,131.425,67.9258
128736,58825.3,343.272,556.976,487.955,67.9278
95126.8,51185.8,257.331,369.393,440.373,67.9333
60429.5,35818.6,96.8989,306.66,256.73,67.9342
98688.3,69761.8,827.943,457.907,401.832,67.9357
51822.9,37218.3,85.7763,616.448,229.926,67.9544
65005.5,33912.4,15398.3,4556.09,264.721,67.9595
45218.6,46373.1,211.891,407.89,282.366,67.9695
92714.3,58398.5,551.394,471.678,367.85,67.9758
42942,41051.9,163.437,304.277,224.168,68.0149
98652.9,53060.2,1664.41,697.822,410.333,68.0318
97484.3,60167.9,14266,11586.5,374.939,68.0373
58096.3,66483.8,37264,7704.68,341.997,68.0472
93420.2,41559.8,390.117,415.213,269.454,68.0478
77899.9,27182.1,83.4876,271.562,199.801,68.0498
58760.1,45101.2,92048.6,6268.47,323.396,68.0558
68986.5,40553,224.244,353.122,287.65,68.0619
47808.5,24523.3,131.873,236.439,169.753,68.0659
95336.6,43661.7,581.937,419.7,280.603,68.0671
42051.5,21099.7,377.657,372.74,113.734,68.1864
70751.8,46838.1,345.48,295.802,250.004,68.2233
66990.5,29536.9,904.96,187.484,216.982,68.229
121152,76790.5,1242.01,1100.6,586.027,68.2365
38943,25646.5,136.201,258.045,161.287,68.3
66684.2,42696.6,277.465,243.988,188.585,68.305
59390.3,27231.3,908.613,262.027,224.239,68.3091
78385.4,36538,97.7612,8651.39,296.517,68.3111
106120,57013.3,439.395,426.946,307.83,68.3141
58160.2,56116.7,9962.94,757.899,303.335,68.3179
76234.5,38253.7,408.311,410.906,324.796,68.3188
87568,33943.9,147.456,404.81,227.012,68.3548
123432,63696.2,1041.07,472.591,426.543,68.3595
88300.5,34333,410.674,405.303,223.67,68.3604
60738.3,38662.1,236.81,386.481,250.499,68.3649
49190,34218.3,1770.12,462.054,244.547,68.3802
61832.2,26322.6,399.034,367.284,188.871,68.3941
54413.9,30716.2,120.631,495.723,248.516,68.4051
36772.7,23830.1,143.038,269.795,139.57,68.4135
39819.4,23170.5,15088.6,734.85,160.569,68.4461
30171.7,23710.6,30945.2,1658.63,140.722,68.4586
42454.5,44503.4,100965,4723.78,510.078,68.4632
113698,89838.1,497.434,1090.97,648.008,68.468
46715.1,28849.2,117.551,355.423,201.657,68.4698
83854.7,45431.4,89.944,397.72,340.949,68.502
112184,67422.4,407.176,567.803,390.687,68.5186
54851.8,32197.9,9245.48,245.636,163.082,68.5188
73341.6,50999.7,1162.07,898.557,338.924,68.5403
95514.8,79697.3,11310.7,513.444,5210.55,68.5442
46602.4,51170.5,308027,10306,383.893,68.5468
79215,55631.3,2164.61,373.917,332.983,68.5481
82255.4,63548,271711,5555.8,364.511,68.5498
55870.3,33247.8,173.828,362.754,273.055,68.5505
119945,78048.9,2030.25,640.008,455.681,68.557
61638.2,52057.7,4386.84,3728.11,263.519,68.5911
51447.9,44658.6,1977.45,529.901,243.058,68.6338
77884.7,36152.1,358.754,336.617,255.031,68.6826
93965.6,69023.5,178834,4417.24,386.32,68.6902
43297,22449.7,113.104,240.12,161.143,68.6948
116424,45072.1,138.615,512.9,363.954,68.71
110967,51785.3,152.322,673.649,457.6,68.715
123457,89237.8,147045,9795.1,652.784,68.7509
41632.3,44978.2,300.369,218.511,253.615,68.7519
64079.7,79062.3,45811.1,1588.36,446.968,68.7536
66503.8,35403.1,690.472,679.614,234.117,68.7544
71470.1,35485.2,1230.27,666.154,286.593,68.7572
94822,77265.6,132300,12426.5,519.379,68.7682
94517.2,48422.2,289.589,2608.26,253.049,68.7684
112226,61137.2,720.09,552.244,330.745,68.7779
126054,66547,345.336,548.167,435.56,68.8126
45628.7,27590.8,2375.15,3080.06,177.207,68.8235
87731.5,36333.2,164.938,374.475,196.16,68.844
38728.9,26173.3,488.406,320.189,161.287,68.8516
53599.5,55787.6,200781,11191.8,281.802,68.8882
69155.4,56662.5,88781.4,5736.28,348.418,68.9151
82798.1,47751.6,71698.4,2823.78,298.415,68.9555
85377.5,44618.2,1219.51,598.008,335.779,68.963
73144.7,57440.3,80934.1,6067.79,247.524,68.9999
120172,75274.5,384575,5699.5,394.289,69.0094
86489.1,43488.4,168322,3412.07,227.439,69.0478
55365.6,34788.1,2629.19,430.381,229.855,69.0555
46617.1,24059.3,2422.74,309.732,165.809,69.0584
67432.5,36485.3,277.075,362.071,222.177,69.0643
54558.9,31133.5,665.725,465.589,203.369,69.0792
86586.8,43638.2,350.181,632.698,318.772,69.0854
53963.1,23794.8,299.787,221.821,155.685,69.0884
76226.8,40150.7,836.614,467.112,304.529,69.0912
59243.9,39092.6,584.665,356.48,271.573,69.0988
63932.3,35183.8,125.625,331.875,244.901,69.1168
68347.8,37389.7,551.978,409.429,206.436,69.1177
72501.2,36497,49617.1,2914.92,207.506,69.1261
100340,38022.1,103.54,336.68,298.767,69.1585
117823,64410.9,971.455,718.075,388.261,69.1624
74709.5,46184,400.929,550.925,376.953,69.1643
83369.2,47367.5,112.902,199.697,219.9,69.1735
60791.3,27364.8,399.698,463.091,256.588,69.1814
45306.5,22671,72826.1,8546.33,123.344,69.2144
37517.1,27364.7,6369.7,347.398,181.216,69.2222
49967.8,18262.9,1545.4,421.85,193.445,69.2275
63105.8,35102.6,165.487,235.677,186.225,69.2637
38435.9,49627.5,292055,7172.12,258.215,69.2869
51615.2,32325,776.063,541.805,166.167,69.3154
51979.1,38562.3,617.499,497.661,259.347,69.3645
72597.8,33317.1,717.703,534.774,307.338,69.4253
54528.9,28723.7,122849,6278.41,255.243,69.4321
65014.1,32938.6,84.2506,325.066,277.571,69.4357
26700.3,21548.2,34242.3,272.319,358.106,69.4488
78249.9,45283.7,278.733,352.936,234.827,69.4558
45791.4,23987.1,417.944,3112.74,114.674,69.458
117391,75635,583.301,548.647,398.165,69.467
118168,63852.8,963.758,328.878,376.397,69.4751
86083.4,37972.2,121.438,349.016,269.313,69.4795
69785.8,32908.2,82.2665,329.814,248.87,69.503
93676.9,52532.7,1805.63,669.903,334.871,69.5403
89407.9,44951.2,1161.97,369.703,314.215,69.547
98535.1,60990.2,3261.79,507.946,390.687,69.555
35799.6,23553,172.181,327.066,123.921,69.5587
70922.3,50519.6,308.219,366.043,301.93,69.5881
113842,62473,10906.3,726.525,485.636,69.5976
43787.4,31799.5,2140.93,368.524,185.081,69.6103
45361.1,32315.2,261.395,580.037,180.429,69.621
104341,32720,73.4553,161.889,332.843,69.6302
103570,60174.4,286.573,381.1,423.304,69.6343
78215.6,53174.5,233.659,354.552,298.486,69.6365
56615.2,53528.2,213.029,427.56,281.59,69.6407
29795.7,18763,61.358,241.452,144.466,69.6622
57243.9,32788.5,77687.8,306.284,186.869,69.6916
65767.4,35332.4,1582.86,338.925,217.48,69.6941
60165.6,31741.1,780.057,347.211,245.043,69.7032
43719.4,32928,2747.47,479.219,196.66,69.7198
71898.9,39862,536.222,540.604,368.406,69.7276
49954.5,43281.1,87.0473,1455.47,2121.86,69.7436
45552.3,46647.1,10384.6,260.51,250.429,69.7607
110478,55445.6,293.137,459.92,418.892,69.7663
97420.4,52577.9,1507.21,371.624,346.534,69.7794
47245,22189.4,78722.4,6039.03,144.394,69.781
112033,66627.5,269938,6303.57,423.166,69.7857
84239.3,66432.2,13597.9,9113.56,451.017,69.7875
110627,69350.1,280.341,383.513,413.164,69.8085
78183.6,43201.9,114.772,399.756,259.277,69.8304
60592.2,34475,449.47,310.609,244.193,69.8452
98510.1,65954.3,1042.43,504.258,382.159,69.8531
75483.5,31603,183.797,551.585,254.889,69.86
73883,50160.5,119366,8969.54,274.396,69.8685
93427,41975.3,12611.5,1700.75,293.281,69.8707
52717.8,28773.9,67.7422,379.181,139.714,69.8707
69884.5,33518.4,1132.65,275.221,201.3,69.8731
96932.9,70001.6,43339.6,4239.37,351.486,69.8861
51155.8,26493.2,380.799,313.053,165.306,69.9172
85972.5,39599.3,319.195,347.958,300.665,69.9428
32375.2,16568.9,102.273,285.741,77.2051,69.9609
85678.4,37288.5,4127.78,664.396,302.914,69.9913
80867.4,32297.5,56.171,6347.12,217.907,70.0275
69571,29978.7,200.098,460.469,213.563,70.0302
40483.7,25383,424.495,179.67,111.926,70.0329
58847.5,36493.4,65791.4,5368.36,253.686,70.0899
79157.2,41791.3,54.98,467.356,283.141,70.122
53180.4,33148,550.078,315.37,221.252,70.1461
92595.6,49145.4,110.07,373.05,315.127,70.1476
77419.8,40571.7,100.854,325.566,197.445,70.175
92653.5,53986.4,1084.71,486.507,298.556,70.1935
35603.2,39552.9,42635.5,7113.9,253.049,70.2044
62505,39420.4,1552.95,308.29,292.437,70.2157
37408.3,20678.7,40.4301,294.231,173.051,70.2279
51806.1,22757.1,249.536,434.611,173.553,70.2516
68091,41199.5,689.449,531.586,282.577,70.2798
54472.8,22012.2,135.447,326.566,167.674,70.2853
57919.6,19636.7,30.9553,154.106,129.839,70.3002
67961.5,30687.9,41.5174,316.81,230.21,70.3047
113922,50889.3,136.302,324.754,425.992,70.3075
79177.4,56895.1,4111.46,966.028,327.246,70.3344
71584,27491.2,614.235,327.941,221.536,70.3348
33312.7,18140.6,125.272,220.548,105.341,70.3418
62429.7,37354.8,158.984,486.567,211.497,70.3486
65624.6,32326.7,16232.5,5153.58,350.022,70.3561
74980.6,35076.5,17426.6,777.594,265.216,70.3702
38614.3,29422.3,1468.34,206.783,193.088,70.371
46659,22544.4,64067,4282.54,136.039,70.3812
33578.3,28793.2,31225.2,236.82,211.141,70.3928
47512.9,26934.8,143.088,270.679,161.933,70.4048
53326.8,20388.5,87.9622,278.372,138.993,70.4114
