"FSC-A","SSC-A","Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A","Time"
80706.648438,68310.882812,66.368454,5308.642578,304.516327,453.514648,50.427811
42067.347656,20051.330078,14.630042,1357.731201,60.120098,109.164574,50.429707
82583.828125,59682.425781,181.625198,5443.675293,208.907990,419.889435,50.429932
84591.890625,46162.148438,64.217934,3112.120117,131.903458,154.604401,50.430061
57765.671875,62517.679688,58.482098,904.061279,60.051056,156.940125,50.435993
57109.285156,30019.355469,18.804771,3284.796387,158.956497,205.618118,50.436317
64363.199219,60709.550781,69.258827,5234.022461,356.546173,335.758179,50.437069
71214.210938,46455.742188,55.553883,3897.299316,166.357178,329.784058,50.437340
65302.343750,38762.835938,56.548512,3427.053711,40.928616,182.021301,50.438183
84086.640625,45636.175781,95.665520,3587.647705,124.868187,289.930908,50.438332
62275.375000,40694.890625,29.868252,2606.112793,237.489594,477.525146,50.439629
85347.406250,51250.332031,-1.060390,4709.922363,228.243484,347.751648,50.440403
51636.312500,33934.882812,40.373131,3412.906982,53.975834,194.411530,50.441860
55026.699219,30743.234375,66.758148,2632.402832,193.529617,193.196381,50.442120
68254.859375,35135.035156,77.620628,2186.383057,133.931412,298.963318,50.442940
72543.968750,42074.906250,-66.256226,3491.413086,90.867393,249.375183,50.443306
66006.671875,57960.339844,58.783691,2773.810547,100.318970,268.774658,50.443817
87824.445312,51901.156250,59.878124,5177.557129,158.687225,291.205383,50.444195
56961.636719,40037.875000,37.434898,3117.645264,228.110367,215.883133,50.444607
55738.250000,31486.275391,-3.403243,3042.357178,91.207626,118.191124,50.446491
91750.523438,70020.398438,55.700951,4751.452148,242.074219,350.298553,50.447254
71297.390625,44391.519531,29.241257,3090.748047,90.663254,230.871368,50.447369
68402.781250,35883.328125,72.214264,3567.065186,120.128517,215.871689,50.448547
80715.929688,53203.425781,141.672089,3986.612549,279.485077,337.597534,50.449196
45450.667969,31004.835938,54.412186,2928.696777,120.399445,186.865219,50.451328
68690.414062,39999.226562,39.799110,3112.787842,112.334183,200.035934,50.453915
56192.527344,27251.175781,38.833427,3119.405762,157.542648,315.960480,50.456345
55808.285156,41562.390625,70.774422,2943.511719,107.313629,207.406815,50.457169
58902.730469,49488.851562,151.173431,2888.138672,176.703415,405.358612,50.457855
92764.601562,53563.890625,54.535961,4034.638672,206.570251,310.321564,50.459335
49060.042969,24714.945312,39.587048,3131.852783,183.479599,298.412231,50.460445
70438.484375,40559.078125,46.747169,3223.351562,259.980804,302.696045,50.460972
49954.542969,31151.130859,14.846316,2629.002686,83.582184,163.144638,50.461266
82742.875000,49406.023438,-120.969269,3318.979248,163.801575,260.816101,50.461788
95171.796875,73247.539062,64.734985,6227.457520,445.197662,530.390564,50.462761
57380.453125,31284.623047,5.646443,2861.302002,165.079514,301.117798,50.463680
66744.710938,32856.273438,73.792992,2622.263428,292.606628,227.719711,50.463722
92691.835938,53466.437500,71.807770,4776.406250,55.494625,363.460114,50.463905
69168.242188,31395.449219,79.109161,2928.636475,265.871765,219.217163,50.464512
38750.046875,44856.625000,8.390205,2047.282837,25.604725,158.889374,50.464737
70411.828125,36549.585938,55.832947,3123.595459,79.288887,193.216827,50.465565
79739.523438,56539.312500,73.161819,3851.944580,199.685547,332.914795,50.466114
65455.007812,39693.789062,3.926492,4526.559570,227.644348,326.727203,50.466290
104854.109375,73703.203125,88.746719,5834.382812,240.347076,435.947296,50.467010
77266.828125,60349.027344,84.780876,5039.124512,271.558746,371.744995,50.468460
54322.871094,44446.546875,59.215267,3531.364014,154.646606,250.494080,50.468826
72520.812500,36613.914062,52.739124,3341.019043,194.199036,213.559204,50.469280
52913.464844,36500.636719,3.693503,2295.125488,119.857559,158.523041,50.469753
64886.007812,41796.351562,41.833199,3798.150146,138.525681,239.215118,50.471092
64720.695312,30711.353516,47.237450,2756.931396,229.641296,275.013214,50.471962
41763.003906,26683.330078,-25.780975,2880.245605,160.168121,145.549591,50.472832
57599.207031,34587.625000,47.173790,3143.145996,232.169800,231.592834,50.473312
81579.460938,57222.046875,28.683012,4407.981445,167.836273,287.896637,50.473358
53130.953125,33672.734375,50.555038,3015.460205,120.738098,172.337189,50.474010
76206.867188,35020.957031,75.095901,3207.504883,218.983383,267.718414,50.474144
60030.257812,45803.421875,103.247444,4416.299805,221.249741,323.115936,50.474766
62356.394531,31850.734375,-3.023223,2621.534668,172.472946,190.406555,50.474918
76655.085938,47264.269531,0.468526,3212.362061,100.251022,164.941238,50.475075
67734.109375,44940.785156,38.030647,4071.250488,268.980469,251.658279,50.475269
96952.984375,74384.062500,13.023339,5454.664551,157.677322,394.953552,50.476078
90051.687500,47684.851562,90.606041,3690.864746,300.176331,285.159760,50.476936
52507.359375,36549.652344,36.838928,2285.714355,107.924454,189.149872,50.478592
77630.703125,46745.949219,139.998871,4037.856689,215.115311,292.803802,50.479057
48667.515625,40780.261719,19.225273,1230.834717,92.636375,135.534622,50.479351
60684.335938,37290.453125,26.972605,3344.783691,158.821869,230.822983,50.480106
59658.265625,55407.398438,21.654352,2806.475830,210.777496,369.910156,50.480392
51295.437500,37770.726562,1.937741,2559.907959,121.686226,244.117325,50.481071
71770.468750,47025.671875,17.403463,3488.559326,152.423172,205.094803,50.482365
76649.523438,58233.914062,65.651581,3727.901611,154.040314,324.333923,50.483334
56400.617188,34633.671875,46.769596,3029.971191,179.320831,154.878708,50.484470
53531.781250,34584.351562,87.504623,2961.422852,170.994949,174.324966,50.485401
57371.363281,40609.457031,68.964828,2523.781982,149.457367,171.719696,50.486572
87623.773438,42640.003906,13.973951,3342.355225,124.259003,335.546600,50.488060
57136.792969,52279.167969,113.901917,3432.396729,242.273468,229.329041,50.488853
71365.945312,44338.132812,87.244865,2811.332764,179.186646,217.618698,50.489620
60015.496094,49920.597656,85.706032,3756.923828,156.599899,323.714905,50.490856
62331.984375,25976.470703,31.712215,3500.459473,77.035011,161.193115,50.491150
67358.585938,34010.871094,66.226730,3477.873047,97.736481,201.830322,50.491673
63913.324219,38440.679688,89.958229,4210.958008,165.214020,313.583038,50.493668
96317.937500,48660.046875,96.302139,3776.170654,148.715683,333.907043,50.495529
59761.394531,38055.312500,-21.166876,2648.674805,171.330887,198.316483,50.496273
65935.750000,28908.257812,7.588314,3114.852295,107.788727,220.522552,50.497334
54742.128906,23331.964844,105.746071,2790.082275,156.936615,171.089569,50.498444
50323.500000,39939.351562,103.562180,3168.525391,138.930893,235.398087,50.499237
52635.144531,22911.681641,-39.509396,2480.066406,76.344589,205.483276,50.499653
67282.929688,27894.578125,61.136986,2809.875732,62.467392,196.989044,50.499664
88222.289062,30420.832031,-6.913676,2654.746338,129.604340,228.831329,50.499741
52220.730469,59368.441406,94.947342,1686.386841,83.922798,268.353119,50.501034
85192.296875,42016.835938,30.976076,3182.307861,198.080246,229.859360,50.501411
71416.187500,56095.371094,48.598900,3507.016846,142.846649,309.252625,50.502174
69242.914062,53579.144531,36.262760,4212.476074,134.809998,267.169281,50.503010
54031.933594,34064.953125,26.011229,3222.076660,165.684753,265.002075,50.503151
98956.890625,61180.097656,109.264580,4020.067139,130.753998,350.978760,50.503723
39654.031250,29235.156250,-7.567080,2035.625244,121.279907,176.763947,50.506813
89244.046875,40901.476562,52.971764,3650.913818,268.583679,273.844330,50.507320
103691.125000,73847.953125,47.647610,3513.270508,205.100388,404.765472,50.508240
65267.101562,34806.343750,9.165585,3135.799316,195.069153,227.704178,50.509140
70668.390625,41488.664062,38.820438,4253.034180,240.612839,318.125153,50.509407
85372.359375,56581.890625,116.690926,4640.827637,319.550476,467.955780,50.509624
64736.804688,48848.843750,19.443693,2939.322266,285.225159,306.201080,50.509811
57664.949219,32406.281250,5.404857,3455.651123,119.722084,242.363052,50.510098
52169.890625,36063.261719,39.887672,3030.882080,190.181412,347.358795,50.510811
49383.984375,26423.417969,16.941729,1629.799438,89.506302,174.016510,50.510883
52592.835938,40626.886719,-4.448195,3355.287354,143.454025,190.685867,50.510929
80377.226562,51706.679688,91.166382,3943.807617,122.972748,209.447327,50.511047
74215.921875,38455.738281,61.978081,2847.762451,164.137894,243.504211,50.513023
61040.410156,43961.757812,48.366718,2240.541748,113.758202,176.853485,50.514458
95977.351562,60801.144531,105.263847,2604.352051,148.648254,216.207535,50.515491
90611.367188,44996.410156,58.490108,3537.375000,212.713211,290.689484,50.518524
50700.734375,22629.304688,24.840797,2650.556885,145.343338,207.974625,50.518829
47666.113281,22601.667969,42.534760,1842.852051,75.377983,194.327332,50.521873
72885.609375,37004.296875,23.864962,3410.478271,132.917526,289.582794,50.523968
41349.496094,28112.945312,49.562191,3022.928223,77.242142,238.754608,50.526531
51244.187500,22632.171875,84.079918,1685.536865,101.473953,72.634079,50.526905
80179.250000,45564.207031,99.122627,4136.945312,282.916595,410.940735,50.527130
82364.375000,35156.753906,90.197693,3078.179688,17.115215,353.217651,50.528030
77804.718750,54004.878906,70.518463,4303.610840,204.164841,365.422333,50.529758
66922.375000,33050.042969,66.089127,3129.909668,229.308517,286.938202,50.530392
49797.796875,28808.613281,54.446960,2879.516846,95.900917,271.123169,50.530537
59071.785156,26597.908203,20.067015,3148.306641,215.448868,238.326019,50.531731
67196.945312,37621.339844,86.601967,3224.990967,223.781738,218.623917,50.532436
63539.207031,30599.244141,3.907525,2437.383057,109.960091,203.866226,50.532772
54983.867188,39316.074219,53.412483,2669.986084,211.378311,155.364410,50.533062
91480.460938,51702.539062,61.783020,3686.007568,146.759949,249.345963,50.533417
86567.171875,55262.265625,70.147850,3452.797363,214.248016,294.086884,50.533756
63490.117188,50080.820312,75.287704,2483.588135,33.266460,200.286957,50.534065
49854.367188,38835.062500,43.436867,2417.771729,114.775177,251.084534,50.536606
59312.101562,56962.046875,94.233521,3225.780518,175.025009,254.854645,50.536743
70458.000000,49106.605469,78.637306,4729.229980,211.111298,342.152527,50.537380
97682.789062,50003.890625,86.813393,4721.701172,305.042206,466.405396,50.537651
69749.640625,50513.753906,46.909580,3356.076904,288.192017,257.618530,50.539764
50502.320312,41556.820312,17.501694,5003.301758,227.111725,278.750946,50.540764
77673.226562,72217.593750,36.509998,5035.603027,246.655365,415.054840,50.541096
72474.664062,43026.664062,32.032261,3583.883057,148.917984,233.909042,50.541729
40431.019531,43988.511719,14.534113,2331.737305,79.834221,116.150154,50.542286
55012.078125,41890.800781,43.116455,3003.256104,85.761810,187.424667,50.542885
58734.054688,27955.091797,23.166010,2887.956299,103.511665,244.013885,50.543732
59647.363281,28531.960938,95.562592,3273.199463,120.941277,156.980148,50.543755
61816.207031,45439.093750,86.376053,3678.175049,158.619888,220.891937,50.544098
63320.355469,28163.408203,-2.862591,2316.254639,170.927750,222.938538,50.544151
63769.359375,31342.322266,-24.243202,2813.275879,198.147141,304.381622,50.544460
74924.710938,50248.996094,73.551430,3392.020752,181.199326,294.586395,50.544945
56064.238281,67576.515625,61.253178,3461.237061,249.110504,337.652649,50.545826
92464.531250,50365.082031,32.702953,4396.324219,200.956116,275.195526,50.546467
76615.062500,53416.199219,81.974289,2978.848389,108.874496,264.223541,50.546646
52039.953125,23141.470703,5.193573,2107.937988,67.023994,115.547081,50.547977
57228.882812,29848.095703,51.512589,2327.790527,94.676903,192.849716,50.550026
59609.476562,35390.488281,80.596634,3519.767090,251.697296,378.727325,50.551010
76767.289062,43099.695312,3.075356,3583.336914,248.513412,342.561066,50.552670
86595.773438,62339.425781,88.312012,5966.621582,281.794952,384.633759,50.554890
50243.800781,40143.207031,17.738321,2417.529053,152.288391,176.292984,50.555122
91618.171875,69978.046875,103.573677,5266.930664,230.040588,374.518097,50.555561
65405.406250,25198.000000,-12.423458,3086.376465,185.960129,206.736450,50.556240
53961.152344,33886.886719,90.027954,2906.231934,61.638939,266.606903,50.557106
81790.257812,48182.492188,13.749640,3465.122803,273.343109,336.921448,50.558216
44938.105469,39772.519531,39.199474,3212.240479,132.849915,209.929810,50.558285
89565.531250,57805.886719,44.797901,4195.232422,220.449921,357.425629,50.558807
54596.156250,42249.515625,61.012470,3097.791016,66.126472,146.609085,50.558983
74904.679688,25884.738281,53.088867,3337.983643,184.284195,344.381195,50.559631
94196.179688,48333.113281,97.896873,3015.945801,145.140945,368.195007,50.561306
50518.480469,38059.234375,39.505711,3087.408447,154.309784,266.944946,50.563198
83393.484375,54223.558594,61.016380,4030.206787,222.515884,279.327026,50.564465
76030.078125,51501.238281,40.116840,2841.266113,236.293060,228.122269,50.566055
57752.121094,36198.250000,18.986828,3281.639160,136.972107,247.299850,50.566624
46415.683594,39708.460938,33.175301,1879.099365,57.703793,142.446259,50.567326
76312.929688,41896.632812,87.056549,2545.032471,235.029785,310.915009,50.567608
59405.398438,44312.160156,16.553909,3719.947998,153.770813,274.664154,50.567883
56237.839844,28727.056641,-19.489849,2602.409180,89.234047,206.859787,50.567963
82679.851562,43784.304688,32.730267,2975.934082,166.760605,261.639130,50.568558
93873.390625,50292.882812,13.737806,3558.443359,151.547058,275.875702,50.569008
57828.878906,32373.730469,55.716137,2289.114746,175.025009,167.659439,50.569408
53446.101562,63263.070312,88.488190,3965.422607,245.925247,408.314392,50.569519
53755.332031,29610.744141,50.772305,2891.781738,131.768234,208.167892,50.569748
69273.000000,54583.664062,73.423515,3976.047852,195.269958,475.517761,50.570240
72981.359375,39080.570312,76.346573,2631.795654,-33.580181,334.066681,50.571545
57656.585938,35119.664062,12.779202,3509.870361,130.348267,345.617645,50.572342
82872.328125,50127.523438,120.267975,3534.885254,153.905563,223.285904,50.572525
80152.406250,38209.164062,59.258907,2986.802246,299.781647,385.514557,50.573780
57234.179688,51857.316406,12.405433,3477.933838,164.272415,308.885376,50.574696
60255.636719,35545.734375,3.563243,2430.886475,141.766678,297.252686,50.575199
64786.281250,28220.861328,59.669106,2788.928711,192.994019,148.170898,50.575558
68181.546875,36486.894531,69.423027,3156.746338,144.938538,210.756165,50.575951
103647.484375,73964.945312,71.035080,4707.918457,292.540741,536.592468,50.576687
81430.164062,34732.367188,121.996719,3353.283936,146.962296,251.384415,50.576923
91172.656250,50288.476562,13.133393,3605.983887,215.248734,421.623962,50.577122
64055.558594,31541.625000,29.698318,2781.703613,75.792244,163.698517,50.577141
55314.898438,56042.468750,-7.342820,2868.527344,121.957092,207.163422,50.577564
78173.437500,65574.359375,111.628159,4892.434570,211.712051,405.933380,50.577763
99076.867188,49563.597656,43.758671,4107.072754,255.144623,251.479858,50.577900
63978.226562,37588.875000,65.980408,3068.343750,177.307541,251.766235,50.578690
59270.058594,32719.845703,34.630608,2769.681885,98.823967,152.011353,50.578808
57369.195312,53001.906250,95.611816,2289.782471,99.435600,175.267197,50.579479
65010.605469,32975.187500,66.439949,2502.531494,112.808891,219.585129,50.579720
60265.820312,30020.335938,42.691425,2697.976074,163.263412,213.239227,50.579994
67177.875000,60534.160156,53.354694,5372.698242,241.542831,255.049149,50.580009
68450.125000,38373.632812,80.442558,3491.959229,281.201080,351.274536,50.580875
93933.648438,50010.464844,31.852346,4979.379883,226.445877,317.918549,50.581341
56418.132812,29461.052734,6.158512,2801.982666,177.710236,332.796692,50.581551
82694.164062,59156.425781,39.309074,5417.263672,284.103973,335.736206,50.582340
72656.523438,39260.011719,85.902122,2641.631592,110.841995,184.870712,50.582638
89568.453125,73150.796875,70.290886,4252.548828,216.982971,279.120789,50.582756
71830.812500,51040.054688,32.039494,2776.603271,203.697006,250.711487,50.582905
55348.167969,37564.324219,52.559799,3898.210205,172.808807,243.446777,50.584965
73530.531250,41044.976562,66.206345,3540.835693,126.898399,196.346329,50.585617
71738.359375,48000.824219,-28.434074,3504.770264,221.982788,358.988586,50.586342
54206.144531,39719.464844,27.086809,3039.746338,90.186890,193.781525,50.588028
85450.250000,67808.234375,94.402039,4884.480469,152.962280,456.364716,50.589096
83366.968750,58476.285156,55.489956,3607.076904,169.852631,358.447449,50.590469
58372.808594,52653.800781,124.573830,2302.229248,252.758209,287.195435,50.592789
71710.367188,37765.492188,-1.170779,3615.030518,307.933533,267.138031,50.594189
91552.289062,47934.710938,71.505653,3847.876709,237.024323,298.485870,50.594299
71673.968750,56302.464844,63.904560,3361.116211,182.943130,313.463348,50.594540
72379.906250,52252.417969,41.400005,3899.485107,270.831635,302.410034,50.595924
36152.746094,40188.019531,51.299492,1449.108765,89.234047,228.365616,50.598297
47557.542969,38944.226562,20.830538,3197.668945,154.646606,57.053890,50.598995
49124.765625,34335.171875,14.457533,4002.459229,240.479965,326.970398,50.600323
81925.257812,36781.972656,35.662880,3426.993408,177.911591,133.037781,50.602520
72306.796875,49245.507812,59.815540,3504.406006,167.836273,363.881409,50.603626
97466.000000,61072.160156,96.561417,4749.873047,293.660339,396.615051,50.604263
59997.304688,28747.625000,-31.564602,2837.136963,86.715164,160.622559,50.604553
51523.644531,31801.521484,13.379092,2174.665039,62.467392,110.599289,50.605293
78009.820312,65016.019531,138.016815,4292.135742,286.609894,369.369324,50.605961
57153.761719,35553.257812,9.790064,3667.853516,210.443710,330.673767,50.606453
64536.816406,34808.828125,19.549561,3334.704834,173.480453,198.525879,50.607269
107649.054688,47561.105469,33.471596,3593.719482,274.598450,336.175262,50.607712
61932.968750,36264.601562,103.916359,3616.427002,218.650024,255.704895,50.607906
56553.714844,28627.613281,57.662640,2710.726562,120.060776,176.443481,50.608017
60951.460938,53883.410156,32.537453,4626.984375,256.006165,410.827972,50.609447
50353.714844,36965.093750,25.690144,2758.388672,186.094162,237.483490,50.610229
47536.183594,36736.816406,14.833691,2905.139160,112.469810,219.264725,50.610458
64732.519531,32596.888672,26.410444,2669.925293,114.978554,171.455521,50.610561
61961.722656,26629.101562,7.875021,2684.497070,157.138641,181.740021,50.610733
47739.273438,36754.355469,68.484886,2864.823730,160.302734,278.343079,50.611794
70189.312500,52907.500000,86.835876,4013.388428,196.407608,285.783295,50.612442
62736.113281,35625.218750,-11.656109,3060.025635,192.391434,273.700653,50.612736
57874.937500,37395.968750,86.170143,2854.077148,206.169418,87.115173,50.613541
89750.156250,56223.101562,55.896797,3877.566406,267.260986,335.668915,50.614090
97171.343750,48972.824219,48.540230,2985.891602,223.115524,319.031006,50.615238
69835.687500,44187.089844,34.647068,2985.405762,215.915802,266.322296,50.620724
55563.238281,37937.796875,47.680607,3125.720459,138.255524,237.174652,50.624130
63271.566406,37203.792969,35.701748,2627.606201,229.375076,234.611191,50.625324
54052.496094,27786.802734,17.868816,2508.542236,158.687225,307.593506,50.627548
44833.765625,30040.583984,-6.168717,2476.180664,89.506302,248.695435,50.628529
70293.382812,39374.621094,73.905022,3453.647461,130.889252,226.786774,50.628845
72776.742188,47404.738281,9.033846,4503.427246,169.919830,330.679810,50.629177
64969.515625,25936.019531,76.963379,2733.616455,156.936615,346.474884,50.629509
58755.488281,32590.220703,82.126320,3351.644531,199.217377,212.323151,50.630695
64769.082031,52420.761719,-15.523448,2928.150635,98.280251,248.969330,50.631435
50618.257812,30574.419922,134.668411,1827.187256,92.772430,69.260582,50.631489
94392.625000,62215.109375,108.612816,4830.322266,256.867523,503.626007,50.632187
82203.156250,48595.105469,88.752121,1401.203857,134.404510,143.283875,50.632309
84038.328125,36632.960938,40.303661,3131.306152,160.841141,115.944000,50.632549
59583.570312,45463.566406,23.695648,4272.038574,222.649124,344.812164,50.633530
109955.789062,80302.484375,111.408066,6564.188965,354.591064,556.996460,50.634190
87266.875000,45399.335938,77.603470,1637.267700,78.879852,177.760529,50.635509
63452.785156,48744.761719,42.603443,4141.560059,257.331329,227.902664,50.636162
78566.132812,33938.152344,25.351082,3746.602295,247.849884,420.044098,50.636372
73637.359375,25217.832031,28.401413,1935.443848,174.622116,91.728851,50.636589
77349.679688,36605.273438,81.672569,3859.048340,111.995071,279.095734,50.636787
69370.875000,33600.156250,12.233930,3349.398193,187.568573,301.459747,50.637402
87800.078125,45452.542969,18.941332,4429.232422,233.699722,416.936676,50.638336
47885.179688,24054.263672,58.566448,2461.001709,110.434982,151.887253,50.638855
59196.578125,48121.367188,46.798038,3772.345703,150.670822,195.163254,50.638866
69587.953125,70580.109375,75.503319,4005.373779,313.712036,403.702545,50.638947
58251.601562,35105.859375,53.169720,3065.307861,242.738358,240.851791,50.640038
77406.664062,55748.210938,68.122719,5289.699219,277.504517,542.861023,50.641113
79388.257812,43636.566406,50.638405,4751.634277,136.634323,194.463272,50.641270
81489.710938,48433.179688,98.646835,4041.803223,257.596313,357.906799,50.641392
96410.031250,56989.953125,146.997162,4272.706055,265.739471,376.638245,50.642189
53483.738281,28856.541016,49.329781,2632.099365,159.764282,214.453827,50.642433
84933.812500,44754.957031,42.078659,2595.548340,333.565521,351.385773,50.642754
83364.789062,61856.863281,73.815422,2391.724609,80.038712,303.794373,50.645180
70589.523438,44236.476562,46.052345,3770.524414,232.103287,346.461090,50.645618
41571.011719,40500.109375,84.820961,1937.022583,76.965973,188.096054,50.648933
93528.179688,54655.750000,119.072479,4183.150391,264.614655,413.749329,50.649731
66079.687500,36281.546875,56.159451,3469.737305,123.108154,291.893860,50.650669
57225.875000,32959.824219,42.200451,2590.023193,204.365326,340.092316,50.651638
94129.898438,64798.992188,98.661888,3970.583496,286.609894,364.221313,50.651913
63041.992188,54406.265625,71.113937,4196.386230,161.110336,204.063736,50.652164
78904.523438,66135.687500,25.802582,4591.890137,304.253448,353.798004,50.654106
68182.812500,35205.296875,-5.401812,1882.196045,108.060188,171.710022,50.655525
37287.933594,30683.978516,50.293514,1195.376587,38.857723,89.852585,50.655621
83461.984375,56625.000000,86.320251,3924.135742,206.236237,309.804596,50.655643
81752.109375,43375.992188,39.447559,3711.750977,217.783203,321.660461,50.655880
58660.523438,48576.914062,29.935709,2841.873047,194.132080,304.211151,50.656841
55493.570312,32612.445312,72.375359,2955.108154,228.975708,180.150742,50.661327
92820.828125,36460.058594,43.016693,3534.703369,340.299255,438.176422,50.661713
95525.460938,40105.933594,37.672279,3767.306396,264.482330,392.425629,50.661728
79410.500000,38295.652344,79.479866,3724.926514,127.575005,316.881683,50.661968
56917.644531,41279.621094,4.449311,2845.091064,205.033569,401.620728,50.662388
57853.566406,36372.570312,34.477692,2954.622803,122.431091,159.488464,50.662785
51152.089844,52093.148438,46.247711,2797.428955,216.182617,268.874939,50.663670
70796.710938,48527.343750,-1.970222,4017.760010,246.257141,302.954285,50.664135
93501.406250,57817.082031,30.382900,4020.127930,189.980469,265.694885,50.664555
91197.398438,42144.777344,67.365921,3511.388428,207.705841,349.422516,50.665920
57952.062500,25659.988281,-22.022671,2464.523193,129.807220,137.621155,50.665997
61620.734375,35571.445312,27.194613,2796.275391,120.534904,220.832245,50.666027
77428.718750,50001.402344,34.899540,3300.885986,195.537643,296.278015,50.666168
69405.546875,35822.875000,40.964912,3252.009521,177.844467,257.864777,50.667015
64857.171875,44942.816406,46.262733,2632.463623,174.622116,221.346130,50.667057
47891.062500,32175.292969,-8.537406,2666.768311,103.240005,160.572952,50.667793
64893.910156,39371.023438,45.143803,2600.769775,163.196136,326.790375,50.668304
43873.835938,42970.738281,10.319884,2823.294189,105.209244,188.357071,50.668621
54492.347656,39293.871094,-11.370206,3172.228760,143.386566,268.410156,50.668766
77487.156250,45152.011719,8.063398,3997.541504,263.224884,339.385284,50.668980
63789.683594,36694.277344,4.381604,4165.178223,159.495041,205.867126,50.669739
78651.437500,61768.085938,68.096207,3989.951904,252.691910,378.632660,50.670601
40085.765625,29508.988281,30.017485,2322.812012,48.107914,146.519806,50.673340
72408.085938,56822.449219,46.006351,3928.021484,229.508179,327.110901,50.673470
53692.074219,34199.406250,22.569044,3723.104980,153.231796,226.465057,50.673592
52950.007812,25238.185547,153.685349,2515.645996,211.044540,239.781952,50.674057
43826.722656,24525.033203,158.890121,2166.043213,201.357315,113.639633,50.675175
48786.742188,42809.269531,0.250785,1642.550049,100.658691,102.219193,50.675636
65595.007812,54358.914062,58.427353,4174.042969,132.714722,274.131042,50.675854
67909.718750,44852.621094,41.671062,3096.394531,185.826065,194.200363,50.676094
72155.382812,49585.859375,72.539757,4013.206299,208.373718,259.201813,50.677082
61606.570312,32076.144531,35.739300,2458.026611,122.701920,201.338821,50.677837
58100.468750,28305.406250,48.898891,3149.824707,134.269333,340.300079,50.678806
84271.796875,63941.156250,103.950691,3278.299561,158.552582,188.278015,50.679302
56666.011719,48198.316406,87.160553,2725.844727,202.828079,152.062836,50.680561
57978.070312,30783.806641,37.753571,3103.194824,295.043121,360.868530,50.681103
77237.390625,43315.078125,94.149773,4533.056641,343.565277,374.788300,50.681408
56966.457031,38469.753906,65.941025,2725.966309,147.232086,302.739746,50.682697
55358.273438,24000.531250,73.447205,1895.553467,49.281483,125.701843,50.685253
77466.750000,48726.109375,27.838366,4298.874512,169.382202,239.592865,50.686687
70281.773438,38145.722656,88.625717,3139.199219,221.316376,217.407608,50.687553
60756.523438,29354.925781,-120.654701,2328.033447,101.338089,199.915085,50.689640
51980.281250,24049.503906,9.726766,2856.566406,144.466232,107.167953,50.690437
58073.015625,44957.183594,60.883549,2822.079590,164.272415,301.465088,50.690815
51217.996094,32964.468750,17.882027,1810.308350,-40.724903,125.334259,50.691170
84632.984375,49413.449219,45.802738,3540.653320,300.571014,406.072357,50.691662
53862.906250,32286.798828,76.738548,3400.035400,271.492645,233.285339,50.693195
54034.941406,20706.501953,16.374319,2353.534424,143.251587,268.584991,50.694180
69459.921875,58892.800781,36.889622,4243.137695,100.998405,288.753723,50.694408
68859.968750,48395.031250,57.899258,4540.099609,281.069122,317.119904,50.695084
52367.863281,25771.347656,43.604961,2664.825195,57.151497,142.025330,50.695606
98549.656250,50552.054688,46.942078,5149.506348,257.662567,405.287994,50.696583
46036.437500,36080.996094,14.859786,3078.968994,225.047348,259.928162,50.696735
56864.496094,29349.898438,17.305758,2606.477051,9.661496,167.361710,50.697330
76445.953125,27224.025391,28.544891,2311.640381,116.740845,157.852936,50.697605
86281.195312,43771.781250,35.179718,3764.877441,140.146378,357.632874,50.697777
72907.750000,64046.742188,118.611244,2808.904297,110.027931,209.428070,50.698357
72285.515625,49577.718750,70.966827,3194.936768,175.562149,281.821045,50.698849
51406.113281,26000.220703,20.158249,2846.669678,224.647690,295.145233,50.698959
76144.382812,40505.417969,110.973938,416.163055,184.686447,312.561707,50.699799
64524.628906,55951.468750,-12.577330,4891.706055,119.857559,401.821594,50.699982
51231.089844,34828.843750,10.172877,2962.151611,155.859070,194.853912,50.700401
57927.011719,45291.417969,21.833855,3144.603271,217.583145,285.973663,50.700691
45768.128906,27486.798828,-0.146837,2696.215332,76.206505,105.481995,50.701256
106531.898438,62918.171875,79.768471,7113.972168,309.115967,481.334991,50.702019
71256.898438,43870.929688,59.762375,2778.182129,93.180588,177.097900,50.702782
57149.792969,25967.923828,33.609200,2165.072021,124.935875,178.179596,50.703758
77735.367188,43842.210938,19.211052,3119.163086,191.721802,308.962280,50.703808
66579.718750,31532.871094,3.207348,3910.414062,207.906204,230.547287,50.706314
60982.375000,50026.621094,84.829948,4051.093018,215.115311,328.175232,50.707428
70784.312500,44509.644531,10.228613,2665.068115,161.312225,311.595245,50.707924
58536.234375,26721.832031,-24.571955,2613.034424,88.485291,181.261749,50.708229
89147.593750,52735.648438,42.754288,4599.601074,115.859756,256.790527,50.710079
43962.796875,38976.578125,60.941711,2200.712158,64.331444,149.509186,50.710117
78250.015625,52116.156250,94.118240,3359.780518,181.400558,185.743362,50.711681
70335.562500,41077.800781,-18.272913,3069.679443,129.130890,181.949203,50.711903
60455.609375,47099.714844,-32.070904,2828.819336,147.636734,253.478851,50.712063
77559.718750,36305.500000,79.859337,3981.330078,334.023376,342.208008,50.713005
70290.781250,37344.781250,83.565384,2810.179199,210.443710,264.607819,50.713287
70140.125000,42111.218750,60.443203,3149.763916,240.214203,339.292969,50.713680
