"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
40.3999,850.762,149.039,8015.83
17.6047,849.382,58.6707,25788.9
4.50141,392.319,-52.2635,12771.7
51.5999,777.55,166.201,26126.2
58.9894,388.153,-79.4623,76072.5
131.737,606.283,-20.657,57069.1
89.5411,525.306,70.7377,283.609
39.8939,95.573,74.5694,14321.1
69.3398,589.77,158.716,44735.6
12.0528,740.763,152.387,14494.1
9.74882,716.639,-61.5932,28746.2
519.238,314.105,-12.9228,83005.7
-17.2164,563.141,-99.045,22235.4
8.92555,156.929,26.4061,19706
38.3117,111.301,2670.6,21813.5
202.703,378.438,9744.38,46320.8
-0.465284,425.414,249.471,65997.4
1213.09,460.064,4.72703,15720.5
119.462,537.989,94.51,121023
49.5957,780.01,169.27,12124
81.8847,542.729,3995.85,273.166
5628.96,175.464,7011.07,3518.15
3.9578,101.343,50.5292,405.959
85.1154,113.679,43.0927,225.317
25.3922,851.362,68.9855,20461.5
19.7707,11.987,76.8241,176.296
24060.1,409.13,29.7941,24682.6
48.3652,114.617,63.5132,17926.5
36.1289,89.2323,-35.9093,287.939
-16.8334,467.224,-69.7993,43609.5
64.7316,103.348,176.173,458.779
36.5216,517.937,16.6225,335.599
91.988,617.791,2463.76,15286.1
138.006,1295.86,90.9208,71152.5
23.796,730.142,-9.54204,276.744
31.1615,740.343,125.779,24785.7
22.8975,482.508,39.8812,54056.7
23.7656,61.2227,-57.487,152.324
133.812,581.407,11.5348,147981
69.3569,376.171,-36.5981,45437.9
66.7754,1018.97,93.922,54418.4
23.5558,555.021,1837.89,15630.1
149.38,369.542,8055.85,4767.92
342.685,486.717,-8.64654,112186
33.0929,54.7165,-33.446,187.069
83.2514,92.5604,88.6161,318.771
99.2271,545.964,-29.6705,15665.7
17.1196,159.722,83.7959,1614.98
84.8503,307.581,132.562,25379.3
54.9471,80.6834,11.8471,163.013
664.234,298.749,-48.8942,2810.3
-64.1169,580.145,85.3524,81424.7
-69.9293,-14.5224,23.595,176.656
338.681,97.8942,32.1014,486.61
4.96904,323.394,-42.4122,3951
62.8583,477.009,-38.1036,49736.6
73.4024,66.836,1.34386,425.08
62.3952,1135.63,-10.7566,304.014
42.2406,183.503,-48.8852,302.709
27.5059,112.991,11.1572,436.593
44.9894,814.516,140.011,12169.8
47.8403,70.2168,34.7643,283.109
325.351,459.77,64.8687,40670.1
52.3168,1226.54,81.3082,6852.39
79.3754,889.888,71.3314,61381
31.1452,422.694,8138.05,32293.1
188.089,117.556,-29.0682,390.763
23662.5,602.631,-0.187927,14851.9
93.6335,108.171,-14.3227,282.855
974.836,877.886,-26.4148,40898.8
56.0259,111.552,54.2826,250.111
77.7686,368.586,185.78,19057.7
32337.2,729.181,-23.0288,31346.8
27.8618,1069.86,152.515,23960.3
-10.509,640.5,-5.80712,55585.8
24.5754,542.151,50.5026,451.823
171.855,309.515,64.0652,45705.4
5.74337,482.099,1513.47,274.492
538.588,954.219,-35.77,69631.8
-32.1081,422.339,-121.945,14880.7
308.238,12.8797,-43.8161,330.165
17.0498,91.1164,-53.8697,229.123
30.6776,199.672,82.5179,10670.9
-14.1453,32.521,16.9335,260.345
505.583,140.203,-19.2649,828.626
60.9715,889.828,51.7284,48158.6
79.8911,550.696,-38.6925,41422
72.9932,253.522,180.202,43188.5
-8.51827,181.154,61.5907,10168.3
40.3177,699.477,927.196,75976.8
36.2879,106.794,77.3268,1499.75
196.88,601.146,102.695,69936.5
104.926,1062.6,304.774,2100.53
67.1686,535.154,-70.1808,7713.16
49.4584,442.709,-17.0922,70689.2
42.6274,471.386,55.6088,28435.9
93.4255,89.9232,-41.9547,407.464
86.1547,509.569,45.9452,17118.2
322.057,886.108,306.62,13883.7
79.0184,106.919,123.531,304.292
96.3636,454.658,126.071,18430.4
54.4648,51.0809,-40.8527,393.123
64.8781,112.991,66.0174,424.495
42.9475,15.4304,-7.16703,114.61
28.9671,300.565,-152.779,140.349
79.2564,572.742,109.304,19678.7
6.468,640.84,115.909,65421.8
10.8605,520.259,46.2194,20129.7
22.2136,36.9216,24.2463,184.799
42.5196,141.511,147.737,350.838
134.377,168.9,-31.221,476.441
33.5706,332.487,256.89,44201.2
73.7033,865.944,-8.46097,8495.27
55.7338,20.7231,44.9073,209.519
175.397,54.1425,105.285,229.212
44.4894,315.916,-83.3873,81142.4
232.561,76.5932,30.4885,195.315
55.2801,1065,191.543,78500.3
33.2034,836.599,154.681,21399.3
58877.9,269.248,127.959,36445
18.5933,227.704,136.183,234.102
18.1371,1307.92,28.8954,11815
527.454,521.188,146.8,25252.1
98.0573,55.2906,77.1504,280.713
22.5746,346.728,3324.45,302.912
852.273,544.635,25.2884,19545.6
38.62,539.781,6218.6,28262.5
50.122,381.897,45.0163,12866.8
77.0716,140.39,67.0149,394.842
39.1707,104.727,18865.2,236.019
16.7441,394.282,-40.9985,17745.7
35.9865,120.243,-25.0188,364.629
73.2352,148.852,27.0879,395.71
63.239,284.14,107.06,8800.88
-1.02257,567.743,26.3314,61913.7
393.565,735.723,79.5348,58092.5
27.99,80.1802,-56.9576,589.729
20.1931,115.617,30.8296,311.93
73.4373,64.6034,10.005,229.393
51.4958,73.6969,39.5425,345.621
49.7868,650.684,83.7503,5679.9
-15.9752,529.885,15.4038,63353.8
87.266,9.56401,-42.8715,189.705
61.8543,68.8772,9.83353,9622.79
17.8398,112.365,37.0178,792.484
107.539,116.368,-43.7146,811.732
138.717,927.334,46.1929,11782.1
68.9956,478.472,153.867,79456
-64.1602,533.417,1.40813,86743.7
90.6743,470.39,52.0623,51919.4
327.374,81.564,154.738,346.235
79.5859,129.483,84.7868,378.945
-2.32806,1372.43,47.6272,11184
24.2568,391.01,54.0361,3920.01
68.704,1297.24,-10.3369,11702.1
