"Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A"
56.5988,718.32,-1.4774,19822.2
28.9037,281.164,8.1986,433.434
11.0952,549.023,20.2346,78433.5
8.26603,48.0831,-83.6152,128.058
10.4235,95.071,-83.7636,271.684
-8.00912,115.993,46.6701,231.361
-39.764,1098.54,231.541,80826.2
29.6686,112.615,184.32,792.726
41.6991,150.282,14.533,411.571
32.2153,973.002,192.141,16877.9
29.6832,536.253,-8.49148,316.391
29.0115,84.5822,-18.4097,263.22
30.5047,271.925,283.356,645.059
-6.12144,1027.43,90.1794,2359.49
20.936,668.51,83.8303,29154.4
6.80449,1356.17,-2.02176,75629
-11.3152,366.075,-89.4648,363.919
41.4711,146.24,23.0442,309.088
6.56333,618.36,-16.7463,14595.1
23.0605,404.086,-162.103,74097.6
9.8215,1006.43,77.6515,24833.9
47.4173,336.036,4363.03,47760.2
27.4841,571.191,-63.6764,40090.5
26.3292,623.194,31.0191,238.701
27.5896,351.526,-12.3063,9451.1
37.5094,319.174,21.8401,323.221
48.3385,578.023,-73.6854,75291.8
26.7355,66.9636,-38.4296,150.956
23.274,87.7874,51.4161,310.398
42.2836,157.922,-52.0625,1259.64
19.8669,1226.84,71.2836,36584.7
43.5788,33.0312,-10.8051,294.014
12.8334,71.5552,15.7614,356.847
22.3137,285.232,11.7728,14069.4
56.5362,287.053,41.6136,22538.2
-22.7066,895.229,19.3708,3192.22
15.5359,543.076,-98.2236,9187.22
21.1198,400.82,-28.5529,11780.4
20.19,432.918,-78.8261,41501.2
5.79204,32.0108,12.2103,147.394
37.7876,21.871,-17.2259,194.939
37.7354,149.411,109.232,1107.62
10.6617,1067.82,-69.7664,15275.4
32.8355,122.804,-0.465887,337.39
61.6905,996.406,50.7474,45772.7
18.1496,1589.48,41.5283,56457.9
25.6637,43.8097,-36.653,257.88
26.4667,964.361,1614.6,27165.2
22.0324,54.6528,-141.478,168.421
150.811,735.903,17.0385,129353
35.1933,117.993,-31.127,282.34
16.4265,590.457,94.9149,3834.39
40.9736,282.258,302.817,546.964
25.768,93.0627,63.3212,282.802
37.0315,252.362,10.604,30172.9
51.7179,773.289,-25.7312,31150.9
28.2217,975.282,-5.85636,3260.33
73.6157,358.297,73.5716,121210
15.7574,85.4622,-69.388,305.786
49.6484,301.413,22.9129,343.936
25.4025,1050.96,9.35819,23387.1
33.5624,416.834,-47.025,8227.75
33.9227,318.631,-15.6966,31374.6
72.8878,1428.96,125.726,39515.6
35.9682,107.733,75.4186,457.957
66.6583,658.533,117.641,46677
40.5263,109.048,31.2184,657.533
34.2741,583.126,19.6328,33163
40.6267,133.848,9.34831,378.569
-3.96659,1102.32,224.362,117346
77.9428,1228.28,205.94,27138.9
69.7473,967.121,180.077,53964
67.3823,134.783,180.419,380.328
47.4856,887.248,96.7112,46430.9
35.6545,959.92,34.1195,56584.7
35.021,87.5989,37.7968,264.965
0.436401,605.598,-46.642,152.285
3.928,317.183,-22.3454,251.073
-20.707,480.578,-27.1728,101672
-5.148,816.496,5.28942,40557.4
15.3917,114.867,73.0267,370.756
9.19446,340.423,15.9297,38347.7
43.2739,1364.03,222.995,17148.6
8.04615,443.239,6785.01,14181.6
56.4716,610.16,71.0103,26559.8
26.6403,451.776,7.89826,2023.91
41.4029,931.415,-27.6725,68108.4
32.807,979.123,-22.5473,16647.9
29.7914,404.027,58.6822,1211.21
14.3162,548.157,24.0195,143265
20.2415,611.812,-48.3196,7140.36
22.6864,104.163,-152.447,430.455
19.8694,544.751,-125.436,11159.3
27.5648,866.244,-93.4936,18466.9
-199.431,900.15,-459.023,23503.7
43.4135,684.774,-90.5697,35731.9
0.582228,837.079,-29.8295,21342
40.5009,707.818,52.5621,19126.9
46.6441,617.279,-34.8391,53563.6
69.7718,478.472,99.2386,27653.6
33.1478,607.937,-4.82287,19202.9
69.6422,1233.15,66.3537,339.224
28.0956,775.209,89.726,13858
69.9957,804.674,63.5393,14623.8
28.0946,902.55,120.87,1308.46
75.0577,289.6,6.506,25662.1
23.7004,851.362,-29.6119,165.653
49.8453,676.133,89.8168,74505.9
54.7812,302.199,104.959,2536.06
34.4699,118.493,-35.5209,247.078
-12.3067,1043.09,31.4608,30781.7
17.9091,449.011,-50.9469,26333.3
15.1373,47.7642,1.5305,234.724
66.5497,171.439,114.563,652.844
33.1842,115.743,-21.9722,359.506
26.9027,64.8586,8.21543,296.698
26.1145,1117.99,13.2585,39332.6
25.534,284.989,102.644,1550.36
38.6042,690.655,-90.1893,12601.8
29.4813,50.5068,48.6008,509.239
31.8508,819.377,-31.3474,10813.5
72.3052,594.575,-55.0476,67263.1
43.8717,718.98,43.9815,24060.8
41.7824,429.374,203.893,7731.27
26.2592,772.689,30.0416,44346.1
16.4883,55.0355,-6.91365,1642.52
-3.72889,72.5002,-63.0328,282.613
16.0638,1161.19,113.046,302.169
36.7816,143.814,130.058,580.596
75.6879,506.718,-63.5826,61126.5
