"FSC-A","SSC-A","PerCP-Cy5-5-A","Time"
68737.6,77988.6,22751.5,98.135
94811.2,119902,119.04,98.1401
87630.4,105998,125.24,98.1412
62543.2,40675.7,32.24,98.1432
99821.6,106805,50.84,98.1494
82543.2,84251.8,78.12,98.1525
78496,54447.2,50.84,98.1535
72981.6,49857.9,70.68,98.1566
60524,60605,110.36,98.1597
66843.2,61382.5,267.84,98.1607
75858.4,61614.4,3.72,98.1628
84692,77919.1,117.8,98.1638
62376.8,53279.1,81.84,98.1659
113441,138243,120.28,98.1669
90452,66238.3,94.24,98.17
72193.6,75517.2,112.84,98.1731
104320,110669,146.32,98.1751
76427.2,93042.2,91.76,98.1751
82428,112747,194.68,98.1792
80301.6,62033.5,71.92,98.1792
90525.6,79908.1,124,98.1854
70979.2,64251.8,7.44,98.1885
69951.2,106089,119.04,98.1916
81748.8,52801.7,101.68,98.1936
92650.4,82261.6,155,98.1957
73432.8,57362.4,83.08,98.1988
85032.8,87040.6,79.36,98.1998
89502.4,81931.8,33.48,98.2029
86559.2,91301.2,239.32,98.205
85839.2,62470,115.32,98.206
74581.6,93959.8,91.76,98.2081
79789.6,103110,54.56,98.2091
81679.2,71870.4,15032.5,98.2142
87184.8,109196,133.92,98.2163
92512,72815.3,55.8,98.2225
78418.4,49669.4,79.36,98.2235
68084.8,48718.4,68.2,98.2245
65821.6,47587.5,37.2,98.2585
81738.4,76034.3,-18.6,98.2729
78344,95182.4,0,98.2821
86616,70708.5,54.56,98.2852
81409.6,98861.5,76.88,98.2893
73122.4,59563.4,120.28,98.2904
72949.6,79565.8,111.6,98.2924
72771.2,88438,127.72,98.2934
87097.6,84158.8,66.96,98.2934
78272.8,49743.8,50.84,98.2986
95104,92314.3,93,98.3007
91339.2,98771,52.08,98.3027
86650.4,74564.9,-13.64,98.3068
95140,84648.6,248,98.3099
83323.2,138871,156.24,98.3109
89085.6,59471.6,81.84,98.314
68442.4,58757.4,26.04,98.3151
82762.4,105380,164.92,98.3161
84508,92752,193.44,98.3181
93664.8,67289.8,124,98.3202
105253,92259.7,178.56,98.3202
77732.8,87384,28.52,98.3233
74944,55821.1,55.8,98.3233
68762.4,79250.9,27632.2,98.3233
79148.8,99588.1,336.04,98.3253
87663.2,112159,62,98.3295
87569.6,93200.9,49.6,98.3326
89479.2,64280.4,21.08,98.3593
65392.8,75735.5,95.48,98.3696
87376.8,107420,74.4,98.3727
60056,54948.1,7.44,98.3737
74655.2,96669.2,104.16,98.3768
82065.6,76083.9,133.92,98.383
64762.4,61547.4,-12.4,98.4251
63360,36356.8,40.92,98.4262
84524,62019.8,116.56,98.4313
100187,80756.2,39.68,98.4334
83288.8,89683,121.52,98.4354
77418.4,78381.6,57.04,98.4375
89430.4,100870,96.72,98.4396
79986.4,69423.9,107.88,98.4416
87534.4,96152.1,86.8,98.4437
92232,108004,35.96,98.4457
63834.4,42253,52.08,98.4467
90343.2,68913,85.56,98.4478
83904,59456.8,58.28,98.4488
99212,93198.4,104.16,98.4498
77496.8,65514.2,59.52,98.4519
73617.6,42104.2,26.04,98.454
104224,138680,868,98.456
112587,101565,95.48,98.4581
113171,96189.3,233.12,98.4632
94894.4,70336.5,79.36,98.4663
90250.4,82745.2,48.36,98.4684
57430.4,47038.2,-11.16,98.4694
93658.4,95626.3,114.08,98.4715
86808,87473.3,89.28,98.4735
66208.8,58232.9,-2.48,98.4735
88674.4,92832.6,78.12,98.4828
108719,85238.8,138.88,98.4848
89023.2,101508,120.28,98.4869
95943.2,87246.4,74.4,98.492
90631.2,78033.2,219.48,98.5085
79308.8,85712.5,122.76,98.527
81278.4,56973,44.64,98.5342
75396.8,42995.8,54.56,98.5363
79671.2,80825.7,53.32,98.5383
71187.2,72340.4,-2.48,98.5383
93344,102465,178.56,98.5394
82304.8,93838.2,88.04,98.5445
76396.8,42595.2,-22.32,98.5476
85169.6,92552.4,204.6,98.5599
76889.6,96367.8,76.88,98.5826
101880,80726.5,39.68,98.5846
84008,58556.5,9.92,98.6001
76228.8,49405.3,44.64,98.6031
73087.2,54369,57.04,98.6042
92405.6,109990,1955.48,98.6093
90228.8,71148.7,140.12,98.6114
86422.4,81799.1,48.36,98.6124
96948,99626.6,128.96,98.6145
70106.4,73264.2,47.12,98.6155
94875.2,87515.5,188.48,98.6165
91770.4,140671,142.6,98.6176
110730,96906,94.24,98.6196
68969.6,46539.7,4.96,98.6227
80820,82424,187.24,98.6237
83464,133056,159.96,98.6248
98733.6,83904.6,0,98.6278
78624,91195.8,83.08,98.6278
74409.6,62125.2,28.52,98.6299
89894.4,68299.2,75.64,98.633
76068.8,52370.2,83.08,98.634
88748.8,133317,229.4,98.6381
78302.4,78994.2,71.92,98.6402
87052,91882.8,75.64,98.6402
75208.8,79296.8,50.84,98.6412
97534.4,88802.6,62,98.6433
96310.4,87252.6,133.92,98.6453
87268.8,76560.1,140.12,98.6474
83101.6,55651.2,147.56,98.6484
80854.4,95290.3,-31,98.6494
95864,131216,155,98.6515
70506.4,41843.8,63.24,98.6577
67016.8,38556.6,40.92,98.6577
76457.6,65324.4,101.68,98.6587
70096.8,82606.3,107.88,98.6669
79052.8,81663.9,97.96,98.6711
77077.6,47857.8,86.8,98.6741
61264.8,44710.7,70.68,98.6783
77114.4,72124.6,137.64,98.6814
75165.6,64171.2,182.28,98.6855
80649.6,91926.2,34.72,98.6885
88924,92137,54.56,98.741
84228.8,62017.4,84.32,98.741
95741.6,99745.6,172.36,98.7431
83353.6,59238.5,79.36,98.7493
93260.8,71309.9,50.84,98.7493
88316,62455.1,322.4,98.7606
68728,67050.5,22.32,98.7647
92582.4,104097,244.28,98.7647
91835.2,87175.7,109.12,98.7719
60380,44786.3,59.52,98.774
65844,69952.1,93,98.777
74700,58484.6,65.72,98.777
81719.2,109571,81.84,98.7791
77488,45147.2,100.44,98.7822
78795.2,111429,148.8,98.7822
77841.6,65057.8,71.92,98.7832
78431.2,61540,73.16,98.7853
91835.2,72889.7,407.96,98.7853
74507.2,51106.6,48.36,98.8223
61180.8,51775,411.68,98.8274
76781.6,60257.8,1221.4,98.8295
62256,68626.6,0,98.8326
72415.2,78262.6,0,98.8326
91648.8,106153,85.56,98.8336
83054.4,99459.2,57.04,98.8346
74357.6,64300.2,96.72,98.8367
68946.4,31354.6,73.16,98.8377
62096.8,60596.3,95.48,98.8388
82428.8,63386.3,136.4,98.8408
85872,88781.5,95.48,98.8439
74943.2,88637.7,127.72,98.8439
105713,71677,125.24,98.8449
92344.8,112964,306.28,98.846
95190.4,82863,142.6,98.848
112675,129467,199.64,98.8501
62519.2,40653.4,11.16,98.8511
92618.4,89261.4,-47.12,98.8521
80205.6,63396.2,-7.44,98.8542
63623.2,54088.8,14.88,98.8552
107226,79582,322.4,98.8563
83575.2,72344.1,40.92,98.8563
85831.2,69648.3,76.88,98.8593
103359,134322,235.6,98.8593
77122.4,62203.4,84.32,98.8604
92696,143847,60.76,98.8635
77756.8,118863,210.8,98.8655
75099.2,46662.4,33.48,98.882
85064.8,94682.7,119.04,98.8861
92827.2,66715.7,66.96,98.8882
62908,81825.1,59.52,98.8933
73702.4,54277.3,55.8,98.8964
82711.2,74057.8,86.8,98.8995
84428,87313.4,207.08,98.9046
91290.4,96020.6,59.52,98.9128
83658.4,97456.6,48.36,98.9149
70252.8,63164.4,35.96,98.9159
96506.4,90579.5,155,98.918
71636,69374.3,11.16,98.9221
66961.6,52025.4,53.32,98.9242
62681.6,57232.2,78.12,98.9262
81817.6,78089,74.4,98.9293
96147.2,84075.7,111.6,98.9303
96716,96479.4,265.36,98.9324
77072.8,49685.6,2.48,98.9406
100583,80436.3,86.8,98.9427
85477.6,62106.6,73.16,98.9447
75993.6,71340.9,627.44,98.9468
86353.6,89870.2,21.08,98.9489
66257.6,50578.4,69.44,98.9499
81997.6,62032.2,75.64,98.9509
76694.4,80673.2,74.4,98.9509
86409.6,103250,199.64,98.953
104086,92693.7,147.56,98.955
95432,80892.6,63.24,98.9561
83817.6,60819.5,73.16,98.9581
91972.8,109866,54.56,98.9591
64864,58437.5,59.52,98.9622
68563.2,57919.2,143.84,98.9633
68646.4,65519.1,107.88,98.9797
69760.8,67643.2,75.64,98.988
88168,68552.2,7.44,98.991
73841.6,76251.3,9309.92,98.9941
99800,139971,171.12,98.9952
81319.2,72883.5,81.84,99.0415
64266.4,54710,-9.92,99.0456
65421.6,59641.5,360.84,99.0466
88249.6,63242.5,70.68,99.0497
82770.4,93964.7,131.44,99.0569
81186.4,68083.4,84.32,99.059
79695.2,57899.3,101.68,99.059
76088,51322.4,1.24,99.06
78191.2,81308,75.64,99.062
89513.6,70599.4,114.08,99.0692
68181.6,33759,27.28,99.0723
93961.6,97343.7,171.12,99.0785
75464.8,61227.5,104.16,99.0816
70595.2,50499,121.52,99.0826
98271.2,124655,110.36,99.0847
96139.2,73555.6,59.52,99.0867
75548.8,98904.9,13894.2,99.0888
104581,83991.4,125.24,99.0898
89448,69330.9,179.8,99.0981
105238,89957,55.8,99.1001
82048,67120,84.32,99.1011
67444,70083.6,21.08,99.1032
79380,99963.8,101.68,99.1094
85062.4,74762.1,93,99.1094
87122.4,89957,44.64,99.1125
71507.2,42532,120.28,99.1145
81826.4,130625,321.16,99.1155
105769,98585,177.32,99.1166
79124.8,88224.8,47.12,99.1186
98951.2,116979,2160.08,99.1207
87761.6,85246.3,76.88,99.1227
91600,85834,4.96,99.1238
76446.4,83185.4,424.08,99.1238
114700,119335,338.52,99.1248
72972.8,75481.3,122.76,99.1258
101426,120146,152.52,99.1279
69129.6,59934.2,510.88,99.1279
97151.2,92381.2,63.24,99.13
61481.6,64702,147.56,99.13
85176.8,90278.2,181.04,99.131
78959.2,79150.4,55.8,99.132
78256.8,67132.4,21.08,99.1351
96990.4,94618.2,136.4,99.1382
67260.8,98229.1,97.96,99.1402
75300,41391.2,21.08,99.1413
96514.4,91078,69.44,99.1423
93134.4,89782.2,145.08,99.1433
64492,44862,27.28,99.1444
105083,115047,33.48,99.1464
79040,50934.2,121.52,99.1495
83648.8,66941.4,112.84,99.1618
62167.2,44962.4,43.4,99.169
66639.2,76954.4,318.68,99.1876
62920,60835.6,59.52,99.1896
78805.6,101469,210.8,99.1927
76908.8,96586.1,122.76,99.1948
95676,138684,416.64,99.1968
81388.8,91350.8,130.2,99.2205
83756,76594.8,12.4,99.2236
82170.4,73101.7,45969.3,99.2267
84249.6,70441.9,128.96,99.2287
106087,86456.5,76.88,99.2287
83625.6,74889.8,42.16,99.2339
64017.6,66991,100.44,99.2339
92458.4,83584.7,99.2,99.2719
73408.8,68739.4,34.72,99.275
71544.8,38647.1,31,99.2771
68363.2,72791.7,245.52,99.2781
94845.6,94860,141.36,99.2822
79015.2,102434,107.88,99.2843
93320,78981.8,111.6,99.2863
78695.2,84103,49.6,99.2884
103918,112892,116.56,99.2884
71109.6,52266,66.96,99.2904
74309.6,62691.9,17.36,99.2915
73704,67826.8,34.72,99.2946
68928.8,46052.4,16.12,99.2977
92915.2,74648,96.72,99.2987
61183.2,56305.9,-9.92,99.3007
69867.2,69080.4,16.12,99.3007
96932,88817.5,52.08,99.3018
97037.6,64307.6,9621.16,99.3049
71873.6,65422.4,65.72,99.3069
66250.4,81852.4,90.52,99.3213
93288.8,79609.2,132.68,99.3254
62929.6,60396.7,13.64,99.3265
79946.4,58254,83.08,99.3275
72740,59433.2,44.64,99.3306
79888,55310.2,28.52,99.3316
84718.4,86868.2,73.16,99.3326
91813.6,129191,122.76,99.3357
71363.2,53187.3,54.56,99.3378
81132.8,75838.4,73.16,99.3388
98775.2,73475,83.08,99.3409
84209.6,97054.8,86.8,99.3429
64555.2,54025.6,75.64,99.344
86414.4,61270.9,63.24,99.346
77497.6,110811,230.64,99.346
84012.8,62313.7,124,99.347
67648,55227.1,62,99.3491
78372.8,44879.3,70.68,99.3491
97068.8,115407,176.08,99.3501
62621.6,62398,86.8,99.3553
75536.8,59300.5,66.96,99.3573
77368,61098.5,86.8,99.3697
79333.6,46688.5,74.4,99.3779
90431.2,130733,96.72,99.381
88757.6,83960.4,-3.72,99.3831
76078.4,58436.2,84.32,99.3872
96885.6,127228,163.68,99.3892
79545.6,101940,176.08,99.3933
67537.6,74210.3,21.08,99.3944
63592.8,56831.7,95.48,99.3944
80522.4,69581.4,43.4,99.3975
80755.2,73509.7,42.16,99.3985
96561.6,117044,150.04,99.4026
90312,106801,19.84,99.4314
78678.4,52966.6,88.04,99.4366
74014.4,75223.4,63.24,99.4386
93934.4,120509,97.96,99.4417
84708.8,87203,156.24,99.4468
81584,75627.6,43.4,99.4468
76432.8,80128.8,85.56,99.4479
79398.4,64977.2,105.4,99.4592
65687.2,47834.2,50.84,99.4643
75816,59639,64.48,99.4674
73544,49600,97.96,99.4705
101848,110847,127.72,99.4736
64190.4,53405.6,3.72,99.4777
100293,82292.6,107.88,99.4808
75168,65344.3,131.44,99.4818
83800.8,87007.1,95.48,99.4839
79368,101077,164.92,99.4849
94892.8,109921,79.36,99.4859
108297,108966,33522.2,99.487
81283.2,54827.8,68.2,99.488
79528,75202.3,31,99.488
78392.8,66571.9,18.6,99.4901
102551,134262,140.12,99.4901
77501.6,63377.6,188.48,99.4911
64282.4,64865.6,-24.8,99.4911
75956,71987,43.4,99.4921
100818,86687.2,94.24,99.4931
89528,103516,63.24,99.4931
78437.6,88844.8,83.08,99.4942
87379.2,124071,208.32,99.4962
86663.2,74842.7,91.76,99.5004
74381.6,72789.2,8.68,99.5065
70182.4,80669.4,13.64,99.5127
95444,89015.9,65.72,99.5189
81213.6,103172,102.92,99.522
98325.6,130227,30755.7,99.523
74998.4,67441.1,16.12,99.5251
61632.8,47355.6,59.52,99.5312
82215.2,98208,116.56,99.5549
87980.8,62331.1,127.72,99.5652
93948.8,86554.5,102.92,99.5683
78960.8,70362.6,79.36,99.5683
75672.8,70842.4,68.2,99.5703
83334.4,94414.8,138.88,99.5868
91797.6,73820.9,99.2,99.594
85341.6,78408.9,140.12,99.6053
68722.4,47959.5,100.44,99.6279
77746.4,117759,306.28,99.631
85152,105208,110.36,99.6331
70111.2,41939.3,16.12,99.6351
66205.6,67048,104.16,99.6393
75431.2,41053.9,193.44,99.6413
104099,141909,128.96,99.6444
78336,69058.1,150.04,99.6454
81120,137893,150.04,99.6485
71931.2,81993.8,122.76,99.6485
64557.6,49061.8,16.12,99.6496
93523.2,83650.4,93,99.6516
96107.2,101658,97.96,99.6537
70372,55883.1,94.24,99.666
80037.6,94607,142.6,99.6722
88000,67983,63.24,99.6907
76381.6,69554.1,38.44,99.6989
80481.6,84411.8,131.44,99.703
83088,82251.7,127.72,99.7051
81896.8,68284.3,74.4,99.7061
75400,59161.6,62,99.7103
92744,80764.9,64.48,99.7133
74940,72676.4,120.28,99.7154
77576,87881.3,83.08,99.7185
94661.6,86747.9,119.04,99.7205
72105.6,67433.7,99.2,99.7236
86836,101164,158.72,99.7247
83108.8,88202.4,106.64,99.7267
99966.4,130824,169.88,99.7288
81207.2,65245.1,74.4,99.7308
60635.2,66380.9,86.8,99.7329
65268,66513.6,40.92,99.7339
90891.2,86170.1,90.52,99.737
88629.6,71658.4,47.12,99.738
91662.4,61909.5,74.4,99.738
78975.2,56514.2,121.52,99.7401
106964,104428,167.4,99.7411
102163,104525,99.2,99.7421
93800,81081.1,261.64,99.7442
79000.8,67051.8,3.72,99.7452
84866.4,62813.4,69.44,99.7452
74098.4,69019.6,59.52,99.7452
90726.4,125915,142.6,99.7473
81493.6,71223.1,91.76,99.7607
90760,77687.2,138.88,99.7617
86845.6,53956.1,97.96,99.7782
81208,62274,385.64,99.7843
68990.4,46239.6,42.16,99.7936
84224,76903.6,55.8,99.7977
68000.8,84093.1,176.08,99.8008
63659.2,42953.6,68.2,99.8018
83260.8,68648.9,100.44,99.8029
106565,99273.2,109.12,99.81
72608.8,79513.8,179.8,99.8111
65880,47023.3,40.92,99.8131
58790.4,42781.2,32.24,99.8162
88202.4,56948.2,12.4,99.8183
74144,113398,72732.2,99.8203
86194.4,63784.4,60.76,99.8234
110374,129312,99.2,99.8245
79928.8,78516.8,23.56,99.8255
81999.2,104089,47.12,99.8275
65818.4,47231.6,39.68,99.8296
88218.4,81945.4,95.48,99.8327
91793.6,119648,210.8,99.8337
82982.4,67403.9,99.2,99.8358
79504.8,77405.8,125.24,99.8378
79458.4,55548.3,89.28,99.8389
97840,94830.2,120.28,99.8389
76616,71593.9,115.32,99.8399
81626.4,63292.1,126.48,99.8409
73435.2,38705.4,52.08,99.8419
101471,90135.6,269.08,99.843
106558,102183,111.6,99.844
87695.2,58288.7,473.68,99.8492
70855.2,69445,33.48,99.8831
67479.2,71243,65.72,99.8852
90766.4,142656,295.12,99.8872
91098.4,84049.7,128.96,99.8883
103664,106320,172.36,99.8913
73044,94877.4,33.48,99.8934
70119.2,51381.9,60.76,99.8965
68621.6,44605.3,96.72,99.8985
100714,120281,145.08,99.9006
73728,80040.8,28.52,99.9026
96546.4,94563.6,104.16,99.9037
90977.6,78673,152.52,99.9068
72000.8,56150.9,54.56,99.9078
82916.8,98604.8,58.28,99.9088
68402.4,95954.9,577.84,99.9109
76501.6,61936.8,91.76,99.9119
88760,137580,184.76,99.914
77904,68263.2,81.84,99.916
84387.2,95590.4,50.84,99.9171
71981.6,72473,85.56,99.9191
60723.2,47530.4,50.84,99.9191
70358.4,60500.8,54.56,99.9212
81488.8,71710.4,122.76,99.9212
82734.4,70187.7,44.64,99.9232
89016.8,126920,90.52,99.9232
90432.8,76221.6,50.84,99.9243
76066.4,73512.2,65.72,99.9274
69058.4,89932.2,40.92,99.9284
68645.6,66591.7,79.36,99.9284
83157.6,62308.8,50.84,99.9315
102010,87224.1,131.44,99.9335
76325.6,55741.7,94.24,99.9346
72201.6,79086,91.76,99.9356
88541.6,105388,209.56,99.9366
79879.2,77817.4,86.8,99.9397
89290.4,98147.2,245.52,99.9397
77996,82704.3,22.32,99.9428
81376,93462.5,106.64,99.9706
88479.2,79565.8,83.08,99.9716
98888,133777,142.6,99.9767
67864,62610.1,146.32,99.9788
103773,104692,162.44,99.9839
80708,68650.1,53.32,99.987
85365.6,92507.7,3.72,99.9932
74944.8,61739.6,28.52,100.023
106289,135397,169.88,100.026
100518,75440.4,107.88,100.027
85631.2,62359.6,107.88,100.029
61861.6,36341.9,31,100.03
69972.8,59264.6,21.08,100.03
62151.2,68305.4,1475.6,100.031
77101.6,69938.5,54.56,100.032
78699.2,83235,105.4,100.033
65044,47632.1,44.64,100.034
84769.6,124148,127.72,100.037
81934.4,91993.1,90.52,100.038
68932,85535.2,109.12,100.041
73132,78356.8,121.52,100.044
68842.4,47954.5,121.52,100.045
87747.2,112427,88.04,100.046
90956.8,84295.2,73.16,100.047
103766,93483.6,75.64,100.047
74696.8,86607.8,181.04,100.049
83968.8,71202,148.8,100.049
64912.8,49343.3,150.04,100.051
84575.2,89117.6,104.16,100.051
101835,120712,147.56,100.052
93796.8,71312.4,88.04,100.052
109302,114278,85.56,100.054
90831.2,68097.1,91.76,100.054
75133.6,76703.9,99.2,100.06
87019.2,61325.4,96.72,100.061
85702.4,76417.5,190.96,100.067
78556,70399.8,52.08,100.073
92644,130457,99.2,100.078
83045.6,122889,104.16,100.079
87574.4,76537.8,128.96,100.08
81882.4,57144.2,13.64,100.09
106930,124624,111.6,100.108
74270.4,72179.2,-13.64,100.11
88504.8,96015.7,86.8,100.137
85648,61025.4,62,100.14
84572.8,53678.4,74.4,100.142
97516,97069.7,173.6,100.145
74360,84901.6,189.72,100.147
89906.4,62808.5,81.84,100.151
96828,87927.2,79.36,100.153
72787.2,66735.6,65.72,100.154
74843.2,92066.3,59884.6,100.154
66572.8,49061.8,11.16,100.156
87755.2,55402,833.28,100.158
97057.6,135463,275.28,100.16
97507.2,88226,114.08,100.161
89678.4,72957.9,75.64,100.171
70938.4,65106.2,-23.56,100.183
71823.2,106270,106.64,100.199
70727.2,55754.1,26.04,100.205
83586.4,84280.3,-39.68,100.212
82400,87599.8,76.88,100.216
75783.2,107209,153.76,100.219
65312.8,46529.8,23.56,100.221
81300.8,56943.3,96.72,100.223
102974,79946.5,106.64,100.224
64656,37052.4,49.6,100.224
87296.8,65396.4,119.04,100.225
82941.6,77909.2,105.4,100.227
70331.2,60092.9,124,100.23
88746.4,66517.3,26.04,100.23
102218,114481,122.76,100.232
83444.8,108460,94.24,100.234
102783,114332,42.16,100.235
85504,54571.2,81.84,100.237
85874.4,100103,31,100.24
101375,103293,119.04,100.269
77153.6,76918.4,146.32,100.272
86134.4,76954.4,68.2,100.274
101982,90449.3,163.68,100.276
89021.6,84992.1,132.68,100.285
70020,66480.1,32.24,100.287
84633.6,107854,168.64,100.291
73465.6,66916.6,79.36,100.295
88286.4,83409.8,159.96,100.296
62022.4,54573.6,100.44,100.298
81419.2,79134.3,916.36,100.298
83182.4,124475,152.52,100.302
76557.6,71932.4,39.68,100.304
65224.8,49597.5,97.96,100.305
94716.8,100151,261.64,100.307
99548,79320.3,156.24,100.309
92756,92525.1,74.4,100.311
65941.6,36983,39.68,100.311
88389.6,128646,52.08,100.313
104936,117125,114.08,100.314
72376,75674.7,59.52,100.317
78123.2,64689.6,70.68,100.319
78894.4,91849.3,38.44,100.32
110797,105302,52238.7,100.322
113182,124253,63.24,100.323
86292,70905.7,112.84,100.327
115585,130815,135.16,100.328
72808,44627.6,50.84,100.33
82136.8,94701.3,80.6,100.332
73627.2,54050.4,75.64,100.334
95350.4,121510,131.44,100.337
79406.4,83868.6,541.88,100.34
111724,109625,162.44,100.344
82920,101292,136.4,100.347
64228,51442.6,91.76,100.371
102512,85600.9,135.16,100.384
71563.2,57243.4,48.36,100.385
82509.6,98907.4,64.48,100.386
74945.6,66486.3,88.04,100.389
61428.8,58401.5,117.8,100.392
87594.4,93394.3,90.52,100.392
90736.8,106546,43.4,100.401
64033.6,45101.3,152.52,100.435
80814.4,77594.2,91.76,100.454
80985.6,69691.7,39.68,100.454
72751.2,87673,50.84,100.457
67372.8,73948.6,60.76,100.459
84628,98654.4,121.52,100.461
76446.4,47660.6,52.08,100.461
92520,76079,172.36,100.463
58996.8,62975.9,69.44,100.465
102602,70770.5,197.16,100.466
102126,85416.2,157.48,100.466
75579.2,47611,-6.2,100.469
72556,58556.5,75.64,100.47
75945.6,68058.6,148.8,100.47
91381.6,105588,110.36,100.471
94025.6,123316,212.04,100.472
87552.8,69121.3,114.08,100.472
73401.6,78705.3,105.4,100.474
112030,117032,224.44,100.475
95096,79114.5,28.52,100.476
75944,67804.4,145.08,100.476
78255.2,128307,631.16,100.477
98250.4,90056.2,78.12,100.478
94630.4,143473,96.72,100.478
86224,48107,73.16,100.479
108858,115781,159.96,100.48
66706.4,46377.2,6.2,100.48
95173.6,91690.6,88.04,100.481
68252.8,54913.4,55.8,100.482
104998,111493,88.04,100.482
67024.8,58544.1,63.24,100.483
93380.8,80487.2,262.88,100.483
91180,99967.6,127.72,100.484
82126.4,76865.1,510.88,100.485
89328.8,93602.6,62,100.485
85266.4,70675,634.88,100.486
100903,106863,115.32,100.486
78144,61618.1,78.12,100.488
99360,135096,158.72,100.488
99673.6,122123,74.4,100.491
101265,99729.5,221.96,100.492
77088,71322.3,106.64,100.493
74665.6,65570,-16.12,100.494
117864,123544,105.4,100.494
78534.4,110081,142.6,100.495
73856.8,61980.2,91.76,100.498
71891.2,77399.6,85.56,100.498
79044.8,79746.9,-13.64,100.498
69298.4,66821.1,116.56,100.5
104599,90884.6,126.48,100.504
88437.6,116181,78.12,100.506
111675,96690.2,152.52,100.508
71268.8,79025.2,76.88,100.51
91132.8,134355,135.16,100.512
82742.4,61572.2,40.92,100.529
95380,110105,97.96,100.54
71192,63703.8,90.52,100.551
79352,85129.7,70.68,100.558
82023.2,97368.5,21895.9,100.577
84635.2,61580.9,114.08,100.581
73887.2,55904.2,80.6,100.587
70182.4,63470.6,18.6,100.593
90195.2,86760.3,54.56,100.595
71883.2,76343.1,-12.4,100.608
86333.6,149979,183.52,100.611
89340,90118.2,19.84,100.615
82396.8,68054.9,70.68,100.618
80328,63537.6,47.12,100.618
84782.4,70288.2,91.76,100.621
83828.8,54479.4,100.44,100.622
95004,106882,112.84,100.626
76929.6,59403.4,42.16,100.629
68756,59016.6,76.88,100.65
76483.2,72439.6,60.76,100.688
91607.2,92566,73.16,100.69
81110.4,89275,95.48,100.696
84640.8,73196,88.04,100.697
71118.4,45279.8,52.08,100.7
87254.4,105596,100.44,100.703
93039.2,68660,106.64,100.705
61693.6,43095,40.92,100.706
114813,104270,189.72,100.709
71406.4,65641.9,128.96,100.709
83225.6,107856,114.08,100.711
112935,97663.6,97.96,100.713
86169.6,60131.3,127.72,100.715
74556,61397.4,65.72,100.719
83048,90458,60.76,100.719
70577.6,84139,83.08,100.722
67193.6,87333.2,14.88,100.722
88029.6,99232.2,110.36,100.724
76180,108917,162.44,100.726
74710.4,113605,213.28,100.73
86523.2,99767.9,62,100.731
76617.6,93442.7,105.4,100.734
78239.2,76395.2,50.84,100.736
86694.4,74969.2,73.16,100.737
109634,79651.4,39677.5,100.739
91236,111296,147.56,100.742
91064.8,66016.4,236.84,100.744
66912.8,58984.3,111.6,100.746
81157.6,92326.7,143.84,100.746
66668,58509.4,49.6,100.748
83363.2,83635.5,120.28,100.749
86826.4,71526.9,80.6,100.752
80826.4,56784.6,63.24,100.757
83815.2,87279.9,45.88,100.766
80327.2,67172,623.72,100.77
80308.8,82932.4,59.52,100.784
73451.2,59562.2,38.44,100.788
76720.8,72004.3,26.04,100.79
85279.2,74484.3,119.04,100.792
74835.2,62783.7,95.48,100.793
76253.6,93897.8,37.2,100.793
70348,69700.4,100.44,100.795
77147.2,71462.4,49.6,100.796
94464,110203,57.04,100.798
99533.6,103896,369.52,100.804
67850.4,36266.3,69.44,100.804
101636,118763,66.96,100.806
84881.6,107002,86440.4,100.808
77592,50889.6,68.2,100.808
66309.6,73727.9,71.92,100.808
81776,58258.9,86.8,100.81
85325.6,65454.6,89.28,100.811
98391.2,122273,65.72,100.815
64766.4,72812.8,120.28,100.815
84424.8,75344.9,89.28,100.815
103249,107591,84.32,100.817
74502.4,53854.4,35.96,100.819
60172,47572.6,73.16,100.82
70818.4,67296,40.92,100.824
77143.2,54914.6,100.44,100.825
91144,92864.8,109.12,100.826
105810,79469.1,53.32,100.828
73099.2,70313,86.8,100.842
70145.6,73871.8,86.8,100.844
73284.8,67606,26.04,100.847
103815,93167.4,93,100.849
92971.2,142011,162.44,100.856
82737.6,91044.5,68.2,100.86
69855.2,41843.8,35.96,100.864
74475.2,83460.7,43.4,100.867
92399.2,93163.7,137.64,100.869
108679,93787.4,100.44,100.888
91931.2,99942.8,4.96,100.889
77669.6,40437.6,1.24,100.892
107399,100075,152.52,100.892
91581.6,79301.7,135.16,100.893
84958.4,96711.3,359.6,100.895
81447.2,59756.8,58.28,100.897
91202.4,95947.5,148.8,100.898
81327.2,78479.6,0,100.9
100106,133622,2088.16,100.902
70248.8,71958.4,50.84,100.902
104909,93022.3,101.68,100.903
65294.4,48166.6,43.4,100.903
70359.2,60374.4,138.88,100.906
93483.2,102348,116.56,100.907
72564.8,72998.8,96.72,100.91
82712,55384.6,69.44,100.91
95697.6,85503,119.04,100.911
75336.8,89530.5,58.28,100.913
77423.2,105247,155,100.914
86998.4,72380,112.84,100.915
92458.4,76455.9,54.56,100.915
65938.4,66743,52.08,100.916
93265.6,104327,169.88,100.927
81816.8,65903.5,33.48,100.932
93329.6,86229.6,135.16,100.933
66835.2,62969.7,135.16,100.933
84705.6,131771,141.36,100.933
104250,142338,275.28,100.94
94092.8,82658.4,93,100.941
84532,102240,166.16,100.941
66941.6,62220.7,55.8,100.943
92848,99496.4,57.04,100.947
78111.2,72763.2,99.2,100.95
90500,93446.4,900.24,100.957
