"FSC-A","SSC-A","PerCP-Cy5-5-A","Time"
65399.2,50241.1,21.08,65.0621
84868,56181.9,18.6,65.0631
107772,121811,50.84,65.0651
82331.2,83010.6,91.76,65.0752
81781.6,97641.3,112.84,65.0852
77068,80448.7,89.28,65.0882
89796.8,75817.3,24.8,65.0933
74496.8,67562.6,117.8,65.0963
93767.2,71079.3,68.2,65.0993
103728,116293,60.76,65.1013
67832.8,73442.7,23.56,65.1104
65282.4,75263,141.36,65.1285
71396.8,59934.2,59.52,65.1305
91847.2,114220,102.92,65.1326
81391.2,96901,132.68,65.1346
84445.6,59326.6,62,65.1356
60440.8,51928.7,70.68,65.1366
61806.4,66155.2,73.16,65.1376
95040,95483.7,131.44,65.1406
79629.6,80104,49.6,65.1537
79381.6,75318.8,54.56,65.1557
69770.4,42943.7,52.08,65.1618
83181.6,54753.4,37.2,65.1789
83859.2,68920.4,99.2,65.194
85264.8,97996,141.36,65.197
69485.6,37836.1,40.92,65.199
73294.4,74469.4,126.48,65.2
97704.8,86011.4,90.52,65.204
85138.4,102130,60.76,65.204
64946.4,67462.2,-39.68,65.2061
74609.6,49864.1,68.2,65.2061
78377.6,65558.8,11.16,65.2061
89337.6,66408.2,12.4,65.2091
74156.8,50241.1,45.88,65.2091
78610.4,94514,57.04,65.2111
96921.6,95393.2,96.72,65.2161
78929.6,88903,120.28,65.2181
103658,118931,156.24,65.2202
96249.6,104688,150.04,65.2212
77044.8,73623.8,80.6,65.2222
86629.6,97229.6,70.68,65.2232
97700,113599,74.4,65.2262
102419,101768,190.96,65.2282
86084.8,88130.5,127.72,65.2292
93104,96055.4,76.88,65.2312
68516.8,95208.4,122.76,65.2322
81408,91112.7,79.36,65.2353
101881,111198,69.44,65.2403
84513.6,53126.6,55.8,65.2433
70057.6,69519.4,84.32,65.2625
59503.2,49830.6,95.48,65.2655
87415.2,82487.3,126.48,65.2685
65435.2,72938,28.52,65.2705
109178,124670,124,65.2735
64351.2,66017.6,62,65.2776
85395.2,111191,73.16,65.2806
112602,103974,112.84,65.2896
77308,87018.2,140.12,65.2917
66680.8,76772.1,59.52,65.2957
67241.6,58537.9,35.96,65.2977
79400,75485,39.68,65.2997
92880.8,113869,90.52,65.3027
101763,133774,112.84,65.3047
89581.6,109931,101.68,65.3068
62298.4,64807.4,22.32,65.3088
81358.4,48963.9,17.36,65.3098
74858.4,66955,117.8,65.3128
99124.8,116017,102.92,65.3138
73524,61949.2,31,65.3239
61939.2,57319,54.56,65.3279
66275.2,48784.1,109.12,65.3289
81238.4,53255.5,55.8,65.3319
62728.8,54164.4,-8.68,65.335
75628.8,94231.3,29.76,65.342
87588,56406.4,115.32,65.343
92874.4,80700.4,62,65.345
66525.6,67356.8,101.68,65.347
72576,49794.7,104.16,65.348
69274.4,61220,78.12,65.4014
94020.8,99777.8,105.4,65.4034
78111.2,80198.2,65.72,65.4034
61737.6,55141.6,31,65.4095
71964,97250.7,183.52,65.4165
77492,52848.8,1106.08,65.4165
74956.8,79627.8,133.92,65.4185
83302.4,63796.8,53.32,65.4205
70437.6,78308.5,54.56,65.4216
99144,146185,137.64,65.4236
78140.8,68283.1,152.52,65.4246
58332.8,55504.9,66.96,65.4256
61805.6,56173.2,74.4,65.4276
102907,100353,114.08,65.4286
94944.8,92526.3,54.56,65.4306
108086,145078,126.48,65.4326
77619.2,82091.7,85.56,65.4346
70905.6,44798.7,64.48,65.4377
86841.6,94409.9,49.6,65.4397
70163.2,57240.9,40.92,65.4397
86621.6,104893,124,65.4417
84979.2,83955.4,112.84,65.4417
89848.8,94271,14.88,65.4477
70732,49731.4,7.44,65.4497
74216,113518,124,65.4497
79692,62918.8,88.04,65.4528
86352.8,85005.7,8.68,65.4538
107210,96532.8,111.6,65.4558
76078.4,57986.1,52.08,65.4578
76512.8,97581.8,97.96,65.4588
82518.4,68206.2,16.12,65.4618
66089.6,49394.2,70.68,65.4659
88104.8,104034,90.52,65.4689
107121,104285,116.56,65.4729
83268.8,111146,192.2,65.4769
63774.4,67195.6,128.96,65.482
73152.8,56609.7,57.04,65.491
82497.6,66172.6,79.36,65.4951
77163.2,65999,7.44,65.5061
74808,55137.8,29.76,65.5343
80218.4,113662,91.76,65.5343
74055.2,64802.4,391.84,65.5384
78540.8,128982,105.4,65.5384
87261.6,81735.8,40.92,65.5404
102804,106879,128.96,65.5434
95378.4,103905,74.4,65.5444
114425,119489,181.04,65.5474
78968.8,123763,224.44,65.5525
82452.8,79564.6,116.56,65.5525
82597.6,75020,43.4,65.5555
87887.2,61449.4,22.32,65.5585
73861.6,86023.8,96.72,65.5595
71576,78236.6,99.2,65.5605
95189.6,102736,110.36,65.5625
70279.2,64982.2,47.12,65.5635
92463.2,112293,124,65.5645
83456.8,97419.4,97.96,65.5666
94297.6,118512,107.88,65.5726
77808,57915.4,64.48,65.5746
85972,131852,96.72,65.5756
98331.2,100342,100.44,65.5776
111781,96485.6,22.32,65.5796
75475.2,60995.6,29.76,65.5817
103358,138355,74.4,65.5837
76962.4,73032.3,18.6,65.5857
83376.8,93806,89.28,65.5947
61595.2,68133,104.16,65.6199
74642.4,44901.6,44.64,65.6209
65760,58410.2,29.76,65.625
68796,56079,-42.16,65.626
77464,66805,90.52,65.626
79200.8,75337.4,96.72,65.629
93504.8,84988.4,81.84,65.632
67868.8,96846.5,49.6,65.6532
83696,85772,146.32,65.6562
91239.2,124020,79.36,65.6612
93119.2,92494.1,33.48,65.6622
67662.4,66273,143.84,65.6642
87757.6,74984,12.4,65.6652
80952,64082,1.24,65.6662
107539,78715.2,110.36,65.6662
65046.4,85178.1,235.6,65.6683
84244.8,98035.6,164.92,65.6693
96698.4,114178,146.32,65.6703
81882.4,96025.6,541.88,65.6723
81837.6,79652.6,91.76,65.6723
68177.6,63147,68.2,65.6733
95860.8,90888.3,136.4,65.6753
78232,65572.4,40.92,65.6753
82804.8,77667.4,65.72,65.6763
77179.2,87284.8,34.72,65.6773
76686.4,96307.1,107.88,65.6773
81354.4,97648.8,128.96,65.6783
91271.2,81820.2,74.4,65.6783
64885.6,59665.1,33.48,65.6854
85948.8,70091,40.92,65.6964
75532.8,55938.9,17.36,65.6975
82353.6,106873,86.8,65.6995
83385.6,53405.6,86.8,65.7035
87740.8,106517,58.28,65.7095
95598.4,125622,84.32,65.7115
81244,89193.2,91.76,65.7136
80037.6,56713.9,81.84,65.7287
88208.8,58865.3,85.56,65.7367
81023.2,67914.8,1046.56,65.7377
75604,88480.2,78.12,65.7478
72062.4,62477.4,42.16,65.7549
109221,87570,80.6,65.7589
91499.2,75683.4,89.28,65.7619
73272.8,75184.9,64.48,65.7649
80256.8,94584.7,85.56,65.7659
79028,75109.3,89.28,65.7679
93463.2,149947,641.08,65.7679
57705.6,46250.8,-19.84,65.771
71103.2,69321,89.28,65.772
89286.4,108806,85.56,65.773
64286.4,74168.1,53.32,65.783
94592.8,88741.8,79.36,65.7901
59359.2,47002.2,-40.92,65.7911
71439.2,56132.3,7.44,65.7941
82430.4,117223,104.16,65.7951
69903.2,42337.3,48.36,65.7971
78126.4,77423.1,120.28,65.8032
89168.8,94665.3,86.8,65.8042
83332.8,88386,55.8,65.8072
64768.8,67741.2,136.4,65.8133
70407.2,71024.7,74.4,65.8163
86316,85979.1,109.12,65.8183
74304,46917.9,50.84,65.8193
76584,63025.5,33.48,65.8223
69907.2,67287.4,40.92,65.8274
96825.6,117184,84.32,65.8324
78040,87297.2,0,65.8374
83546.4,73896.6,81.84,65.8435
80428,59533.6,43.4,65.8485
88220,80027.1,42.16,65.8545
73288,54257.4,127.72,65.8686
87592.8,113469,44.64,65.8737
71496.8,68672.4,44.64,65.8757
91349.6,90906.9,121.52,65.8777
66824,63584.7,95.48,65.8797
80104.8,71925,48.36,65.8807
62026.4,54932,24.8,65.8817
75885.6,61169.2,58.28,65.8817
102552,122379,49.6,65.8837
89453.6,146280,192.2,65.8848
93175.2,91714.1,148.8,65.8878
94280.8,72861.2,117.8,65.8898
78825.6,110118,55.8,65.8908
72633.6,57896.8,27.28,65.8938
66425.6,56134.8,6.2,65.8938
75700,51682,14.88,65.8968
71583.2,81169.2,171.12,65.8978
87935.2,67659.4,57.04,65.8978
84664,73081.9,104.16,65.9009
89534.4,110526,137.64,65.9019
107922,136587,213.28,65.9039
108844,134023,130.2,65.9039
97100,94900.9,54.56,65.9049
67195.2,52430.9,45.88,65.9059
69875.2,56050.5,48.36,65.9109
103226,133335,125.24,65.915
95396.8,94077.6,44.64,65.918
74405.6,68200,34.72,65.919
75952,69183.3,35.96,65.919
82195.2,79634,162.44,65.9331
102216,98496.9,89.28,65.9361
91280,75317.6,84.32,65.9472
64523.2,45369.1,29.76,65.9482
87045.6,104877,131.44,65.9512
87759.2,63919.5,-35.96,65.9552
82432,117954,93,65.9573
80051.2,47480.8,39.68,65.9653
67362.4,72175.4,35.96,65.9854
75666.4,51262.8,40.92,65.9895
82860.8,62146.3,80.6,65.9895
87044.8,104833,126.48,65.9905
64374.4,51370.7,58.28,65.9935
75357.6,76973,21.08,65.9995
65736,54785.7,43.4,66.0016
86388.8,124611,29.76,66.0026
59943.2,50737.1,122.76,66.0046
62434.4,63804.2,66.96,66.0066
67196.8,65660.5,80.6,66.0146
74806.4,76262.5,64.48,66.0177
94510.4,122083,136.4,66.0217
86258.4,105476,69.44,66.0287
64436.8,42644.8,34.72,66.0519
71068,75667.3,75.64,66.06
104053,95294,86.8,66.066
69555.2,75160.1,57.04,66.069
106703,126882,183.52,66.069
76733.6,86994.7,81.84,66.071
72970.4,104685,53.32,66.0731
74098.4,77643.8,16.12,66.0761
82438.4,78067.9,48.36,66.0781
78919.2,84701.9,11.16,66.0791
64530.4,77968.7,124,66.0962
58888,54274.8,43.4,66.1033
86528,59393.5,68.2,66.1224
80329.6,114438,208.32,66.1274
79960,87081.5,83.08,66.1415
73796,43272.3,42.16,66.1435
83828,73141.4,178.56,66.1466
97492,94950.5,90.52,66.1546
95332.8,88801.4,97.96,66.1657
74822.4,120951,147.56,66.1748
103648,85836.5,39.68,66.1838
66748,89204.4,199.64,66.1848
70113.6,64983.4,59.52,66.1868
64646.4,47353.1,-26.04,66.1868
81209.6,73270.4,94.24,66.1889
67028.8,59360,-27.28,66.1898
78348.8,51627.4,135.16,66.1898
86854.4,63268.5,1277.2,66.1929
69824.8,70480.4,19.84,66.1949
104634,79389.8,148.8,66.1949
77593.6,51877.9,-19.84,66.1979
107160,118308,150.04,66.1979
86557.6,106852,151.28,66.1999
104978,122651,120.28,66.2019
70875.2,51058.2,31,66.2029
77229.6,95684.6,116.56,66.205
65515.2,65004.5,76.88,66.206
74908,76508,93,66.208
59212.8,62569.2,27.28,66.209
75208.8,100438,93,66.212
94696,84260.5,54.56,66.215
90112.8,77077.2,40.92,66.216
87809.6,94127.2,93,66.218
78180.8,79078.5,58.28,66.2201
89099.2,100659,66.96,66.2211
92143.2,80805.8,83.08,66.2231
100185,113806,39.68,66.2241
103648,118218,6.2,66.2271
74332,57724.5,26.04,66.2311
65616.8,57037.5,45.88,66.2432
58711.2,57781.5,114.08,66.2513
69773.6,70105.9,73.16,66.2523
73652.8,56720.1,35.96,66.2553
77492.8,80035.8,88.04,66.2563
68780.8,44339.9,132.68,66.2583
67476,54359.1,6.2,66.2613
77971.2,77903,75.64,66.2644
100648,131456,84.32,66.2674
87608.8,118044,102.92,66.2684
89504.8,85064,85.56,66.2724
74565.6,76291,86.8,66.2734
83597.6,127457,156.24,66.2754
69484,79833.7,35.96,66.2765
70752.8,39699.8,60.76,66.2775
79480,84990.8,60.76,66.2805
86078.4,117460,95.48,66.2815
80842.4,62967.2,71.92,66.2825
71386.4,83376.4,79.36,66.2835
80688,106324,94.24,66.2845
110075,104698,104.16,66.2865
85225.6,121402,116.56,66.2875
79001.6,82931.2,74.4,66.2895
92740.8,74237.6,116.56,66.2906
82815.2,93487.3,1310.68,66.2916
80368.8,98374.2,130.2,66.2916
109370,109364,107.88,66.2946
75316.8,56196.8,17.36,66.2966
93774.4,75119.2,18.6,66.2996
86856,129759,-31,66.3006
83280,86684.7,74.4,66.3016
70137.6,49742.6,48.36,66.3046
98477.6,103857,19.84,66.3067
80408,53962.3,89.28,66.3107
72400,59560.9,16.12,66.3761
64511.2,47798.3,21.08,66.3771
92526.4,98506.8,93,66.3782
87816.8,147070,192.2,66.3802
80928.8,80719,81.84,66.3852
91057.6,122040,184.76,66.3852
103298,68114.4,64.48,66.3882
68880,48330.2,32.24,66.3892
80778.4,105947,133.92,66.3892
69764.8,64582.9,96.72,66.3923
69877.6,44823.5,4.96,66.3943
89059.2,98558.9,69.44,66.3943
76252.8,64416.8,95.48,66.3963
71278.4,78407.7,74.4,66.3963
95430.4,102425,69.44,66.3993
73488,53621.3,1.24,66.3993
103614,100693,99.2,66.4023
66944,44636.3,66.96,66.4033
79696.8,77683.5,50.84,66.4043
88199.2,135383,231.88,66.4053
97689.6,123288,70.68,66.4114
94250.4,82409.2,71.92,66.4275
76284,76703.9,64.48,66.4658
72140.8,67265,102.92,66.4799
74803.2,73300.1,107.88,66.4819
69136,73742.8,101.68,66.4879
68842.4,55927.7,90.52,66.4889
59149.6,46335.1,47.12,66.4899
94297.6,127901,117.8,66.4909
64802.4,62229.4,182.28,66.494
84593.6,73270.4,68.2,66.495
65859.2,47841.7,-13.64,66.497
80300.8,85416.2,74.4,66.499
70602.4,63342.9,85.56,66.5
73815.2,87427.4,111.6,66.501
85123.2,90334,21.08,66.503
102770,78999.2,28.52,66.506
71977.6,67123.7,22.32,66.507
91165.6,141706,162.44,66.5101
75448.8,81744.5,132.68,66.5131
73658.4,101749,100.44,66.5141
92868.8,104923,106.64,66.5181
72896,70141.8,57.04,66.5191
71570.4,50833.8,12.4,66.5393
61928,44512.3,42.16,66.5413
82555.2,65428.6,84.32,66.5433
68448,59580.8,37.2,66.5453
76938.4,76887.4,94.24,66.5463
79648.8,57443,52.08,66.5483
87174.4,102543,101.68,66.5514
77128,66965,75.64,66.5524
75524,64295.2,23.56,66.5554
75268,63662.8,33.48,66.5564
73460.8,78924.8,53.32,66.5584
82430.4,61541.2,52.08,66.5594
81368.8,80850.5,78.12,66.5614
87385.6,89209.3,47.12,66.5705
64756.8,51080.6,-9.92,66.5826
84188.8,102895,65.72,66.5846
72342.4,89645.8,121.52,66.5866
69024.8,44063.4,116.56,66.5886
87555.2,97157.7,63.24,66.5896
75965.6,113551,121.52,66.5926
92328.8,83020.5,-12.4,66.5936
65320.8,59043.8,80.6,66.5967
82404.8,46501.2,50.84,66.5977
74066.4,62558,14.88,66.6017
83737.6,75018.8,54.56,66.6037
61085.6,60523.2,80.6,66.6188
80191.2,88658.8,111.6,66.6208
91296.8,118602,112.84,66.6228
108616,106592,101.68,66.6269
76825.6,51473.6,96.72,66.6299
86692,68457.9,78.12,66.6319
97036,127166,115.32,66.6329
72517.6,49056.9,29.76,66.6349
86918.4,126800,80.6,66.6369
98748.8,101881,55.8,66.6379
79282.4,88466.6,49.6,66.64
82780,57180.1,48.36,66.649
81561.6,63237.5,99.2,66.651
79337.6,52790.5,58.28,66.651
79884.8,75983.5,84.32,66.6581
77828.8,76711.4,47.12,66.6621
89249.6,77323.9,23.56,66.6641
69126.4,58535.4,66.96,66.6651
77128,59847.4,116.56,66.6702
77047.2,58213,49.6,66.6853
105502,124707,153.76,66.6873
103273,137972,142.6,66.6883
79557.6,55216,86.8,66.6953
96798.4,80825.7,73.16,66.6964
67828,72052.7,95.48,66.7014
61109.6,63386.3,62,66.7024
72746.4,82818.4,17.36,66.7054
74636.8,56651.9,69.44,66.7074
85176.8,66038.7,164.92,66.7074
76120.8,59082.3,74.4,66.7084
66823.2,48275.7,27.28,66.7115
62734.4,47628.4,-43.4,66.7135
98726.4,116988,75.64,66.7145
84382.4,147819,133.92,66.7175
89576.8,97854.6,97.96,66.7185
76628,90632.8,50.84,66.7205
70011.2,80720.3,78.12,66.7205
109287,116881,146.32,66.7215
76625.6,71712.9,125.24,66.7225
73292.8,105756,96.72,66.7245
103384,97865.8,172.36,66.7256
71560.8,67930.9,-11.16,66.7266
62852.8,79686.1,31,66.7276
116482,110024,94.24,66.7296
81594.4,62973.4,48.36,66.7306
84154.4,72206.4,59.52,66.7316
84293.6,80116.4,107.88,66.7336
68599.2,83468.1,48.36,66.7346
85840,78200.6,126.48,66.7356
83316,78184.5,37.2,66.7376
61531.2,43149.5,8.68,66.7386
75963.2,89673.1,64.48,66.7447
83874.4,95237,93,66.7467
98093.6,95682.1,172.36,66.7487
80248,131604,225.68,66.7558
84136,70391.1,60.76,66.7578
88298.4,135051,189.72,66.7588
81450.4,80685.6,4.96,66.7628
92384.8,118351,190.96,66.7648
70426.4,54367.8,65.72,66.7759
96513.6,93704.3,38.44,66.7789
62958.4,43366.5,79.36,66.7809
105229,122043,124,66.786
80973.6,89924.8,34.72,66.789
101586,109976,249.24,66.791
80732,100291,189.72,66.793
61032,54070.2,54.56,66.794
86468.8,107302,161.2,66.7971
82957.6,65415,70.68,66.7981
61656.8,57717,70.68,66.8041
78068,70466.7,12.4,66.8051
79007.2,85025.6,48.36,66.8081
69108,53687,-12.4,66.8101
62693.6,63801.7,27.28,66.8101
72884.8,81815.2,153.76,66.8121
91536,78282.4,109.12,66.8121
61128,47001,81.84,66.8172
89266.4,102573,174.84,66.8192
68498.4,76803.1,93,66.8212
67971.2,66883.1,4.96,66.8212
92435.2,96230.2,88.04,66.8232
90910.4,131400,81.84,66.8232
98773.6,81495.3,114.08,66.8232
76972,40236.8,88.04,66.8293
92079.2,112643,114.08,66.8333
79244.8,63535.1,47.12,66.8383
75183.2,87640.7,99.2,66.8836
92540,83187.9,127.72,66.8937
69525.6,56412.6,29.76,66.8967
100674,74295.8,75.64,66.8997
76536.8,57384.7,69.44,66.9008
96452,104975,128.96,66.9028
99438.4,98245.2,111.6,66.9078
79201.6,62148.8,106.64,66.9088
88487.2,116307,99.2,66.9108
56681.6,49846.8,75.64,66.9108
68231.2,81005.5,49.6,66.9118
106475,146182,282.72,66.9128
97280,113152,64.48,66.9149
86688,120998,173.6,66.9159
101259,112276,23.56,66.9179
88114.4,101628,104.16,66.9209
82065.6,64100.6,64.48,66.9219
98477.6,131170,76.88,66.9229
101859,119159,148.8,66.9239
88521.6,80453.7,63.24,66.93
92846.4,77309,136.4,66.933
61925.6,57114.4,11.16,66.9622
75916,91707.9,223.2,66.9743
106890,98191.9,171.12,66.9853
62436,44362.2,58.28,66.9894
102638,76774.6,81.84,66.9914
70400,56353,8.68,67.0176
71761.6,55516,48.36,67.0206
59668,43696.4,55.8,67.0226
62480,55764,28.52,67.0236
72323.2,66271.8,96.72,67.0266
85362.4,64638.7,125.24,67.0276
98364.8,88074.7,116.56,67.0276
85102.4,97389.6,85.56,67.0307
69520.8,69048.2,33.48,67.0327
86118.4,84649.8,50.84,67.0347
93808.8,99822.5,120.28,67.0357
78853.6,85801.8,50.84,67.0377
90006.4,134385,210.8,67.0387
85703.2,86694.6,26.04,67.0417
76858.4,62518.3,111.6,67.0448
83239.2,80282.6,89.28,67.0458
97857.6,104826,70.68,67.0478
82162.4,120307,89.28,67.0609
74856,51519.5,48.36,67.0659
76853.6,61850,62,67.0679
81124.8,102924,177.32,67.0699
77633.6,77311.5,69.44,67.073
71147.2,66500,97.96,67.075
86236,117811,78.12,67.077
66108.8,52476.8,128.96,67.078
76960,90715.9,169.88,67.081
84802.4,102224,131.44,67.083
86404,89146.1,26.04,67.085
84213.6,84282.8,88.04,67.087
72280.8,67888.8,-3.72,67.0881
94388.8,107581,2792.48,67.0921
80007.2,60107.8,116.56,67.0931
62242.4,41067.6,40.92,67.0991
60771.2,41453.2,31,67.1001
64205.6,56530.4,88.04,67.1082
75879.2,80673.2,37.2,67.1223
86502.4,89627.2,152.52,67.1273
88131.2,128953,119.04,67.1293
76761.6,91963.4,40.92,67.1303
93744,93104.2,59.52,67.1324
80458.4,74092.5,32.24,67.1354
80114.4,92406,106.64,67.1374
98488.8,119015,64.48,67.1394
67956,45669.2,43.4,67.1404
76688,98361.8,104.16,67.1414
86707.2,81910.7,53.32,67.1434
113570,134048,78.12,67.1455
75125.6,88563.3,22.32,67.1455
58825.6,51701.8,0,67.1475
82330.4,73788.7,27.28,67.1475
71831.2,58733.8,100.44,67.1485
113493,113052,163.68,67.1505
78473.6,84163.8,109.12,67.1535
88818.4,88803.8,147.56,67.1555
76767.2,57474,49.6,67.1585
85894.4,87106.3,132.68,67.1646
110490,115911,137.64,67.1706
77064,59038.9,97.96,67.1736
90716,93932.5,63.24,67.1767
88976.8,148256,44.64,67.1787
85628,82133.9,106.64,67.1807
93579.2,149694,168.64,67.1857
62200.8,58648.3,74.4,67.1948
77025.6,73446.4,75.64,67.1988
104344,90201.3,58.28,67.2008
90680,106089,80.6,67.2049
85136.8,57521.1,80.6,67.2079
106645,78146,63.24,67.2089
78229.6,68485.2,145.08,67.2109
60188.8,55668.6,60.76,67.2119
78981.6,69177.1,112.84,67.2371
79514.4,84057.1,6.2,67.2673
97108,130480,192.2,67.2693
64394.4,49233,-2.48,67.2733
84926.4,88011.5,133.92,67.2733
75432.8,45867.6,45.88,67.2743
71431.2,58263.9,162.44,67.2794
86199.2,138928,166.16,67.2804
76021.6,74402.5,64.48,67.2824
66683.2,68229.8,35.96,67.2844
63922.4,68371.1,124,67.2854
102774,142791,238.08,67.2864
82269.6,80700.4,173.6,67.2894
87067.2,78495.7,105.4,67.2935
84550.4,58588.8,117.8,67.2975
102075,140012,186,67.2995
84412,95733,128.96,67.3015
74576,68195,42.16,67.3035
58253.6,35736.8,-6.2,67.3076
63608,57118.1,85.56,67.3086
81695.2,83163.1,151.28,67.3116
79904,128211,161.2,67.3136
78192.8,122841,169.88,67.3156
109802,104439,95.48,67.3156
67465.6,44459,97.96,67.3186
73061.6,64537,45.88,67.3207
90165.6,98547.8,107.88,67.3247
97777.6,77420.6,62,67.3267
75964,86031.2,17.36,67.3267
81702.4,82518.3,80.6,67.3287
83056.8,86625.2,71.92,67.3307
90152.8,115971,42.16,67.3317
95426.4,131563,192.2,67.3327
80868,57593,58.28,67.3388
83572,80054.4,85.56,67.3901
59771.2,41920.7,16.12,67.3922
78916.8,56105,110.36,67.3932
58636.8,51844.4,83.08,67.3982
77214.4,91994.4,117.8,67.3992
75122.4,58928.5,90.52,67.4002
76785.6,73126.5,31,67.4012
75589.6,55323.8,106.64,67.4022
87029.6,110019,116.56,67.4022
82073.6,57997.3,33.48,67.4032
67622.4,78022,69.44,67.4042
70794.4,92889.6,28.52,67.4062
106587,107316,22.32,67.4073
106225,100461,83.08,67.4083
81786.4,82182.2,100.44,67.4113
83807.2,91991.9,136.4,67.4153
69283.2,102196,23.56,67.4153
81872,91881.5,63.24,67.4163
69508,51791.1,44.64,67.4173
73318.4,43739.8,19.84,67.4183
76742.4,85299.6,45.88,67.4183
71809.6,89764.8,132.68,67.4203
84735.2,70774.2,42.16,67.4224
84424.8,80051.9,11.16,67.4244
81309.6,69773.6,116.56,67.4244
70576,86336.2,181.04,67.4264
73630.4,63769.5,111.6,67.4264
82510.4,84248.1,66.96,67.4284
69856,47129.9,-11.16,67.4757
83975.2,106165,89.28,67.5029
86268,58327.1,53.32,67.5049
105176,76831.6,76.88,67.509
94583.2,106506,104.16,67.51
83561.6,69107.7,169.88,67.515
78587.2,72799.2,63.24,67.517
61866.4,55716.9,23.56,67.5382
64452.8,47903.7,69.44,67.5613
66528.8,50641.6,99.2,67.5694
82262.4,71839.4,99.2,67.5835
73988,60765,43.4,67.5875
94118.4,68519.9,40.92,67.5946
101034,105758,150.04,67.5956
80508.8,87391.5,65.72,67.5996
67186.4,52707.4,53.32,67.6046
91255.2,98964.4,88.04,67.6087
61740,71432.7,140.12,67.6107
106188,84034.8,85.56,67.6137
61221.6,61525.1,38.44,67.6177
88676,148057,148.8,67.6227
63574.4,38449.9,60.76,67.6258
87736,104631,105.4,67.6268
91092.8,119158,50.84,67.6298
80556,70443.2,13.64,67.6308
79598.4,73998.2,-12.4,67.6328
96705.6,142864,124,67.6348
66912.8,34504.2,65.72,67.6378
91975.2,94991.4,125.24,67.6378
68708,79627.8,12.4,67.6409
84064.8,59539.8,29.76,67.6409
84165.6,97544.6,97.96,67.6429
81210.4,85698.9,14.88,67.6449
76644.8,114141,84.32,67.6479
84145.6,66075.9,96.72,67.6509
88984,84622.6,54.56,67.659
89839.2,99741.9,83.08,67.661
92015.2,107827,106.64,67.662
72504.8,71102.8,7.44,67.665
71760,73270.4,181.04,67.6681
80490.4,80774.8,-4.96,67.6711
95756,118741,99.2,67.6721
70682.4,49787.2,42.16,67.6751
84561.6,59915.6,55.8,67.6781
105822,95797.4,120.28,67.6811
72575.2,84305.1,55.8,67.6832
93727.2,98408.9,101.68,67.6842
103518,102290,148.8,67.6852
72195.2,61321.7,64.48,67.6902
74077.6,75689.6,116.56,67.6912
84184.8,68155.4,44.64,67.6932
78582.4,84682.1,18.6,67.6932
65988,67147.2,85.56,67.6952
78247.2,97816.2,135.16,67.6973
98260,104112,156.24,67.6983
72184,62049.6,26.04,67.7003
71297.6,77854.6,159.96,67.7023
82312.8,90683.7,217,67.7043
74824.8,57439.3,66.96,67.7073
82429.6,66728.1,80.6,67.7204
89472,84494.8,45.88,67.7375
87404,85561.2,179.8,67.7416
77654.4,50924.3,35.96,67.7677
70043.2,87682.9,16.12,67.7718
94516,69578.9,-8.68,67.7728
62339.2,50518.8,63.24,67.7758
84691.2,90169.1,48.36,67.7788
76918.4,71096.6,49.6,67.7909
71342.4,55986,63.24,67.7969
91596,79434.4,44.64,67.799
83070.4,142889,125.24,67.802
76633.6,65137.2,7.44,67.808
99716,110410,203.36,67.8211
84947.2,103624,109.12,67.8312
111381,137257,106.64,67.8332
65635.2,73394.4,50.84,67.8362
78552,77088.3,93,67.8372
99676,122979,31,67.8382
80150.4,80479.7,63.24,67.8402
74134.4,57527.3,35.96,67.8412
98120,111322,75.64,67.8433
97054.4,128240,107.88,67.8443
63100,50065,49.6,67.8463
83863.2,142885,399.28,67.8473
71679.2,48496.4,-27.28,67.8523
90451.2,74169.4,75.64,67.8523
58861.6,61190.3,99.2,67.8543
58678.4,39459.3,21.08,67.8543
92494.4,83805.4,74.4,67.8554
97437.6,82006.2,152.52,67.8564
93549.6,117615,90.52,67.8584
99996.8,89102.7,74.4,67.8604
74800.8,61572.2,24.8,67.8644
77975.2,61920.6,12.4,67.8674
76633.6,74551.3,-4.96,67.8694
105827,94454.5,128.96,67.8715
78843.2,84839.6,189.72,67.8745
72931.2,70058.8,54.56,67.8765
78540.8,68273.2,50.84,67.8805
81672,98255.1,80.6,67.8846
68988.8,60329.7,49.6,67.8856
80322.4,87732.5,167.4,67.8936
69984.8,45131,65.72,67.9017
68660,50145.6,34.72,67.9057
63668.8,52881,9.92,67.9057
89589.6,101390,48.36,67.9077
74406.4,54421.1,104.16,67.9117
89932,109351,117.8,67.9168
82438.4,66207.3,91.76,67.9228
79374.4,58506.9,57.04,67.9238
103439,99040,60.76,67.9278
87255.2,102852,26.04,67.9299
86882.4,93074.4,127.72,67.9349
73520,74615.8,86.8,67.945
72661.6,48263.3,52.08,67.952
70293.6,58638.4,70.68,67.956
76865.6,100641,101.68,67.9571
71131.2,74572.4,70.68,67.9581
90549.6,92722.2,100.44,67.9792
84391.2,77950.1,47.12,67.9822
75249.6,82915.1,4.96,68.0165
89514.4,102983,117.8,68.0185
83328.8,83209,157.48,68.0205
92732,104076,97.96,68.0215
67642.4,41037.8,3.72,68.0245
90584.8,83380.1,136.4,68.0346
74933.6,71398,83.08,68.0396
96542.4,71582.7,96.72,68.0416
66756.8,52365.2,24.8,68.0436
75431.2,93912.6,60.76,68.0457
64302.4,50256,-3.72,68.0457
