"FSC-A","SSC-A","PerCP-Cy5-5-A","Time"
101149,89798.3,410.44,97.9035
69296,56549,64.48,97.9056
73001.6,46553.3,252.96,97.9097
74982.4,64287.8,378.2,97.9118
83953.6,72723.5,4192.44,97.9139
91035.2,71750.1,194.68,97.9149
101586,71688.1,159.96,97.9159
90424.8,122889,540.64,97.9211
102166,126234,48.36,97.9232
65599.2,54729.9,90.52,97.9294
70576,73685.8,308.76,97.9314
81652,58901.2,13.64,97.9325
94313.6,77901.8,84.32,97.9356
92402.4,85209.1,34.72,97.9376
94236,76222.8,80.6,97.9449
92148.8,84217.1,153.76,97.949
71915.2,55018.8,50.84,97.9666
83882.4,73281.5,21.08,97.979
109582,117087,792.36,97.9831
64042.4,58530.5,119.04,97.9841
86760.8,136584,592.72,97.9872
113130,122198,556.76,97.9872
76613.6,68465.4,99.2,97.9893
90949.6,82173.6,145.08,97.9903
107097,131693,218.24,97.9924
71768,54138.4,78.12,97.9924
69507.2,55455.3,55.8,97.9945
94225.6,84839.6,130.2,97.9965
72906.4,89213,95.48,97.9965
87706.4,104203,122.76,97.9976
75174.4,52068.8,156.24,98.0244
82993.6,91167.3,49.6,98.0451
84329.6,88872,125.24,98.0502
74670.4,61799.1,84.32,98.0533
63922.4,71422.8,44.64,98.0544
99501.6,74970.4,115.32,98.0564
69789.6,75596.6,12.4,98.0585
90807.2,75863.2,32.24,98.0626
81699.2,53246.8,100.44,98.0637
88860.8,77702.1,65.72,98.0668
95493.6,84150.1,488.56,98.0812
73740,57905.5,48.36,98.0843
68960.8,64657.3,16743.7,98.0854
65215.2,52982.7,114.08,98.0864
75842.4,97392.1,94.24,98.0885
90184,83215.2,126.48,98.0916
100678,99372.4,49968.3,98.0936
81674.4,80942.2,115.32,98.0998
105109,135844,189.72,98.1029
82053.6,78215.5,81.84,98.105
75777.6,71901.4,107.88,98.1102
98645.6,72000.6,488.56,98.1174
98427.2,88258.2,66.96,98.1226
91268.8,65897.3,186,98.1659
87860.8,63566.1,218.24,98.169
72181.6,64214.6,80.6,98.1701
70360.8,55139.1,2.48,98.1721
80164,49417.7,64.48,98.1742
68282.4,75897.9,22323.7,98.1763
98811.2,81588.3,121.52,98.1783
87500,88599.2,71.92,98.1804
95733.6,93219.5,140.12,98.1825
82788,130975,60964.6,98.1835
100895,123659,498.48,98.1866
75658.4,70522.5,57.04,98.1897
93604,137461,219.48,98.1907
96926.4,65407.5,2581.68,98.1928
104878,110576,104.16,98.1949
95685.6,143179,212.04,98.199
90589.6,117158,197.16,98.2011
93842.4,78847.9,189.72,98.2052
99480,89768.6,186,98.2104
88332,116802,151.28,98.2269
65740.8,56881.3,31,98.231
79408,85222.7,138.88,98.2403
81406.4,64028.6,94.24,98.2476
63234.4,53013.7,60.76,98.2507
66891.2,61506.5,623.72,98.2527
71951.2,63073.8,85.56,98.2589
66490.4,50806.5,-22.32,98.262
75606.4,61804.1,16.12,98.2661
83243.2,83669,12465.7,98.2672
88256,77366.1,210.8,98.2703
84583.2,62085.6,66.96,98.2734
67226.4,40869.2,68.2,98.2734
84936.8,78147.3,182.28,98.2744
73515.2,70567.2,58.28,98.2806
74317.6,83552.4,152.52,98.2827
81336,57516.2,1695.08,98.2837
87024.8,66162.7,84.32,98.2858
65533.6,90376.2,200.88,98.2868
96705.6,74680.2,84.32,98.2889
88292.8,84786.2,33558.1,98.2889
83987.2,65005.8,105.4,98.292
92515.2,65067.8,80.6,98.294
89699.2,65968,133.92,98.2951
84828,63713.7,78.12,98.2961
90542.4,96039.2,1649.2,98.2992
82365.6,114633,153.76,98.3002
58150.4,35855.8,197.16,98.3033
85633.6,102482,109.12,98.3064
69498.4,70381.2,110.36,98.3095
90911.2,120139,209.56,98.3106
79920.8,59848.6,74.4,98.3323
81362.4,67825.5,162.44,98.3591
74884.8,115899,164.92,98.3612
88262.4,77430.6,59.52,98.3633
85031.2,73017.4,474.92,98.3674
80808.8,69410.2,34.72,98.3695
76083.2,52215.2,94.24,98.3705
76399.2,77006.5,308.76,98.3777
110068,131703,197.16,98.3808
79295.2,64172.5,73.16,98.3839
99568,81557.3,4406.96,98.385
71635.2,41930.6,7524.32,98.386
75939.2,78342,86.8,98.387
88986.4,104203,2253.08,98.3881
85860,67955.7,137.64,98.3891
89684,97754.2,88.04,98.3901
106342,105469,114.08,98.3912
83894.4,59688.6,54.56,98.3912
58112.8,41030.4,-21.08,98.3932
69255.2,69684.3,921.32,98.3953
78236,102057,53.32,98.3953
74771.2,78590,93,98.3974
76088.8,82621.2,125.24,98.3984
85757.6,71017.3,128.96,98.4232
73297.6,74928.2,97.96,98.4263
105521,106464,187.24,98.4294
99572.8,103980,425.32,98.4314
100708,82736.5,44797.5,98.4335
82442.4,72991.4,174.84,98.4397
98158.4,93081.8,78.12,98.4438
64117.6,30894.6,32.24,98.4449
61686.4,42256.7,74.4,98.448
92528,77089.6,84.32,98.45
70361.6,106921,57.04,98.4521
81915.2,89926,64.48,98.4707
103853,109326,14437.3,98.4738
86792,98943.3,133.92,98.4945
62501.6,46812.5,59.52,98.4945
69588.8,57996,6085.92,98.4976
90429.6,110789,212.04,98.4986
69860,38167.2,66.96,98.5027
101133,87711.4,35.96,98.5038
78219.2,78337,58.28,98.5048
74001.6,79873.4,13.64,98.5058
78816,46999.7,63.24,98.5069
66435.2,29399.2,50.84,98.5069
76829.6,56608.5,94.24,98.5089
93284.8,85831.6,106.64,98.512
56231.2,47953.3,9.92,98.5141
104928,116442,1770.72,98.5182
62401.6,47813.2,121.52,98.5296
79875.2,71911.3,47.12,98.5327
102314,101820,122.76,98.5348
68176,62468.7,78.12,98.5378
109782,123643,292.64,98.5389
80030.4,113281,431.52,98.542
69818.4,64091.9,1040.36,98.5441
90548,84287.8,15526,98.5471
102849,78551.5,78.12,98.5534
83060,111611,155,98.5575
74897.6,56748.6,22.32,98.5595
86831.2,74289.6,119.04,98.5595
99491.2,111385,271.56,98.5616
61431.2,53281.6,121.52,98.5627
78980,61615.6,338.52,98.5771
85582.4,62499.7,91.76,98.5823
82313.6,67800.7,38.44,98.5895
79289.6,73957.3,187.24,98.5895
96431.2,84033.6,137.64,98.5957
82040,74680.2,105.4,98.5998
83819.2,64237,99.2,98.6009
84840,58907.4,130.2,98.6091
82874.4,101954,7649.56,98.6122
106963,112065,3844,98.6143
79731.2,82396.8,75.64,98.6184
66451.2,52216.4,68.2,98.6195
75077.6,50616.8,343.48,98.6205
98585.6,136804,109.12,98.6236
64755.2,75534.6,74.4,98.6257
82422.4,73683.3,55.8,98.6277
88991.2,87986.7,238.08,98.6288
82979.2,78085.3,379.44,98.6308
96606.4,113133,54.56,98.6339
97540.8,103606,88.04,98.636
80736,70551,69.44,98.6381
81666.4,64506,106604,98.6381
66907.2,69322.2,167.4,98.6381
84032,54759.6,94.24,98.6422
103646,79807.6,122.76,98.6443
66269.6,52962.9,50.84,98.6453
69705.6,67420,8425.8,98.6453
64649.6,66347.4,96.72,98.6474
75162.4,107370,31938.7,98.6474
83180.8,96289.7,40.92,98.6567
100834,84621.3,190.96,98.6773
95558.4,107636,162.44,98.6804
70184.8,62130.2,338.52,98.6856
93160.8,87372.9,88.04,98.6866
80748.8,60447.5,9520.72,98.6887
69661.6,61206.4,161.2,98.6918
90160.8,83842.6,153.76,98.6939
98460.8,123661,138.88,98.6949
72840.8,71231.8,307.52,98.698
68052.8,70621.7,251.72,98.7001
67560,47638.3,16670.6,98.7042
76290.4,97041.2,78.12,98.7063
70786.4,55657.4,68.2,98.7073
70168,75936.4,94.24,98.7083
66511.2,55978.6,124,98.7104
80476.8,84388.2,97.96,98.7114
87572.8,74480.6,11.16,98.7145
78586.4,83025.4,155,98.7155
115373,126029,435.24,98.7187
70853.6,43047.8,58.28,98.7331
66371.2,58612.3,167.4,98.7352
85404.8,64865.6,133.92,98.7362
109102,79781.6,212.04,98.7383
76628,67603.6,40.92,98.7403
79276,62388.1,116.56,98.7424
66723.2,90110.8,974.64,98.7889
80442.4,78655.7,88.04,98.7972
86194.4,81536.2,58.28,98.8013
80718.4,84049.7,88.04,98.8054
70544.8,70572.1,1041.6,98.8168
97223.2,142395,207.08,98.8178
77168.8,60117.7,106.64,98.8261
71276,64029.9,55.8,98.8333
84363.2,59739.5,120.28,98.8695
74284,72407.3,226.92,98.8695
100680,78714,120.28,98.8726
69731.2,64922.7,8.68,98.8747
74618.4,117170,616.28,98.8788
75220,82541.8,117.8,98.8798
75368.8,54009.4,90.52,98.8798
83435.2,94464.4,1063.92,98.885
88669.6,71951,19.84,98.8881
74373.6,62210.8,38.44,98.8932
88356.8,119073,233.12,98.8953
97056.8,68846,131.44,98.8963
76713.6,49437.6,1189.16,98.9005
70896,74636.8,119.04,98.9036
76529.6,119995,18662,98.9046
77451.2,60643.4,529.48,98.9191
69339.2,88600.5,17.36,98.9253
74036,72450.7,7.44,98.9273
89728.8,64503.6,62,98.9294
77212,76274.9,45.88,98.9294
95069.6,97967.4,96.72,98.9325
106094,101591,24.8,98.9366
74245.6,60524.4,105.4,98.9366
90843.2,62085.6,57.04,98.9377
111426,89010.9,473.68,98.9397
82999.2,60121.4,110.36,98.9397
90986.4,136367,89.28,98.9418
71392,67960.7,463.76,98.9428
81488.8,75106.8,136.4,98.9459
64302.4,41805.4,17.36,98.9521
83768.8,81349,81.84,98.9521
91866.4,108344,105.4,98.9542
84691.2,93493.5,110.36,98.9542
82876.8,75862,84.32,98.9573
90244,109848,6555.88,98.9583
107218,103319,147.56,98.9583
84960.8,95998.3,137.64,98.9604
81723.2,67753.6,83.08,98.9625
76696,73820.9,47.12,98.9635
79873.6,72734.7,81.84,98.9656
94207.2,92495.3,152.52,98.9676
79973.6,66983.6,52.08,98.9687
96719.2,132097,171.12,98.9697
81840,76371.6,-3.72,98.9728
85927.2,75431.7,141.36,98.9749
94137.6,92722.2,130.2,98.979
64408.8,60999.3,39.68,98.9976
65046.4,70635.4,35.96,99.011
68275.2,47934.7,17.36,99.0121
103706,91800.9,141.36,99.0151
62517.6,56669.2,59.52,99.0245
86495.2,148939,291.4,99.0255
67528,68021.4,65.72,99.0286
70900.8,69387.9,62,99.0306
65675.2,81077.4,100.44,99.0337
89432.8,118925,704.32,99.0399
85324,83470.6,34.72,99.0482
83352.8,79059.9,91.76,99.0565
86992,86679.7,65.72,99.0585
82065.6,67944.6,42.16,99.0596
82467.2,46424.4,99.2,99.0627
103142,81578.4,143.84,99.0637
77161.6,121753,341,99.0658
73700,73112.9,259.16,99.0699
106062,112831,146.32,99.0751
73036,47661.9,93,99.0916
74625.6,80600,121.52,99.1226
95637.6,88842.3,128.96,99.1247
87755.2,86832.2,190.96,99.1278
94022.4,75901.6,156.24,99.1288
72360.8,79345.1,55.8,99.1319
83133.6,127574,102.92,99.1339
96963.2,87464.6,6570.76,99.135
70606.4,76458.4,91.76,99.1433
70710.4,79186.4,293.88,99.1474
70532.8,48683.6,68.2,99.1495
79184,63200.3,104.16,99.1515
73740,69901.3,64.48,99.1557
71371.2,74626.9,88.04,99.1588
107126,146552,188.48,99.1618
60184,71819.6,89.28,99.166
78328,85108.6,169.88,99.166
96064.8,97597.9,151.28,99.167
91960,101215,167.4,99.1681
68164.8,84852,302.56,99.1712
90669.6,67957,122.76,99.1712
78624.8,103981,424.08,99.1712
107011,77549.6,2219.6,99.1732
69275.2,73958.6,99.2,99.1753
111623,115645,510.88,99.1773
74253.6,84719.3,55.8,99.1773
100122,138231,615.04,99.1805
96320,104379,161.2,99.1805
77460.8,96121.1,68.2,99.1835
86413.6,80209.4,81.84,99.1835
71218.4,63785.6,84.32,99.1918
69001.6,44036.1,6.2,99.1959
89960.8,89370.5,140.12,99.2011
86505.6,105734,83.08,99.2032
109033,125859,257.92,99.2073
61025.6,40984.5,42.16,99.2207
73079.2,74793.1,32382.6,99.2342
64794.4,49042,156.24,99.2424
69821.6,61066.3,22.32,99.2476
69752.8,62963.5,28.52,99.2714
59944.8,43438.4,39.68,99.2724
81507.2,69510.7,166.16,99.2755
82978.4,80456.2,124,99.2796
61854.4,50259.7,124,99.2807
75967.2,83944.3,173.6,99.2848
73844.8,70136.9,520.8,99.2868
82415.2,75211,27969.4,99.291
94668,115150,2749.08,99.2951
79414.4,55441.6,-7.44,99.2962
77496.8,94076.3,126.48,99.2982
85254.4,71021,65.72,99.3003
94875.2,115616,82910.1,99.3023
105208,120347,114.08,99.3044
86097.6,114040,91.76,99.3065
84941.6,151419,786.16,99.3085
87392.8,81311.8,477.4,99.3106
106351,146908,257.92,99.3117
60160.8,54008.2,2548.2,99.3137
92188,142232,272.8,99.3148
74481.6,66883.1,153.76,99.3158
71486.4,93460,172.36,99.3158
69349.6,59218.7,80.6,99.3178
97071.2,75756.6,148.8,99.3178
74470.4,47523,89.28,99.3199
90877.6,119309,233.12,99.3209
83696,80059.4,438.96,99.322
81501.6,71107.8,338.52,99.322
76721.6,81143.1,125.24,99.322
75056.8,58577.6,65.72,99.324
105710,108313,603.88,99.3282
61746.4,73048.4,74.4,99.3313
97411.2,79698.5,91.76,99.3354
91700,132809,174.84,99.3375
65829.6,62119,88.04,99.3478
64461.6,32266,13.64,99.3519
70277.6,41435.8,65.72,99.4077
75923.2,57273.1,9576.52,99.4088
86494.4,90041.4,27.28,99.4119
82102.4,61342.8,112.84,99.4222
68236,95853.2,34443.5,99.4253
72404,49044.5,71.92,99.4263
96252.8,130396,517.08,99.4284
73180,55259.4,62,99.4325
96816.8,89457.3,451.36,99.4325
71196,49947.2,1195.36,99.4336
67180.8,71649.7,26307.8,99.4346
90692.8,88564.5,74.4,99.4356
90360,77841,267.84,99.4377
111758,82540.6,285.2,99.4377
92076,65220.3,186,99.4387
94048.8,121065,168.64,99.4429
116553,105895,35.96,99.4429
99533.6,93231.9,90.52,99.4449
111458,112251,167.4,99.448
108291,125699,917.6,99.4532
74856.8,104968,93,99.4542
84885.6,71598.8,44.64,99.4625
95616.8,103275,114.08,99.4676
63360,72106,348.44,99.4697
64923.2,63288.4,39.68,99.478
78068,82716.7,322.4,99.5183
76275.2,66968.7,73.16,99.5234
77766.4,65031.8,85.56,99.5307
83596,102635,105.4,99.5462
93158.4,79166.6,587.76,99.5503
93128.8,85282.2,35.96,99.5534
71561.6,65526.6,75.64,99.5627
91859.2,64617.6,124,99.5689
82565.6,90481.6,86.8,99.5854
78452,55450.3,210.8,99.5885
78682.4,67774.7,503.44,99.5927
62170.4,44656.1,68.2,99.5957
110196,98399,91.76,99.5978
97652.8,87025.7,225.68,99.5988
92480,73856.9,414.16,99.6019
64883.2,54762.1,28.52,99.6082
73921.6,76458.4,89.28,99.6164
86084.8,65552.6,132.68,99.6216
105887,100960,613.8,99.6247
107384,103338,142.6,99.6257
99556.8,75279.2,33921.4,99.6267
90775.2,92760.7,150.04,99.6278
74127.2,51957.2,23.56,99.6278
95884.8,67919.8,81.84,99.6298
107169,127979,132.68,99.6329
69712.8,69578.9,57.04,99.634
80120.8,57776.6,50.84,99.635
92267.2,86444.1,43.4,99.636
110776,107301,19747,99.6371
109768,108959,969.68,99.6391
63400,58458.6,74.4,99.6391
102037,74768.3,647.28,99.6412
81728.8,52960.4,59.52,99.6422
87364.8,118940,9838.16,99.6433
67188,62244.3,112.84,99.6443
94180.8,84073.2,60504.6,99.6453
83897.6,95450.2,111.6,99.6453
87971.2,48832.4,1.24,99.6464
90828,89776,122.76,99.6608
87716.8,81749.5,143.84,99.6619
77090.4,73403,9300,99.665
92650.4,82088,550.56,99.666
75920.8,65171.9,49.6,99.6722
96640,115285,466.24,99.6991
71872,79280.6,96.72,99.7011
92075.2,69290,49.6,99.7032
81614.4,81446.9,415.4,99.7053
68868.8,63287.1,5260.08,99.7073
85763.2,66813.7,109.12,99.7084
99426.4,120898,177.32,99.7104
78115.2,70165.4,78.12,99.7125
72175.2,67557.7,-4.96,99.7135
83188,64151.4,34.72,99.7156
103192,82974.6,73.16,99.7166
104674,104572,66.96,99.7187
98510.4,91834.4,21.08,99.7197
79325.6,59812.6,57.04,99.7228
102126,77991,554.28,99.7239
85416.8,98468.4,150.04,99.7259
81340,55782.6,70.68,99.727
79114.4,79847.3,270.32,99.728
97021.6,89919.8,11301.4,99.7311
83320,100302,19.84,99.7486
82920.8,85656.7,65.72,99.7549
86951.2,74935.7,344.72,99.759
80042.4,52347.8,23.56,99.7652
75586.4,57191.3,127.72,99.7683
85623.2,82039.6,48.36,99.7869
65059.2,34984.1,89.28,99.7993
74506.4,80092.8,104.16,99.8003
77861.6,74056.5,93,99.8024
78716,69045.7,74.4,99.8065
95279.2,89809.5,146.32,99.8117
91702.4,73839.5,158.72,99.8137
74500,72620.6,62,99.8158
87263.2,68219.8,109.12,99.8189
83108.8,85081.4,27.28,99.8199
90118.4,90970.1,5265.04,99.8199
74838.4,68543.5,71.92,99.822
81592.8,87604.8,27.28,99.8241
90850.4,87948.2,161.2,99.8251
82152.8,79546,106.64,99.8282
86281.6,53824.7,33.48,99.8292
74194.4,64910.3,105.4,99.8303
96464.8,84213.4,45.88,99.8489
87193.6,103600,238.08,99.8509
84979.2,104500,177.32,99.8654
82590.4,85481.9,90.52,99.8664
76488.8,60085.4,111.6,99.8788
71313.6,64342.4,84.32,99.8788
106770,133612,132.68,99.8829
75627.2,42674.6,100.44,99.9067
100950,88357.4,710.52,99.9108
88320.8,92366.4,142.6,99.9129
67088.8,48448,104.16,99.916
87373.6,63666.6,117.8,99.917
74181.6,85976.6,70.68,99.9191
81310.4,62437.7,42.16,99.9222
99408.8,74056.5,14.88,99.9243
94097.6,77720.7,221.96,99.9274
84525.6,86674.8,7754.96,99.9315
92140.8,96877.5,157.48,99.9336
94819.2,107868,125.24,99.9356
69060,62001.2,286.44,99.9377
88453.6,134229,260.4,99.9377
89292.8,141586,350.92,99.9408
71525.6,61919.4,12.4,99.9408
95585.6,92471.8,530.72,99.9439
80601.6,52495.4,86.8,99.9439
77366.4,49850.5,54.56,99.9449
96727.2,74169.4,590.24,99.946
82823.2,63385.1,46227.2,99.947
75113.6,78226.6,83.08,99.948
105824,71684.4,14741.1,99.948
68379.2,49295,58.28,99.9491
94676.8,112513,106.64,99.9491
106145,98183.2,133.92,99.9511
84036.8,72926.9,70.68,99.9522
71807.2,63542.6,102.92,99.9542
85609.6,86182.5,107.88,99.9542
91688,105131,168.64,99.9563
84072,88099.5,282.72,99.9584
73525.6,69581.4,290.16,99.9687
84411.2,64899.1,224.44,99.9728
82959.2,65999,147.56,99.9749
91656.8,75282.9,171.12,99.9914
62900.8,52128.4,40.92,99.9945
77024.8,64140.2,100.44,99.9987
74084,86141.6,96.72,99.9997
83000,78355.6,110.36,100.002
75232.8,59123.2,48.36,100.003
93067.2,83830.2,256.68,100.005
85670.4,77216,164.92,100.006
86848.8,70632.9,255.44,100.03
89434.4,104382,91.76,100.034
75471.2,96365.4,173.6,100.051
89988.8,67718.9,153.76,100.052
68224.8,47821.8,83.08,100.053
98441.6,100318,148.8,100.065
63225.6,66625.2,17.36,100.068
69990.4,68538.5,8.68,100.068
83280,136674,136.4,100.071
103084,107347,120.28,100.073
87536,59852.3,48.36,100.075
66104.8,51416.6,238.08,100.077
77942.4,59157.9,167.4,100.079
72610.4,48529.9,55.8,100.08
81126.4,87141,415.4,100.082
75980,86326.3,49.6,100.084
95861.6,90360,218.24,100.085
82966.4,107833,65.72,100.086
84413.6,47831.8,29.76,100.09
78741.6,69704.1,155,100.091
75900,83037.8,90.52,100.092
107763,85767.1,42.16,100.092
75216,64501.1,95.48,100.094
96453.6,69859.1,0,100.095
83561.6,59064.9,272.8,100.096
73156.8,84153.8,145.08,100.097
108014,124909,31953.6,100.097
60933.6,36456,43.4,100.099
64955.2,71212,116.56,100.109
92889.6,123943,195.92,100.11
72044.8,61835.1,146.32,100.133
97311.2,123970,311.24,100.137
71837.6,63464.4,316.2,100.139
96629.6,72655.3,130.2,100.14
77888,63726.1,79.36,100.14
88904,84778.8,60.76,100.145
83063.2,86165.1,116.56,100.148
77115.2,53739.1,69.44,100.158
64588.8,35941.4,3082.64,100.161
81688,62980.8,124,100.163
65695.2,52595.8,130.2,100.164
85249.6,72693.8,88.04,100.168
99672,86667.3,2089.4,100.17
75217.6,83339.2,50.84,100.174
72371.2,90513.8,105.4,100.177
99329.6,91595.1,76.88,100.179
99722.4,96286,133.92,100.18
87916,53287.8,59.52,100.182
78418.4,88030.1,99.2,100.185
92131.2,136998,220.72,100.188
90289.6,101330,1094.92,100.188
83041.6,119994,286.44,100.191
100123,119199,1371.44,100.192
95525.6,95137.8,43716.2,100.196
101665,107806,64.48,100.2
92904.8,76188.1,122.76,100.203
101861,131771,178.56,100.204
78754.4,59428.2,49.6,100.207
66999.2,87302.2,147.56,100.209
75807.2,57252,57.04,100.21
76179.2,59185.2,-31,100.231
62637.6,65583.6,-8.68,100.232
63162.4,50794.1,348.44,100.256
85390.4,104539,354.64,100.267
74118.4,59848.6,230.64,100.268
92854.4,89409,151.28,100.27
103595,100859,358.36,100.272
76204.8,63128.4,121.52,100.274
97872,85334.3,75.64,100.277
80931.2,63357.8,59.52,100.28
102970,100316,291.4,100.281
78883.2,68558.4,120.28,100.283
71884.8,62014.9,114.08,100.285
100152,83452,122.76,100.286
96992.8,134684,138.88,100.288
77796.8,67490.7,93,100.29
79764.8,60479.8,18.6,100.293
100091,140818,90.52,100.293
67672,59429.5,171.12,100.295
87781.6,112291,7.44,100.299
68777.6,86219.7,116.56,100.31
70946.4,77929,130.2,100.312
85293.6,78105.1,133.92,100.314
72325.6,53369.6,59.52,100.321
68841.6,39309.2,-3.72,100.327
91849.6,120564,43.4,100.328
64076.8,82897.7,89.28,100.334
83171.2,71143.8,189.72,100.375
91851.2,87240.2,503.44,100.38
69698.4,80335.9,40.92,100.382
78301.6,70130.7,85.56,100.387
75252.8,75868.2,74.4,100.389
74640,76532.8,2249.36,100.394
58541.6,59553.5,97.96,100.397
89837.6,94165.6,109.12,100.399
72650.4,53183.6,-9.92,100.403
60267.2,56933.4,43.4,100.411
72472.8,66553.3,55.8,100.415
69804.8,58738.8,3.72,100.416
83541.6,89835.5,76.88,100.418
74121.6,83182.9,69.44,100.418
97774.4,69996.8,225.68,100.421
65873.6,59565.9,89.28,100.422
80681.6,64693.3,34.72,100.423
92159.2,91590.1,38.44,100.424
65972,50707.3,155,100.424
76260,113146,186,100.426
85830.4,96344.3,89.28,100.427
99161.6,110031,137.64,100.427
78230.4,76918.4,102.92,100.428
93242.4,90298,215.76,100.429
71810.4,68860.9,88.04,100.434
69615.2,49431.4,48.36,100.435
72676,45560.1,1220.16,100.436
64576,62177.3,3734.88,100.437
118159,115947,4311.48,100.441
76300.8,109093,105.4,100.444
74503.2,67901.2,110.36,100.444
72460.8,67831.7,97.96,100.446
85753.6,79976.3,125.24,100.446
72104.8,86724.4,122.76,100.449
90060.8,115149,190.96,100.452
78434.4,72009.3,35.96,100.452
71704.8,55571.8,78.12,100.452
86209.6,52303.2,44.64,100.453
88437.6,105597,53.32,100.455
93260.8,75765.2,286.44,100.457
82683.2,88982.4,8491.52,100.458
83016,83235,-17.36,100.461
62409.6,47983,70.68,100.477
79597.6,92253.5,87155.9,100.485
92436,69913.7,96.72,100.485
62548,52230,26.04,100.49
81609.6,117603,81.84,100.494
62302.4,66513.6,417.88,100.495
75982.4,54131,54.56,100.497
75928.8,68412,54.56,100.499
85907.2,117233,83.08,100.5
83512.8,70997.4,81.84,100.503
105952,92967.8,132.68,100.503
81835.2,77674.8,399.28,100.506
89495.2,71957.2,529.48,100.51
83681.6,87849,207.08,100.512
113381,109862,162.44,100.513
92724,128155,246.76,100.513
79432.8,61831.4,178.56,100.534
93760,87312.1,114.08,100.537
78104,75508.6,33.48,100.538
68123.2,59573.3,176.08,100.541
110953,108081,119.04,100.543
76661.6,65198,207.08,100.545
89084,65128.5,1009.36,100.549
75550.4,70635.4,19510.2,100.549
82320,93138.9,143.84,100.552
105678,92017.9,1597.12,100.555
83755.2,123582,365.8,100.557
105282,105591,95.48,100.56
73339.2,56794.5,26.04,100.562
102598,99160.3,336.04,100.562
83420.8,53674.6,73.16,100.562
97766.4,95122.9,582.8,100.564
92092,85941.9,109.12,100.564
85120.8,61879.7,42.16,100.565
94188.8,85257.4,107.88,100.57
69704,65703.9,221.96,100.606
89882.4,71158.6,52.08,100.629
76162.4,59595.6,141.36,100.631
68964.8,52444.6,907.68,100.633
68212.8,35812.4,69.44,100.633
70106.4,57569.5,78.12,100.636
76176,51858,38.44,100.639
93685.6,69299.9,63.24,100.641
82145.6,110552,104.16,100.641
88894.4,81486.6,119.04,100.644
84412,56577.5,203.36,100.651
100833,105530,182.28,100.653
75896.8,59498.9,37.2,100.674
79023.2,88748,195.92,100.677
72905.6,61707.4,109.12,100.687
69142.4,88834.8,5097.64,100.688
89918.4,125282,148.8,100.689
61121.6,57195,806,100.694
89998.4,68641.4,105.4,100.696
76530.4,59062.4,164.92,100.713
58900.8,48755.6,31899,100.729
68758.4,59640.3,420.36,100.756
81352,58033.2,90.52,100.759
87842.4,77905.5,1584.72,100.762
80332,92912,226.92,100.765
92652.8,82665.8,535.68,100.767
76546.4,86946.3,126.48,100.768
78237.6,63334.2,121.52,100.769
98532,104131,115.32,100.772
94150.4,85913.4,84.32,100.776
82583.2,137236,171.12,100.783
65796,64016.2,21.08,100.785
115550,117536,109.12,100.789
90739.2,73787.4,7.44,100.792
90745.6,72149.4,184.76,100.793
74976.8,98132.4,44.64,100.81
82697.6,73817.2,2112.96,100.812
81742.4,97601.6,31,100.815
83375.2,59599.4,86.8,100.818
69772.8,42948.6,60.76,100.819
87196.8,86661.1,164.92,100.82
93284.8,101169,140.12,100.823
101394,70130.7,424.08,100.823
76209.6,117235,310,100.825
90609.6,66321.4,53.32,100.829
76446.4,48520,83.08,100.832
93450.4,110654,52.08,100.834
78802.4,85470.7,174.84,100.838
75196.8,59481.6,49.6,100.841
73364,42107.9,53.32,100.843
77023.2,66104.4,119.04,100.849
79294.4,69664.4,293.88,100.853
115980,123324,496,100.855
109223,97233.4,100.44,100.855
94985.6,98268.8,110.36,100.859
93231.2,93927.5,-3.72,100.863
71732.8,66426.8,584.04,100.863
89656,78348.2,89.28,100.866
75137.6,70161.7,54.56,100.869
67947.2,45764.7,111.6,100.87
101987,94396.2,199.64,100.872
86646.4,121292,128.96,100.873
73912.8,73843.2,9614.96,100.877
88343.2,78049.3,308.76,100.878
61037.6,66632.6,26.04,100.878
88192.8,112256,161.2,100.88
100146,75473.8,125.24,100.881
103074,91161.1,303.8,100.885
107813,107548,55.8,100.886
72001.6,61988.8,131.44,100.891
67110.4,46970,73.16,100.916
74021.6,58153.5,90.52,100.92
80434.4,61076.2,93,100.936
86502.4,90250.9,100.44,100.939
87604.8,68155.4,85.56,100.944
108044,110747,2148.92,100.946
57765.6,57415.7,45.88,100.963
92517.6,59264.6,179.8,100.966
87919.2,68676.2,145.08,100.969
72384.8,66207.3,141.36,100.972
64483.2,56868.9,-6.2,100.972
74886.4,75530.9,9.92,100.974
96088,92247.3,62,100.976
93048.8,117719,156.24,100.978
81438.4,110934,282.72,100.98
88586.4,141887,239.32,100.981
81320.8,70833.8,78.12,100.983
62554.4,54886.1,84.32,100.984
74716,90259.6,147.56,100.986
84758.4,84618.8,2384.52,100.99
84925.6,147143,151.28,100.993
87120.8,58404,132.68,100.993
94384,71055.7,85.56,100.996
87852.8,121534,192.2,100.997
74675.2,53359.7,49.6,101.001
91535.2,87039.3,97.96,101.051
110851,140922,193.44,101.102
94522.4,100269,173.6,101.109
95218.4,71402.9,117.8,101.112
81132,132210,158.72,101.114
103440,105220,138.88,101.116
70597.6,85196.7,111.6,101.118
94780,74067.7,39.68,101.12
90660,87637,97.96,101.12
96281.6,123122,135.16,101.122
89776,71226.8,37147.9,101.123
